DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-03-05 00:00:00;7;5;6;4;1;2;1
2020-03-05 00:15:00;22;4;17;5;4;5;0
2020-03-05 00:30:00;13;3;14;3;4;7;0
2020-03-05 00:45:00;12;2;10;2;3;6;4
2020-03-05 01:00:00;6;4;7;1;4;0;6
2020-03-05 01:15:00;10;5;5;2;2;1;1
2020-03-05 01:30:00;4;1;10;2;2;1;6
2020-03-05 01:45:00;8;3;9;5;4;3;3
2020-03-05 02:00:00;6;1;7;0;3;4;2
2020-03-05 02:15:00;6;0;12;2;3;4;2
2020-03-05 02:30:00;7;1;7;2;2;1;2
2020-03-05 02:45:00;7;3;9;1;3;6;4
2020-03-05 03:00:00;9;2;6;0;3;5;4
2020-03-05 03:15:00;12;2;7;2;4;9;2
2020-03-05 03:30:00;2;3;6;1;0;6;3
2020-03-05 03:45:00;6;5;5;1;5;6;3
2020-03-05 04:00:00;7;4;8;3;5;8;6
2020-03-05 04:15:00;5;9;20;3;5;4;3
2020-03-05 04:30:00;10;7;22;4;2;3;2
2020-03-05 04:45:00;19;10;42;8;3;1;0
2020-03-05 05:00:00;27;14;68;30;1;1;0
2020-03-05 05:15:00;56;25;121;37;1;1;1
2020-03-05 05:30:00;39;29;115;68;0;1;1
2020-03-05 05:45:00;58;49;126;67;2;0;0
2020-03-05 06:00:00;91;54;122;83;4;2;0
2020-03-05 06:15:00;29;24;65;35;2;1;1
2020-03-05 06:30:00;108;61;193;114;4;1;0
2020-03-05 06:45:00;132;76;210;110;10;0;1
2020-03-05 07:00:00;190;84;192;113;20;2;1
2020-03-05 07:15:00;190;122;206;131;14;4;2
2020-03-05 07:30:00;225;137;209;97;18;2;2
2020-03-05 07:45:00;200;131;228;134;22;1;2
2020-03-05 08:00:00;164;97;198;102;15;0;1
2020-03-05 08:15:00;178;114;170;107;15;1;2
2020-03-05 08:30:00;135;97;192;126;6;2;1
2020-03-05 08:45:00;121;98;162;107;11;1;1
2020-03-05 09:00:00;109;87;164;77;11;1;1
2020-03-05 09:15:00;125;94;132;72;10;1;1
2020-03-05 09:30:00;134;91;141;75;7;4;0
2020-03-05 09:45:00;135;102;136;72;7;0;3
2020-03-05 10:00:00;125;97;140;61;8;3;2
2020-03-05 10:15:00;119;95;126;69;4;0;1
2020-03-05 10:30:00;126;100;127;64;11;3;1
2020-03-05 10:45:00;145;107;130;65;8;4;4
2020-03-05 11:00:00;119;107;146;73;9;1;1
2020-03-05 11:15:00;140;106;154;79;9;2;1
2020-03-05 11:30:00;133;88;153;78;6;1;0
2020-03-05 11:45:00;129;100;149;80;8;6;2
2020-03-05 12:00:00;118;87;147;90;9;2;5
2020-03-05 12:15:00;143;121;181;78;11;3;3
2020-03-05 12:30:00;146;101;152;77;9;7;3
2020-03-05 12:45:00;176;93;159;81;12;2;5
2020-03-05 13:00:00;144;88;177;98;10;5;0
2020-03-05 13:15:00;134;106;163;85;7;2;4
2020-03-05 13:30:00;159;99;165;105;9;0;3
2020-03-05 13:45:00;139;120;163;95;10;1;2
2020-03-05 14:00:00;19;11;16;12;1;2;1
2020-03-05 14:15:00;118;104;129;73;9;2;1
2020-03-05 14:30:00;193;131;163;86;12;6;3
2020-03-05 14:45:00;190;135;183;106;22;3;0
2020-03-05 15:00:00;206;135;158;97;14;4;7
2020-03-05 15:15:00;205;165;181;89;12;6;5
2020-03-05 15:30:00;195;137;170;80;7;4;5
2020-03-05 15:45:00;189;135;195;106;14;0;4
2020-03-05 16:00:00;211;163;195;124;16;7;8
2020-03-05 16:15:00;199;179;195;98;16;3;6
2020-03-05 16:30:00;188;212;183;115;21;6;9
2020-03-05 16:45:00;204;197;193;107;25;9;5
2020-03-05 17:00:00;225;168;216;108;23;5;5
2020-03-05 17:15:00;178;221;191;106;38;5;5
2020-03-05 17:30:00;222;175;190;103;15;4;6
2020-03-05 17:45:00;209;168;184;102;22;4;2
2020-03-05 18:00:00;195;140;212;101;9;9;7
2020-03-05 18:15:00;185;152;185;79;8;2;3
2020-03-05 18:30:00;182;141;190;93;9;6;2
2020-03-05 18:45:00;205;142;156;77;10;2;3
2020-03-05 19:00:00;144;96;151;76;4;3;0
2020-03-05 19:15:00;149;92;131;73;2;2;2
2020-03-05 19:30:00;113;84;114;56;2;0;3
2020-03-05 19:45:00;98;65;98;61;6;0;2
2020-03-05 20:00:00;93;53;110;50;3;1;1
2020-03-05 20:15:00;96;60;109;47;3;0;1
2020-03-05 20:30:00;61;48;97;38;0;2;0
2020-03-05 20:45:00;61;37;101;44;0;0;0
2020-03-05 21:00:00;80;46;109;54;0;0;0
2020-03-05 21:15:00;71;47;118;51;3;2;1
2020-03-05 21:30:00;64;40;75;41;4;1;0
2020-03-05 21:45:00;68;53;72;31;6;1;2
2020-03-05 22:00:00;86;59;76;31;4;3;3
2020-03-05 22:15:00;58;51;75;54;4;0;0
2020-03-05 22:30:00;41;35;59;25;1;0;0
2020-03-05 22:45:00;37;16;46;13;3;1;2
2020-03-05 23:00:00;30;24;26;10;2;2;5
2020-03-05 23:15:00;33;20;34;13;4;1;0
2020-03-05 23:30:00;18;12;32;9;8;3;3
2020-03-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
