DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-08-24 00:00:00;3;8;7;10;11;0;0;0;0;0;0;0;0
2020-08-24 00:15:00;6;13;7;20;8;2;0;0;0;0;0;0;0
2020-08-24 00:30:00;4;4;4;17;11;1;0;0;0;0;0;0;0
2020-08-24 00:45:00;6;6;4;19;13;1;0;0;0;0;0;0;0
2020-08-24 01:00:00;0;3;5;8;5;1;0;0;0;0;0;0;0
2020-08-24 01:15:00;1;5;7;7;4;0;0;0;0;0;0;0;0
2020-08-24 01:30:00;0;0;0;4;1;1;0;0;0;0;0;0;0
2020-08-24 01:45:00;0;3;8;8;7;0;0;0;0;0;0;0;0
2020-08-24 02:00:00;1;3;2;4;2;0;0;0;0;0;0;0;0
2020-08-24 02:15:00;1;4;1;6;2;1;0;0;0;0;0;0;0
2020-08-24 02:30:00;1;4;2;7;6;1;0;0;0;0;0;0;0
2020-08-24 02:45:00;0;4;0;5;6;0;0;0;0;0;0;0;0
2020-08-24 03:00:00;0;6;1;10;4;1;0;0;0;0;0;0;0
2020-08-24 03:15:00;0;2;2;6;5;0;0;0;0;0;0;0;0
2020-08-24 03:30:00;1;0;2;6;7;0;0;0;0;0;0;0;0
2020-08-24 03:45:00;1;1;3;6;6;0;0;0;0;0;0;0;0
2020-08-24 04:00:00;3;5;3;1;1;0;0;0;0;0;0;0;0
2020-08-24 04:15:00;1;10;3;6;5;1;0;0;0;0;0;0;0
2020-08-24 04:30:00;2;5;4;16;7;1;0;0;0;0;0;0;0
2020-08-24 04:45:00;0;8;6;29;22;0;0;0;0;0;0;0;0
2020-08-24 05:00:00;5;11;5;34;35;0;0;0;0;0;0;0;0
2020-08-24 05:15:00;5;22;10;69;76;0;0;0;0;0;0;0;0
2020-08-24 05:30:00;10;22;13;69;70;2;0;0;0;0;0;0;0
2020-08-24 05:45:00;16;36;14;53;55;4;0;1;0;1;0;0;0
2020-08-24 06:00:00;23;43;22;48;58;2;0;1;0;0;0;0;0
2020-08-24 06:15:00;8;17;6;19;26;1;0;0;0;0;0;0;0
2020-08-24 06:30:00;20;42;26;74;84;2;0;1;0;0;0;0;0
2020-08-24 06:45:00;16;53;28;91;84;7;0;2;1;0;0;0;0
2020-08-24 07:00:00;20;44;21;81;81;6;0;2;4;0;0;0;0
2020-08-24 07:15:00;30;45;26;78;81;13;0;0;3;0;0;0;0
2020-08-24 07:30:00;28;48;45;93;98;10;0;0;5;0;0;0;0
2020-08-24 07:45:00;36;65;32;114;88;16;0;1;10;0;3;0;0
2020-08-24 08:00:00;32;43;37;106;88;22;0;3;9;0;0;0;0
2020-08-24 08:15:00;34;62;32;101;83;17;0;2;9;0;1;5;0
2020-08-24 08:30:00;27;57;48;93;92;19;0;0;0;0;0;0;0
2020-08-24 08:45:00;39;55;44;97;85;20;0;0;7;0;0;0;0
2020-08-24 09:00:00;36;38;32;61;42;16;0;1;0;0;0;0;0
2020-08-24 09:15:00;37;51;36;78;72;10;0;1;3;0;0;0;0
