DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-05-14 00:00:00;1;2;2;2;1;2;2;0;1;0;0;0;0;0;0
2020-05-14 00:15:00;0;1;1;2;2;1;1;0;1;0;0;0;0;0;0
2020-05-14 00:30:00;2;2;2;4;4;0;0;0;3;0;0;0;0;0;0
2020-05-14 00:45:00;4;1;3;1;1;2;2;0;6;0;0;0;0;0;0
2020-05-14 01:00:00;3;0;1;2;2;2;1;0;4;0;0;0;0;0;0
2020-05-14 01:15:00;6;1;1;5;4;3;3;0;5;0;0;0;0;0;0
2020-05-14 01:30:00;3;1;2;1;1;0;0;0;4;0;0;0;0;0;0
2020-05-14 01:45:00;4;0;2;4;4;1;1;0;1;0;0;0;0;0;0
2020-05-14 02:00:00;7;0;3;3;3;2;1;0;2;0;0;0;0;0;0
2020-05-14 02:15:00;3;0;1;2;2;1;1;0;4;0;0;0;0;0;0
2020-05-14 02:30:00;3;1;4;3;3;1;1;0;3;0;0;0;0;0;0
2020-05-14 02:45:00;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-14 03:00:00;3;0;1;1;1;1;1;0;2;0;0;0;0;0;0
2020-05-14 03:15:00;3;0;4;2;2;1;1;0;1;0;0;0;0;0;0
2020-05-14 03:30:00;2;1;2;1;1;0;0;0;1;0;0;0;0;0;0
2020-05-14 03:45:00;2;3;8;2;2;0;1;0;1;0;0;0;0;0;0
2020-05-14 04:00:00;4;0;2;3;2;1;1;0;1;0;0;0;0;0;0
2020-05-14 04:15:00;8;4;8;3;3;2;1;0;1;0;0;0;0;0;0
2020-05-14 04:30:00;8;2;7;4;4;0;0;0;7;0;0;0;0;0;0
2020-05-14 04:45:00;14;10;16;9;8;4;2;0;2;0;0;0;0;0;0
2020-05-14 05:00:00;14;30;29;46;49;18;18;0;12;0;0;0;0;0;0
