DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-11-05 00:00:00;0;2;0;3;2;3;5;3;1;0;0
2020-11-05 00:15:00;0;2;0;5;6;4;2;9;6;3;1
2020-11-05 00:30:00;0;1;1;3;5;1;1;5;4;0;0
2020-11-05 00:45:00;0;0;0;10;3;1;2;2;0;0;0
2020-11-05 01:00:00;0;1;0;3;0;0;2;2;1;1;1
2020-11-05 01:15:00;0;0;0;2;1;0;0;2;2;0;0
2020-11-05 01:30:00;0;0;0;1;0;0;0;1;2;0;0
2020-11-05 01:45:00;0;0;0;2;3;1;3;0;1;0;0
2020-11-05 02:00:00;0;0;0;1;0;0;0;1;1;1;1
2020-11-05 02:15:00;0;1;0;3;1;1;1;1;1;0;1
2020-11-05 02:30:00;1;1;0;2;1;1;1;2;1;0;0
2020-11-05 02:45:00;0;0;0;1;2;0;0;2;3;0;0
2020-11-05 03:00:00;0;1;0;7;3;1;0;1;1;0;0
2020-11-05 03:15:00;0;1;0;4;0;0;2;1;2;0;0
2020-11-05 03:30:00;0;0;0;1;0;0;1;2;0;0;0
2020-11-05 03:45:00;0;2;0;3;2;1;0;2;2;2;1
2020-11-05 04:00:00;0;0;0;6;2;1;2;2;3;1;0
2020-11-05 04:15:00;0;2;0;3;1;1;1;2;3;2;2
2020-11-05 04:30:00;0;0;0;5;3;2;0;3;5;2;2
2020-11-05 04:45:00;0;5;0;8;5;2;0;10;8;3;3
2020-11-05 05:00:00;2;6;0;11;7;4;3;27;25;5;3
2020-11-05 05:15:00;7;15;1;16;13;2;7;50;46;12;12
2020-11-05 05:30:00;6;14;0;19;16;8;9;65;65;22;20
2020-11-05 05:45:00;3;27;4;37;29;11;11;59;69;29;16
2020-11-05 06:00:00;2;18;6;51;20;6;9;45;44;14;13
2020-11-05 06:15:00;6;28;2;54;50;13;16;54;59;15;12
2020-11-05 06:30:00;7;28;11;50;38;10;17;86;107;21;12
2020-11-05 06:45:00;7;45;6;63;47;16;20;91;116;25;19
2020-11-05 07:00:00;8;30;5;57;36;8;19;85;99;18;10
2020-11-05 07:15:00;5;28;6;62;52;15;16;63;75;8;6
2020-11-05 07:30:00;4;33;4;64;48;8;25;104;104;16;8
2020-11-05 07:45:00;8;28;6;72;49;14;23;81;110;19;15
2020-11-05 08:00:00;16;26;3;73;38;12;33;91;82;19;15
2020-11-05 08:15:00;12;28;5;67;45;16;31;70;86;19;16
2020-11-05 08:30:00;9;28;4;64;48;12;28;72;82;14;13
2020-11-05 08:45:00;4;35;3;78;56;6;61;69;68;16;12
2020-11-05 09:00:00;4;21;2;63;46;14;19;71;64;12;10
2020-11-05 09:15:00;9;23;2;70;51;10;18;51;69;16;13
2020-11-05 09:30:00;8;29;4;82;51;15;24;80;59;12;10
2020-11-05 09:45:00;5;22;5;76;47;10;12;67;60;17;14
2020-11-05 10:00:00;7;35;4;87;45;8;21;68;72;17;15
2020-11-05 10:15:00;14;32;5;91;58;13;20;58;57;10;10
2020-11-05 10:30:00;10;25;4;99;53;13;22;69;61;6;4
2020-11-05 10:45:00;12;25;5;84;59;11;22;76;53;17;16
2020-11-05 11:00:00;14;30;2;89;55;16;28;71;62;5;6
2020-11-05 11:15:00;10;25;4;100;57;16;21;72;48;4;5
2020-11-05 11:30:00;13;25;5;92;61;17;26;61;45;12;10
2020-11-05 11:45:00;11;24;4;83;55;29;31;53;49;13;11
2020-11-05 12:00:00;8;33;6;112;76;14;31;61;45;14;12
2020-11-05 12:15:00;14;37;5;100;52;5;35;64;59;11;11
2020-11-05 12:30:00;12;19;6;86;60;17;31;56;59;8;8
2020-11-05 12:45:00;22;31;7;100;57;13;35;62;58;9;9
2020-11-05 13:00:00;12;23;3;89;66;17;39;69;52;12;10
2020-11-05 13:15:00;8;15;3;86;84;19;25;85;69;21;14
2020-11-05 13:30:00;14;27;6;98;71;16;46;86;76;9;9
2020-11-05 13:45:00;14;25;5;114;72;12;40;76;72;16;10
2020-11-05 14:00:00;11;36;6;102;79;21;33;72;61;11;9
2020-11-05 14:15:00;14;26;1;138;108;22;45;72;62;16;15
2020-11-05 14:30:00;8;33;5;168;139;34;50;99;96;15;13
2020-11-05 14:45:00;14;29;4;161;130;20;36;74;79;16;14
2020-11-05 15:00:00;13;24;5;141;127;22;43;83;65;12;9
2020-11-05 15:15:00;16;26;1;162;112;11;44;89;79;14;14
2020-11-05 15:30:00;14;30;3;158;118;20;42;76;72;18;13
2020-11-05 15:45:00;13;38;6;168;110;32;30;87;79;10;10
2020-11-05 16:00:00;17;73;5;164;136;14;48;83;73;12;12
2020-11-05 16:15:00;14;37;4;183;149;14;51;77;73;13;12
2020-11-05 16:30:00;7;40;3;151;130;33;34;79;98;14;11
2020-11-05 16:45:00;9;29;9;148;106;22;41;94;85;12;8
2020-11-05 17:00:00;13;35;5;155;135;32;44;89;79;13;13
2020-11-05 17:15:00;10;35;1;149;129;18;42;78;74;9;11
2020-11-05 17:30:00;19;24;3;119;96;25;29;66;87;22;20
2020-11-05 17:45:00;14;23;10;109;100;23;32;76;72;13;10
2020-11-05 18:00:00;37;24;6;117;85;28;40;64;56;14;10
2020-11-05 18:15:00;11;20;5;103;85;18;41;70;55;15;12
