DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-08-21 00:00:00;13;3;3;1;0;1;11;2;0;4;0
2019-08-21 00:15:00;15;3;0;3;0;3;10;2;0;5;0
2019-08-21 00:30:00;7;2;1;4;1;5;10;0;0;0;0
2019-08-21 00:45:00;9;1;1;1;0;1;5;3;0;0;0
2019-08-21 01:00:00;3;2;2;2;0;2;13;1;1;4;0
2019-08-21 01:15:00;9;4;0;2;0;2;12;1;0;1;0
2019-08-21 01:30:00;7;7;1;1;0;2;7;1;0;1;0
2019-08-21 01:45:00;5;1;0;4;1;7;5;0;0;0;0
2019-08-21 02:00:00;6;5;3;1;0;2;8;0;0;1;0
2019-08-21 02:15:00;4;6;2;1;0;1;12;1;0;0;0
2019-08-21 02:30:00;6;2;0;1;0;2;4;3;0;0;0
2019-08-21 02:45:00;5;1;0;1;0;2;9;2;0;1;0
2019-08-21 03:00:00;3;4;1;1;0;3;12;5;0;0;0
2019-08-21 03:15:00;3;3;2;1;0;1;10;1;0;2;0
2019-08-21 03:30:00;4;5;1;0;0;2;5;1;0;1;0
2019-08-21 03:45:00;6;4;1;1;0;1;5;3;0;0;0
2019-08-21 04:00:00;5;14;3;5;0;2;7;0;0;3;0
2019-08-21 04:15:00;5;5;2;2;1;4;16;1;0;0;0
2019-08-21 04:30:00;13;9;2;1;0;1;20;7;0;0;0
2019-08-21 04:45:00;9;17;3;2;0;2;34;5;0;2;0
2019-08-21 05:00:00;23;10;5;3;0;5;34;12;0;2;0
2019-08-21 05:15:00;24;20;12;6;1;9;68;34;0;3;0
2019-08-21 05:30:00;38;27;18;7;1;13;88;75;0;3;0
2019-08-21 05:45:00;41;31;17;15;1;22;115;84;2;1;0
2019-08-21 06:00:00;56;34;33;17;3;22;95;88;0;4;0
2019-08-21 06:15:00;56;33;28;16;2;22;114;113;1;4;0
2019-08-21 06:30:00;58;50;38;21;10;35;114;127;1;5;2
2019-08-21 06:45:00;72;39;37;24;7;35;134;125;2;8;1
