DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-07-21 00:00:00;4;6;1;7;0;1;0;0;0;0
2020-07-21 00:15:00;9;7;3;3;1;2;0;0;0;0
2020-07-21 00:30:00;2;4;1;2;0;0;0;0;0;0
2020-07-21 00:45:00;1;1;0;5;2;1;0;0;0;0
2020-07-21 01:00:00;2;3;2;3;0;1;0;0;0;0
2020-07-21 01:15:00;3;2;0;1;4;1;0;0;0;0
2020-07-21 01:30:00;1;0;0;1;3;0;0;0;0;0
2020-07-21 01:45:00;1;2;0;0;0;0;0;0;0;0
2020-07-21 02:00:00;1;3;0;2;0;1;0;0;0;0
2020-07-21 02:15:00;0;1;0;0;1;0;0;0;0;0
2020-07-21 02:30:00;2;1;0;3;1;1;0;0;0;0
2020-07-21 02:45:00;0;1;1;1;0;0;0;0;0;0
2020-07-21 03:00:00;1;5;1;3;0;1;0;0;0;0
2020-07-21 03:15:00;0;2;1;0;1;1;0;0;0;0
2020-07-21 03:30:00;0;0;0;1;1;1;0;0;0;0
2020-07-21 03:45:00;0;1;0;0;0;0;0;0;0;0
2020-07-21 04:00:00;0;0;0;1;0;0;0;0;0;0
2020-07-21 04:15:00;0;0;0;0;1;0;0;0;0;0
2020-07-21 04:30:00;1;0;0;1;0;0;0;0;0;0
2020-07-21 04:45:00;1;2;1;1;1;2;0;0;0;0
2020-07-21 05:00:00;3;3;1;2;3;0;0;0;0;0
2020-07-21 05:15:00;4;5;2;1;4;12;0;0;0;0
2020-07-21 05:30:00;3;10;6;9;8;13;0;0;0;0
2020-07-21 05:45:00;12;18;14;7;10;22;0;0;0;0
2020-07-21 06:00:00;20;21;10;10;8;21;0;0;0;0
2020-07-21 06:15:00;12;31;18;16;20;25;0;0;0;0
2020-07-21 06:30:00;16;16;25;21;21;33;0;0;0;0
2020-07-21 06:45:00;10;30;26;15;35;39;0;0;0;0
2020-07-21 07:00:00;16;27;41;15;33;45;0;0;0;0
2020-07-21 07:15:00;12;39;67;17;43;73;0;0;0;0
2020-07-21 07:30:00;38;47;107;40;35;85;0;0;0;0
2020-07-21 07:45:00;30;41;82;20;51;80;0;0;0;0
2020-07-21 08:00:00;26;60;47;27;41;73;0;0;0;0
2020-07-21 08:15:00;31;37;30;31;26;57;0;0;0;0
2020-07-21 08:30:00;31;58;51;53;41;70;0;0;0;0
2020-07-21 08:45:00;24;34;25;42;34;61;0;0;0;0
2020-07-21 09:00:00;19;29;24;45;27;42;0;0;0;0
2020-07-21 09:15:00;35;30;43;46;23;38;0;0;0;0
2020-07-21 09:30:00;34;27;30;36;35;32;0;0;0;0
2020-07-21 09:45:00;47;36;31;41;32;57;0;0;0;0
2020-07-21 10:00:00;33;46;36;47;25;30;0;0;0;0
