DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-10-03 00:00:00;36;45;31;33;21;1;2;1;0;2;3
2019-10-03 00:15:00;28;40;29;31;20;4;3;10;0;3;2
2019-10-03 00:30:00;36;41;32;26;17;6;3;4;0;5;4
2019-10-03 00:45:00;29;35;18;22;14;5;1;8;0;3;4
2019-10-03 01:00:00;23;30;16;20;14;3;1;4;0;4;3
2019-10-03 01:15:00;13;19;9;21;9;1;1;5;0;1;3
2019-10-03 01:30:00;12;19;17;10;14;4;3;3;0;2;5
2019-10-03 01:45:00;7;15;9;27;10;4;1;5;0;1;1
2019-10-03 02:00:00;16;21;14;13;16;1;1;3;0;3;3
2019-10-03 02:15:00;14;17;13;16;5;1;0;4;0;1;2
2019-10-03 02:30:00;5;8;5;12;4;1;0;5;0;0;2
2019-10-03 02:45:00;11;14;12;20;8;5;3;1;0;1;0
2019-10-03 03:00:00;9;11;13;7;2;1;1;3;0;5;2
2019-10-03 03:15:00;11;12;14;8;8;1;1;2;0;0;1
2019-10-03 03:30:00;17;20;16;19;9;5;2;3;0;1;3
2019-10-03 03:45:00;11;13;10;5;5;0;0;0;0;0;0
2019-10-03 04:00:00;9;10;6;13;6;2;0;1;0;1;2
2019-10-03 04:15:00;16;18;12;9;8;0;0;1;0;0;0
2019-10-03 04:30:00;16;18;13;9;7;2;1;5;0;2;2
2019-10-03 04:45:00;15;20;9;10;5;1;0;2;0;2;2
2019-10-03 05:00:00;17;19;11;11;5;1;1;2;0;4;2
2019-10-03 05:15:00;14;17;10;13;7;3;0;3;0;0;0
2019-10-03 05:30:00;18;26;19;20;10;7;1;5;0;5;1
2019-10-03 05:45:00;23;36;13;38;26;6;0;20;0;7;3
2019-10-03 06:00:00;21;33;16;24;29;4;0;16;0;2;1
2019-10-03 06:15:00;30;49;14;22;11;4;1;17;0;3;3
2019-10-03 06:30:00;18;25;12;24;17;6;3;13;0;4;2
2019-10-03 06:45:00;26;35;19;23;8;3;0;9;0;4;3
2019-10-03 07:00:00;25;29;25;21;14;1;0;8;0;1;3
2019-10-03 07:15:00;32;36;25;15;8;4;1;5;0;2;6
2019-10-03 07:30:00;32;35;24;23;12;3;1;14;0;5;5
2019-10-03 07:45:00;28;29;21;21;14;6;1;7;0;0;7
2019-10-03 08:00:00;42;47;26;23;16;8;1;14;0;6;7
2019-10-03 08:15:00;48;56;30;32;24;7;10;15;0;4;8
2019-10-03 08:30:00;51;59;41;29;21;4;0;11;0;6;6
2019-10-03 08:45:00;53;65;37;35;28;14;4;12;0;4;6
2019-10-03 09:00:00;60;74;40;41;26;7;2;7;0;17;14
2019-10-03 09:15:00;72;83;58;39;31;15;7;11;0;9;11
2019-10-03 09:30:00;80;91;66;52;40;14;5;21;0;15;17
2019-10-03 09:45:00;66;81;61;52;46;16;7;19;0;15;15
2019-10-03 10:00:00;64;71;55;53;34;20;6;15;0;14;12
2019-10-03 10:15:00;71;83;53;59;32;15;12;23;0;10;14
2019-10-03 10:30:00;75;83;52;79;48;12;7;27;0;12;15
2019-10-03 10:45:00;92;100;64;75;44;12;2;30;0;16;13
2019-10-03 11:00:00;72;92;67;66;44;27;14;24;0;14;19
2019-10-03 11:15:00;88;108;72;70;52;21;7;26;0;17;21
