DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-02-02 00:00:00;7;7;12;12;6;11;12;7;7;5;0;0;0;0;0;0;0
2020-02-02 00:15:00;33;5;124;360;257;6;5;361;258;263;0;0;0;0;0;0;0
2020-02-02 00:30:00;6;3;8;14;2;11;7;8;12;6;0;0;0;0;0;0;0
2020-02-02 00:45:00;5;7;4;14;8;11;4;6;7;2;0;0;0;0;0;0;0
2020-02-02 01:00:00;4;4;11;10;7;7;6;4;7;5;0;0;0;0;0;0;0
2020-02-02 01:15:00;5;4;10;7;4;5;5;1;5;12;0;0;0;0;0;0;0
2020-02-02 01:30:00;5;2;4;9;4;3;4;5;5;3;0;0;0;0;0;0;0
2020-02-02 01:45:00;10;7;6;6;5;6;5;2;3;4;0;0;0;0;0;0;0
2020-02-02 02:00:00;11;3;1;0;1;3;4;5;9;1;0;0;0;0;0;0;0
2020-02-02 02:15:00;5;3;4;7;1;4;1;3;3;0;0;0;0;0;0;0;0
2020-02-02 02:30:00;5;3;1;4;4;1;1;4;4;1;0;0;0;0;0;0;0
2020-02-02 02:45:00;7;5;6;4;3;5;3;6;0;3;0;0;0;0;0;0;0
2020-02-02 03:00:00;3;3;6;7;3;5;6;5;4;6;0;0;0;0;0;0;0
2020-02-02 03:15:00;3;0;2;2;3;1;2;3;3;1;0;0;0;0;0;0;0
2020-02-02 03:30:00;5;2;6;4;0;3;5;3;4;5;0;0;0;0;0;0;0
2020-02-02 03:45:00;5;1;5;4;2;1;2;1;3;6;0;0;0;0;0;0;0
2020-02-02 04:00:00;8;1;3;4;0;4;3;5;4;0;0;0;0;0;0;0;0
2020-02-02 04:15:00;0;0;4;3;1;4;6;1;2;1;0;0;0;0;0;0;0
2020-02-02 04:30:00;1;3;1;2;1;2;1;1;1;3;0;0;0;0;0;0;0
2020-02-02 04:45:00;4;1;3;2;79;2;1;7;9;5;0;0;0;0;0;0;0
2020-02-02 05:00:00;2;2;3;3;1;1;2;3;8;4;0;0;0;0;0;0;0
2020-02-02 05:15:00;4;3;6;4;1;1;4;1;2;2;0;0;0;0;0;0;0
2020-02-02 05:30:00;8;6;3;3;0;2;3;8;8;5;0;0;0;0;0;0;0
2020-02-02 05:45:00;7;1;3;10;3;4;5;9;10;1;0;0;0;0;0;0;0
2020-02-02 06:00:00;2;1;4;5;0;1;1;3;8;3;0;0;0;0;0;0;0
2020-02-02 06:15:00;6;2;5;1;0;3;2;1;2;4;0;0;0;0;0;0;0
2020-02-02 06:30:00;6;1;5;5;0;0;2;2;0;4;0;0;0;0;0;0;0
2020-02-02 06:45:00;2;0;2;1;2;1;0;5;2;1;0;0;0;0;2;0;0
2020-02-02 07:00:00;2;2;4;4;1;2;2;3;5;3;0;0;0;0;0;0;0
2020-02-02 07:15:00;7;0;4;1;2;4;4;3;3;1;0;0;0;0;0;0;0
2020-02-02 07:30:00;5;3;1;3;3;1;3;3;5;1;0;0;0;0;0;0;0
2020-02-02 07:45:00;7;4;5;4;3;3;6;2;5;6;0;0;0;0;0;0;0
2020-02-02 08:00:00;7;0;5;5;2;7;6;2;5;5;0;0;0;0;0;0;0
2020-02-02 08:15:00;6;2;2;0;3;7;7;9;11;4;0;0;0;0;0;0;0
2020-02-02 08:30:00;21;2;2;1;2;1;6;8;5;6;0;0;0;0;0;0;0
2020-02-02 08:45:00;11;3;2;8;4;6;8;7;10;4;0;0;0;0;0;0;0
2020-02-02 09:00:00;7;4;8;4;5;5;7;19;15;13;0;0;0;0;0;0;0
2020-02-02 09:15:00;11;10;4;7;6;5;11;9;13;17;0;0;0;0;0;0;0
2020-02-02 09:30:00;16;4;10;9;7;4;13;22;18;20;0;0;0;0;0;0;0
2020-02-02 09:45:00;26;10;13;16;14;11;11;19;21;15;0;0;1;0;0;0;0
2020-02-02 10:00:00;10;7;12;8;3;14;23;19;16;16;0;0;1;0;0;0;0
2020-02-02 10:15:00;20;8;15;11;3;16;18;17;15;16;0;0;0;0;0;0;0
2020-02-02 10:30:00;29;13;15;10;10;11;14;24;16;11;0;0;1;3;0;4;0
2020-02-02 10:45:00;27;12;17;15;10;19;19;19;23;24;0;0;4;0;0;0;5
2020-02-02 11:00:00;23;3;14;13;15;16;13;18;10;18;0;1;1;0;0;0;0
2020-02-02 11:15:00;26;11;18;18;9;29;21;16;17;18;0;0;0;0;0;0;0
2020-02-02 11:30:00;32;13;18;12;10;23;18;14;18;13;0;0;1;0;0;0;0
2020-02-02 11:45:00;26;9;11;10;8;12;17;17;18;23;0;0;1;0;0;0;0
2020-02-02 12:00:00;33;11;16;14;11;18;19;12;24;18;0;1;4;0;0;0;0
2020-02-02 12:15:00;29;16;16;17;10;16;17;17;20;23;0;0;4;0;0;0;0
2020-02-02 12:30:00;13;13;19;15;8;16;16;14;20;19;0;1;0;0;0;0;0
2020-02-02 12:45:00;20;9;24;29;12;8;19;30;26;18;1;0;0;0;2;0;0
2020-02-02 13:00:00;28;15;27;18;12;16;24;24;32;29;0;0;0;0;0;0;0
2020-02-02 13:15:00;33;14;21;25;9;10;16;18;25;16;0;0;2;0;5;0;0
2020-02-02 13:30:00;36;16;26;22;9;12;30;21;27;25;0;0;1;0;0;0;0
2020-02-02 13:45:00;28;16;31;22;8;14;20;22;24;23;0;0;0;0;0;0;0
2020-02-02 14:00:00;30;16;30;22;11;22;17;20;23;19;0;0;0;0;0;0;0
2020-02-02 14:15:00;36;10;26;24;9;9;18;33;38;44;0;0;0;0;2;0;0
2020-02-02 14:30:00;31;13;24;23;8;16;26;22;20;22;0;0;3;2;1;0;0
2020-02-02 14:45:00;33;13;19;12;7;16;23;21;32;26;0;0;2;0;0;0;0
2020-02-02 15:00:00;34;13;33;29;7;16;29;25;22;33;2;0;1;0;2;0;0
2020-02-02 15:15:00;29;11;22;21;14;15;21;32;30;19;0;0;2;0;0;0;0
2020-02-02 15:30:00;33;14;18;19;15;7;21;21;25;30;0;2;0;0;0;0;0
2020-02-02 15:45:00;27;10;21;26;8;12;20;23;25;26;0;2;1;2;0;0;0
2020-02-02 16:00:00;37;21;23;19;11;20;13;23;34;27;0;0;0;0;0;2;0
2020-02-02 16:15:00;32;13;13;16;9;20;16;31;27;22;0;0;0;0;0;0;0
2020-02-02 16:30:00;29;15;19;20;126;10;21;25;37;31;0;0;0;0;0;0;0
2020-02-02 16:45:00;31;13;20;20;17;19;29;28;27;30;0;0;3;1;0;0;0
2020-02-02 17:00:00;32;10;21;26;8;19;22;24;28;22;0;0;2;0;0;0;0
2020-02-02 17:15:00;32;21;14;30;15;19;24;21;29;19;0;0;4;1;0;0;0
2020-02-02 17:30:00;25;18;21;52;54;17;25;26;29;21;1;0;0;0;0;3;0
2020-02-02 17:45:00;24;11;21;19;6;13;20;32;29;21;0;0;2;0;0;10;0
2020-02-02 18:00:00;29;13;14;21;8;16;12;27;27;31;0;0;0;0;0;0;0
2020-02-02 18:15:00;27;13;18;14;11;16;17;23;25;22;0;0;2;0;0;0;1
