DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-09-12 00:00:00;10;10;3;10;9;7;0;9
2020-09-12 00:15:00;10;6;4;7;7;17;0;16
2020-09-12 00:30:00;11;2;1;7;3;9;0;8
2020-09-12 00:45:00;13;9;5;11;8;15;0;7
2020-09-12 01:00:00;11;6;6;4;7;6;0;6
2020-09-12 01:15:00;10;5;2;5;3;7;0;3
2020-09-12 01:30:00;7;10;9;2;2;2;0;5
2020-09-12 01:45:00;8;3;2;3;4;6;0;6
2020-09-12 02:00:00;4;3;0;2;2;1;0;2
2020-09-12 02:15:00;6;5;2;5;4;6;0;9
2020-09-12 02:30:00;4;5;5;3;3;3;0;2
2020-09-12 02:45:00;2;9;6;2;4;1;0;4
2020-09-12 03:00:00;5;4;3;1;1;3;0;2
2020-09-12 03:15:00;3;2;1;3;2;4;0;0
2020-09-12 03:30:00;2;3;1;1;3;2;0;0
2020-09-12 03:45:00;2;6;1;3;3;2;0;1
2020-09-12 04:00:00;1;0;1;5;2;2;0;2
2020-09-12 04:15:00;1;2;1;1;3;3;0;2
2020-09-12 04:30:00;2;3;1;2;2;0;0;0
2020-09-12 04:45:00;6;2;1;3;2;2;0;1
2020-09-12 05:00:00;5;7;7;5;2;2;0;3
2020-09-12 05:15:00;6;3;5;5;4;4;0;1
2020-09-12 05:30:00;11;3;7;1;2;7;0;4
2020-09-12 05:45:00;14;6;4;25;15;3;0;9
2020-09-12 06:00:00;11;9;3;47;25;8;0;6
2020-09-12 06:15:00;7;12;1;27;14;4;0;9
2020-09-12 06:30:00;9;10;8;10;9;7;0;3
2020-09-12 06:45:00;13;9;5;10;8;8;0;9
2020-09-12 07:00:00;10;16;5;8;4;8;0;7
2020-09-12 07:15:00;11;7;6;9;55;7;0;6
2020-09-12 07:30:00;22;17;13;9;19;5;0;7
2020-09-12 07:45:00;23;17;6;6;25;6;0;10
2020-09-12 08:00:00;15;11;8;9;7;6;0;5
2020-09-12 08:15:00;19;14;5;13;23;13;0;7
2020-09-12 08:30:00;24;14;15;17;16;10;0;21
2020-09-12 08:45:00;41;24;11;23;71;16;0;18
2020-09-12 09:00:00;36;21;12;15;23;16;0;19
2020-09-12 09:15:00;31;17;10;21;18;14;0;18
2020-09-12 09:30:00;39;32;11;18;29;12;0;16
2020-09-12 09:45:00;43;32;12;27;73;17;0;28
2020-09-12 10:00:00;44;32;14;29;35;15;0;28
2020-09-12 10:15:00;31;25;17;18;31;22;0;27
2020-09-12 10:30:00;47;34;17;26;43;24;0;28
2020-09-12 10:45:00;59;46;21;31;37;25;0;37
2020-09-12 11:00:00;50;32;26;31;19;24;0;23
2020-09-12 11:15:00;43;34;33;30;36;18;0;47
2020-09-12 11:30:00;44;19;17;18;23;21;0;37
2020-09-12 11:45:00;45;38;25;30;31;34;0;35
2020-09-12 12:00:00;43;37;21;20;20;25;0;27
2020-09-12 12:15:00;49;34;33;30;28;32;0;37
2020-09-12 12:30:00;56;34;18;30;63;26;0;36
2020-09-12 12:45:00;38;31;24;38;39;28;0;46
2020-09-12 13:00:00;50;45;21;28;26;33;0;31
2020-09-12 13:15:00;54;31;20;29;25;37;0;34
2020-09-12 13:30:00;48;35;26;31;31;32;0;44
2020-09-12 13:45:00;59;39;31;25;52;33;0;32
2020-09-12 14:00:00;53;44;25;34;41;27;0;43
2020-09-12 14:15:00;50;42;17;32;38;27;0;43
2020-09-12 14:30:00;43;33;23;26;37;30;0;47
2020-09-12 14:45:00;51;33;22;34;27;37;0;47
2020-09-12 15:00:00;49;37;32;24;33;33;0;35
2020-09-12 15:15:00;47;31;22;28;28;32;0;45
2020-09-12 15:30:00;49;26;17;14;27;27;0;27
2020-09-12 15:45:00;38;29;26;28;70;21;0;35
2020-09-12 16:00:00;46;30;33;26;19;33;0;34
2020-09-12 16:15:00;39;34;30;15;20;30;0;38
2020-09-12 16:30:00;48;30;20;22;16;28;0;37
2020-09-12 16:45:00;39;31;22;22;23;24;0;32
2020-09-12 17:00:00;27;24;19;27;32;31;0;27
2020-09-12 17:15:00;58;44;26;17;22;22;0;38
2020-09-12 17:30:00;52;35;26;32;31;29;0;31
2020-09-12 17:45:00;46;42;24;29;27;24;0;38
2020-09-12 18:00:00;54;30;16;33;35;26;0;43
2020-09-12 18:15:00;48;41;20;29;18;30;0;38
2020-09-12 18:30:00;53;35;23;32;26;19;0;36
2020-09-12 18:45:00;49;32;18;36;34;20;0;34
2020-09-12 19:00:00;38;29;21;19;29;22;0;24
2020-09-12 19:15:00;50;30;31;17;51;18;0;29
2020-09-12 19:30:00;37;24;24;21;28;29;0;39
2020-09-12 19:45:00;47;27;18;22;26;23;0;27
