DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-23 00:00:00;2;2;0;0;0;5;3;1;1;1;2;1;0
2020-04-23 00:15:00;3;2;1;0;0;3;5;1;1;1;2;4;1
2020-04-23 00:30:00;4;1;0;2;2;6;8;3;2;0;1;1;1
2020-04-23 00:45:00;6;0;0;0;2;5;4;2;1;4;3;1;0
2020-04-23 01:00:00;0;1;1;0;0;2;1;1;1;0;0;0;2
2020-04-23 01:15:00;0;0;0;1;2;3;0;0;0;1;2;0;0
2020-04-23 01:30:00;3;0;1;1;1;6;3;0;0;0;1;2;1
2020-04-23 01:45:00;3;1;0;0;0;5;6;0;0;0;0;0;0
2020-04-23 02:00:00;0;0;0;0;0;5;5;0;0;2;3;0;0
2020-04-23 02:15:00;1;2;1;0;2;4;4;1;1;2;3;2;1
2020-04-23 02:30:00;4;0;1;0;3;7;4;0;0;0;0;0;1
2020-04-23 02:45:00;3;2;0;0;0;7;3;1;1;0;1;0;0
2020-04-23 03:00:00;4;1;0;1;0;9;8;0;0;0;1;0;0
2020-04-23 03:15:00;6;1;0;3;0;4;3;1;1;1;3;1;0
2020-04-23 03:30:00;1;2;0;1;2;13;9;0;0;5;5;0;0
2020-04-23 03:45:00;6;2;1;1;1;7;5;1;0;3;5;1;1
2020-04-23 04:00:00;6;1;0;0;3;13;6;1;1;2;3;1;0
2020-04-23 04:15:00;4;3;1;2;1;11;10;0;0;1;2;1;1
2020-04-23 04:30:00;6;1;2;2;8;23;18;1;1;1;0;1;2
2020-04-23 04:45:00;10;2;1;6;8;23;14;2;1;4;3;0;1
2020-04-23 05:00:00;17;4;1;3;6;18;14;3;2;2;3;0;1
2020-04-23 05:15:00;18;7;1;11;10;22;19;11;5;4;3;0;1
2020-04-23 05:30:00;26;11;2;17;18;42;34;11;3;4;4;1;2
2020-04-23 05:45:00;22;15;2;10;24;58;44;17;4;7;3;0;2
2020-04-23 06:00:00;27;19;4;14;25;46;39;12;5;5;4;0;5
2020-04-23 06:15:00;34;31;8;29;32;65;55;20;11;5;7;1;8
2020-04-23 06:30:00;50;39;13;40;36;88;87;43;27;22;9;3;12
2020-04-23 06:45:00;46;31;13;62;44;95;103;58;42;25;12;8;12
2020-04-23 07:00:00;55;50;15;35;43;83;78;44;43;25;9;2;15
2020-04-23 07:15:00;63;41;16;32;35;84;105;37;28;27;28;12;15
2020-04-23 07:30:00;51;45;16;40;33;82;84;36;30;32;24;16;15
2020-04-23 07:45:00;55;37;20;43;32;103;99;51;37;30;28;18;18
2020-04-23 08:00:00;52;39;12;43;29;75;61;43;31;35;31;9;10
2020-04-23 08:15:00;47;32;14;49;30;79;62;39;29;34;35;10;13
2020-04-23 08:30:00;55;46;17;41;24;71;69;46;28;29;32;16;12
2020-04-23 08:45:00;55;38;17;62;37;102;80;41;29;37;30;18;18
2020-04-23 09:00:00;46;52;14;38;30;80;65;39;24;40;32;18;12
2020-04-23 09:15:00;64;42;21;58;35;76;62;34;20;38;41;11;17
2020-04-23 09:30:00;51;46;15;57;30;93;78;40;29;48;51;14;12
2020-04-23 09:45:00;73;54;15;50;46;74;59;44;37;54;56;23;16
2020-04-23 10:00:00;67;55;13;51;32;87;75;45;30;40;45;22;13
2020-04-23 10:15:00;63;55;24;60;34;88;79;43;34;43;50;20;24
2020-04-23 10:30:00;55;48;16;58;34;91;66;39;27;47;45;25;13
2020-04-23 10:45:00;80;74;23;58;35;91;75;43;20;48;47;18;21
2020-04-23 11:00:00;68;46;29;59;29;88;72;38;27;48;54;22;21
2020-04-23 11:15:00;67;48;16;53;33;91;80;40;22;54;62;35;17
2020-04-23 11:30:00;79;60;21;63;37;92;82;43;29;60;47;17;20
2020-04-23 11:45:00;68;59;19;51;37;91;80;41;31;53;51;22;15
2020-04-23 12:00:00;71;57;17;45;31;75;70;50;44;70;63;26;12
2020-04-23 12:15:00;84;41;28;49;32;77;75;47;38;79;68;32;29
2020-04-23 12:30:00;56;46;16;57;27;96;77;44;36;66;68;21;13
2020-04-23 12:45:00;72;43;20;46;27;83;77;49;32;55;49;15;18
2020-04-23 13:00:00;56;52;14;40;36;83;85;51;33;49;44;21;13
2020-04-23 13:15:00;76;67;13;64;26;95;84;41;31;64;48;22;16
2020-04-23 13:30:00;63;61;26;51;35;85;73;50;41;69;55;16;23
