DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-02-27 00:00:00;5;9;2;0;1;9;10;3;0;1;0;0;0;0
2020-02-27 00:15:00;13;7;1;3;4;8;6;2;2;2;0;0;0;0
2020-02-27 00:30:00;10;6;1;2;3;5;9;2;2;1;0;0;0;0
2020-02-27 00:45:00;5;6;3;1;0;9;10;1;0;0;0;0;0;0
2020-02-27 01:00:00;4;4;3;0;1;6;6;2;0;0;0;0;0;0
2020-02-27 01:15:00;4;1;0;0;1;6;6;1;0;0;0;0;0;0
2020-02-27 01:30:00;5;3;1;1;1;5;5;1;1;1;0;0;0;0
2020-02-27 01:45:00;5;3;1;1;2;11;11;3;2;2;0;0;0;0
2020-02-27 02:00:00;2;2;0;0;0;1;2;1;0;1;0;0;0;0
2020-02-27 02:15:00;2;1;0;3;1;9;9;3;0;0;0;0;0;0
2020-02-27 02:30:00;2;2;0;1;1;3;2;0;0;0;0;0;0;0
2020-02-27 02:45:00;7;5;1;1;1;5;3;1;0;2;0;0;0;0
2020-02-27 03:00:00;6;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-02-27 03:15:00;2;4;0;0;1;4;5;1;2;1;0;0;0;0
2020-02-27 03:30:00;4;3;0;0;0;7;7;2;0;0;0;0;0;0
2020-02-27 03:45:00;5;6;0;1;1;5;8;1;1;1;0;0;0;0
2020-02-27 04:00:00;6;3;1;0;1;5;8;2;0;0;0;0;0;0
2020-02-27 04:15:00;8;8;1;3;3;14;15;6;0;2;0;0;0;0
2020-02-27 04:30:00;8;5;1;4;2;7;9;9;3;1;0;0;0;0
2020-02-27 04:45:00;20;14;1;3;9;13;10;6;4;0;0;0;0;0
2020-02-27 05:00:00;29;21;3;6;8;18;17;12;1;2;0;0;0;0
2020-02-27 05:15:00;61;55;8;8;20;36;33;17;2;8;0;0;0;0
2020-02-27 05:30:00;52;60;3;12;19;30;22;18;5;4;0;0;0;0
2020-02-27 05:45:00;56;72;3;15;15;38;45;29;9;5;0;0;0;0
2020-02-27 06:00:00;45;64;4;24;13;48;43;35;3;4;1;0;0;0
2020-02-27 06:15:00;72;96;5;20;31;50;48;28;9;6;0;0;2;0
2020-02-27 06:30:00;97;125;7;14;45;50;38;36;6;4;0;0;0;1
2020-02-27 06:45:00;69;97;8;34;54;53;46;50;15;9;0;0;0;0
2020-02-27 07:00:00;78;103;20;25;65;65;49;33;8;10;0;0;0;0
2020-02-27 07:15:00;93;111;12;39;68;67;64;29;15;8;0;0;0;0
2020-02-27 07:30:00;79;95;14;38;50;73;59;39;8;10;0;0;0;0
2020-02-27 07:45:00;87;110;18;33;54;85;92;45;14;8;0;1;0;0
2020-02-27 08:00:00;81;86;26;30;49;76;74;33;17;7;3;0;0;6
2020-02-27 08:15:00;92;105;25;28;51;76;91;25;7;4;0;0;0;0
2020-02-27 08:30:00;71;87;22;35;57;62;80;51;6;5;0;0;0;0
2020-02-27 08:45:00;81;88;17;45;41;89;78;45;15;11;0;0;4;0
2020-02-27 09:00:00;73;80;18;41;34;78;83;35;23;14;0;0;2;0
