DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-06-06 00:00:00;0;8;0;4;2;0;1;1;1;0;3;0;0;3;0;0;0;0;0;0
2020-06-06 00:15:00;0;4;2;9;4;0;0;0;0;1;2;0;0;2;0;0;0;0;0;0
2020-06-06 00:30:00;0;5;0;5;4;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-06 00:45:00;0;6;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 01:00:00;2;9;0;7;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 01:15:00;0;6;0;5;1;1;1;2;0;0;0;1;1;0;0;0;0;0;0;0
2020-06-06 01:30:00;0;4;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 01:45:00;0;3;1;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 02:00:00;0;3;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 02:15:00;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 02:30:00;1;2;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-06 02:45:00;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 03:00:00;0;4;0;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 03:15:00;0;4;1;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-06-06 03:30:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 03:45:00;0;3;0;2;1;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0
2020-06-06 04:00:00;0;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 04:15:00;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 04:30:00;0;7;0;3;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-06 04:45:00;0;8;0;4;2;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0
2020-06-06 05:00:00;0;14;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 05:15:00;0;15;2;11;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 05:30:00;0;23;0;6;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 05:45:00;3;29;2;11;7;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 06:00:00;2;30;1;22;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-06 06:15:00;3;23;1;22;9;0;1;2;1;0;1;0;0;1;0;0;0;0;0;0
2020-06-06 06:30:00;4;20;1;10;5;1;0;0;0;2;3;0;2;3;0;0;0;0;0;0
2020-06-06 06:45:00;3;19;1;15;1;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-06 07:00:00;1;27;3;17;4;2;1;2;0;0;0;0;1;1;0;0;0;0;0;0
2020-06-06 07:15:00;0;25;8;13;3;3;1;2;1;1;0;1;1;0;0;0;0;0;0;0
2020-06-06 07:30:00;5;27;7;16;7;3;1;0;1;1;0;1;1;0;0;2;0;8;0;0
2020-06-06 07:45:00;3;39;12;12;1;0;3;3;0;1;0;0;1;0;0;0;0;1;0;0
2020-06-06 08:00:00;7;28;2;16;9;0;2;0;0;3;0;0;3;0;0;0;0;0;0;0
2020-06-06 08:15:00;2;39;13;19;12;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-06-06 08:30:00;9;46;13;32;13;2;1;1;1;2;0;1;2;0;0;0;0;0;0;0
2020-06-06 08:45:00;8;64;12;28;12;9;6;4;2;1;1;1;1;1;0;0;0;14;0;0
2020-06-06 09:00:00;9;64;18;29;16;0;0;2;1;4;2;0;4;2;0;0;6;0;0;0
2020-06-06 09:15:00;14;63;14;28;23;2;3;1;1;5;3;0;5;3;0;0;0;0;0;3
2020-06-06 09:30:00;17;70;20;33;28;5;2;3;4;8;1;3;8;1;0;0;0;16;0;0
2020-06-06 09:45:00;21;73;22;41;38;1;3;2;2;6;6;0;6;7;0;1;0;5;0;0
2020-06-06 10:00:00;19;91;12;38;43;3;2;4;1;6;3;0;6;3;0;4;0;7;0;0
2020-06-06 10:15:00;23;87;20;42;42;2;1;7;2;8;3;2;8;3;1;1;2;6;0;0
2020-06-06 10:30:00;20;84;20;48;40;4;4;4;2;13;3;0;12;4;3;2;6;8;0;0
2020-06-06 10:45:00;22;94;21;40;42;5;8;9;1;7;8;0;7;8;0;0;0;0;0;0
2020-06-06 11:00:00;28;91;17;52;40;3;6;7;7;15;5;7;15;5;0;2;0;3;0;0
2020-06-06 11:15:00;19;108;16;62;38;4;5;7;3;11;13;1;11;9;1;3;0;5;0;0
2020-06-06 11:30:00;19;87;17;59;43;2;0;8;9;16;16;4;15;18;0;3;0;6;0;0
2020-06-06 12:00:00;21;93;13;49;45;4;4;6;7;17;12;2;17;12;4;0;11;0;42;0
2020-06-06 12:15:00;14;63;13;49;43;3;4;5;4;18;9;2;17;9;1;0;2;8;0;0
