DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-06-15 00:00:00;2;2;0;0;1;0;0;0
2020-06-15 00:15:00;2;2;0;0;2;0;0;0
2020-06-15 00:30:00;2;2;0;0;1;2;0;0
2020-06-15 00:45:00;1;2;0;0;1;3;0;0
2020-06-15 01:00:00;0;3;0;0;0;3;0;0
2020-06-15 01:15:00;1;0;0;0;1;2;0;0
2020-06-15 01:30:00;1;2;0;0;1;2;0;0
2020-06-15 01:45:00;0;2;0;0;0;1;0;0
2020-06-15 02:00:00;0;0;0;0;0;2;0;0
2020-06-15 02:15:00;3;1;0;0;2;0;0;0
2020-06-15 02:30:00;1;1;0;0;0;0;0;0
2020-06-15 03:00:00;0;1;0;0;1;1;0;0
2020-06-15 03:15:00;0;0;0;0;3;0;0;0
2020-06-15 03:30:00;1;0;0;0;1;4;0;0
2020-06-15 03:45:00;1;1;0;0;0;1;0;0
2020-06-15 04:00:00;1;1;0;0;1;3;0;0
2020-06-15 04:15:00;1;2;0;0;2;1;0;0
2020-06-15 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 04:45:00;2;14;0;0;16;26;4;0
2020-06-15 05:00:00;3;20;0;0;26;51;12;0
2020-06-15 05:15:00;15;40;3;0;80;152;17;1
2020-06-15 05:30:00;29;46;2;0;106;125;25;0
2020-06-15 05:45:00;30;56;1;0;61;63;21;0
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;25;45;0;0;21;51;12;0
2020-06-15 06:30:00;39;81;0;0;52;65;27;0
2020-06-15 06:45:00;36;85;3;0;38;81;19;2
2020-06-15 07:00:00;51;65;3;0;51;85;9;1
2020-06-15 07:15:00;67;98;3;0;54;64;16;3
2020-06-15 07:30:00;48;75;6;0;53;75;23;0
2020-06-15 07:45:00;52;75;7;0;45;74;12;1
2020-06-15 08:00:00;41;59;5;0;39;56;12;0
2020-06-15 08:15:00;43;69;4;0;37;54;11;1
2020-06-15 08:30:00;35;52;5;0;29;41;9;0
2020-06-15 08:45:00;29;48;4;0;29;50;12;0
2020-06-15 09:00:00;25;42;9;0;18;34;4;0
2020-06-15 09:15:00;35;48;10;0;29;29;3;1
2020-06-15 09:30:00;26;45;8;0;19;34;0;2
2020-06-15 09:45:00;21;46;6;0;17;44;5;0
2020-06-15 10:00:00;24;34;8;0;27;44;0;1
2020-06-15 10:15:00;30;37;6;0;28;31;0;2
2020-06-15 10:30:00;31;32;10;0;23;41;0;1
2020-06-15 10:45:00;29;37;9;0;26;35;0;3
2020-06-15 11:00:00;32;43;8;0;28;34;2;3
2020-06-15 11:15:00;39;42;4;0;30;37;1;4
2020-06-15 11:45:00;30;41;5;0;28;43;4;12
