DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-05-04 00:00:00;5;6;3;6;4;6;0;1
2020-05-04 00:15:00;4;4;2;3;1;6;0;3
2020-05-04 00:30:00;0;0;2;3;2;3;0;1
2020-05-04 00:45:00;3;5;2;1;1;3;0;2
2020-05-04 01:00:00;4;4;2;0;1;0;0;2
2020-05-04 01:15:00;1;0;0;1;2;1;0;0
2020-05-04 01:30:00;3;1;1;1;0;0;0;0
2020-05-04 01:45:00;0;0;0;2;1;0;0;2
2020-05-04 02:00:00;0;3;3;0;0;0;0;0
2020-05-04 02:15:00;1;2;1;0;0;0;0;0
2020-05-04 02:30:00;3;3;2;3;1;0;0;1
2020-05-04 02:45:00;3;1;0;0;1;0;0;1
2020-05-04 03:00:00;3;3;2;1;0;0;0;1
2020-05-04 03:15:00;5;3;3;3;0;1;0;0
2020-05-04 03:30:00;2;1;0;0;1;1;0;0
2020-05-04 03:45:00;5;2;0;1;1;3;0;1
2020-05-04 04:00:00;2;4;1;2;0;1;0;0
2020-05-04 04:15:00;3;1;2;1;0;0;0;2
2020-05-04 04:30:00;5;3;1;3;1;0;0;3
2020-05-04 04:45:00;7;4;5;4;3;1;0;0
2020-05-04 05:00:00;5;6;10;7;2;3;0;2
2020-05-04 05:15:00;18;27;29;10;11;5;0;4
2020-05-04 05:30:00;28;26;29;8;7;9;0;8
2020-05-04 05:45:00;41;42;52;9;8;15;0;14
2020-05-04 06:00:00;20;15;28;12;9;10;0;8
2020-05-04 06:15:00;41;32;48;14;11;14;0;11
2020-05-04 06:30:00;37;34;66;13;47;30;0;27
2020-05-04 06:45:00;48;50;80;15;38;17;0;22
2020-05-04 07:00:00;49;45;43;17;26;31;0;32
2020-05-04 07:15:00;51;26;54;15;21;23;0;27
2020-05-04 07:30:00;40;49;44;24;25;26;0;32
2020-05-04 07:45:00;61;64;63;22;34;33;0;45
2020-05-04 08:00:00;54;42;40;29;38;28;0;37
2020-05-04 08:15:00;52;34;43;30;58;26;0;34
2020-05-04 08:30:00;44;42;34;19;24;30;0;32
2020-05-04 08:45:00;47;43;35;22;32;28;0;38
2020-05-04 09:00:00;42;32;31;21;32;20;0;37
2020-05-04 09:15:00;49;39;19;36;49;26;0;26
2020-05-04 09:30:00;52;29;22;26;71;20;0;25
2020-05-04 09:45:00;42;33;23;25;42;29;0;33
2020-05-04 10:00:00;56;34;17;21;24;25;0;29
2020-05-04 10:15:00;53;40;12;26;27;35;0;35
2020-05-04 10:30:00;57;39;23;20;47;19;0;31
2020-05-04 10:45:00;49;48;28;31;22;25;0;33
2020-05-04 11:00:00;42;44;23;24;17;30;0;42
2020-05-04 11:15:00;55;37;26;28;22;26;0;38
2020-05-04 11:30:00;56;50;23;34;33;26;0;34
2020-05-04 11:45:00;58;48;34;38;51;22;0;50
2020-05-04 12:00:00;44;32;24;37;33;33;0;45
2020-05-04 12:15:00;41;38;34;35;23;27;0;31
2020-05-04 12:30:00;50;41;20;23;23;30;0;45
2020-05-04 12:45:00;53;43;34;31;34;45;0;44
2020-05-04 13:00:00;50;45;31;22;36;56;0;49
2020-05-04 13:15:00;53;45;33;36;35;41;0;57
2020-05-04 13:30:00;54;46;43;42;27;34;0;30
2020-05-04 13:45:00;59;37;53;44;65;44;0;38
2020-05-04 14:00:00;60;45;40;30;45;27;0;40
2020-05-04 14:15:00;58;47;28;37;42;35;0;40
2020-05-04 14:30:00;51;39;30;51;30;29;0;37
2020-05-04 14:45:00;51;51;25;46;37;30;0;41
2020-05-04 15:00:00;58;41;19;37;37;37;0;49
2020-05-04 15:15:00;59;43;28;62;42;28;0;35
2020-05-04 15:30:00;58;45;22;42;66;42;0;41
2020-05-04 15:45:00;54;48;23;43;47;31;0;47
2020-05-04 16:00:00;56;48;23;52;39;38;0;71
2020-05-04 16:15:00;72;50;27;42;43;44;0;48
2020-05-04 16:30:00;58;53;24;58;47;47;0;60
2020-05-04 16:45:00;67;43;25;45;42;32;0;46
2020-05-04 17:00:00;67;53;28;46;28;35;0;51
2020-05-04 17:15:00;64;50;22;42;32;31;0;40
2020-05-04 17:30:00;48;39;21;53;37;29;0;48
2020-05-04 17:45:00;50;34;21;50;45;34;0;38
2020-05-04 18:00:00;42;41;23;40;40;33;0;49
2020-05-04 18:15:00;43;39;21;36;23;35;0;48
2020-05-04 18:30:00;31;27;26;31;40;24;0;33
2020-05-04 18:45:00;36;26;14;24;17;19;0;21
2020-05-04 19:00:00;24;15;10;20;18;19;0;28
2020-05-04 19:15:00;20;20;8;24;19;14;0;17
2020-05-04 19:30:00;24;15;11;15;14;22;0;16
2020-05-04 19:45:00;18;16;11;22;42;11;0;16
2020-05-04 20:00:00;20;19;15;17;9;20;0;16
2020-05-04 20:15:00;17;13;18;18;6;8;0;17
2020-05-04 20:30:00;18;18;12;14;8;9;0;13
2020-05-04 20:45:00;20;16;8;9;3;10;0;12
2020-05-04 21:00:00;14;7;8;17;14;13;0;13
2020-05-04 21:15:00;10;7;8;12;7;5;0;10
2020-05-04 21:30:00;8;9;7;8;2;9;0;3
2020-05-04 21:45:00;11;9;9;17;40;6;0;9
2020-05-04 22:00:00;6;6;4;36;16;12;0;10
2020-05-04 22:15:00;11;12;6;27;10;4;0;3
2020-05-04 22:30:00;6;10;6;8;6;4;0;3
2020-05-04 22:45:00;5;4;2;9;23;4;0;2
2020-05-04 23:00:00;4;6;6;5;0;6;0;2
2020-05-04 23:15:00;3;6;5;4;4;1;0;3
