DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-01-25 00:00:00;5;8;7;1;0;0;3;3;0;0
2020-01-25 00:15:00;6;7;11;2;1;0;0;1;0;0
2020-01-25 00:30:00;3;5;4;2;1;0;1;2;0;0
2020-01-25 00:45:00;4;4;5;2;2;1;0;4;0;0
2020-01-25 01:00:00;5;5;3;4;1;0;2;0;0;0
2020-01-25 01:15:00;3;5;4;1;0;0;0;2;0;0
2020-01-25 01:30:00;1;3;3;0;0;1;2;3;0;0
2020-01-25 01:45:00;3;5;5;2;1;1;1;1;0;0
2020-01-25 02:00:00;2;1;0;0;1;0;1;2;0;0
2020-01-25 02:15:00;2;5;2;0;0;0;2;3;0;0
2020-01-25 02:30:00;0;0;1;1;0;0;1;1;0;0
2020-01-25 02:45:00;0;2;1;0;0;0;0;2;0;0
2020-01-25 03:00:00;4;7;5;0;0;1;1;1;0;0
2020-01-25 03:15:00;2;3;1;0;2;0;0;1;0;0
2020-01-25 03:30:00;2;3;3;2;0;0;0;1;0;0
2020-01-25 03:45:00;6;4;3;2;0;0;1;4;0;0
2020-01-25 04:00:00;4;4;2;2;1;0;1;0;0;0
2020-01-25 04:15:00;1;2;2;1;1;1;0;0;0;0
2020-01-25 04:30:00;3;4;4;2;0;0;0;1;0;0
2020-01-25 04:45:00;8;6;2;3;0;0;1;1;0;0
2020-01-25 05:00:00;3;6;5;1;1;0;0;3;0;0
2020-01-25 05:15:00;8;6;21;1;1;1;2;1;0;0
2020-01-25 05:30:00;10;13;20;2;2;0;11;13;0;0
2020-01-25 05:45:00;21;24;9;10;22;1;58;52;0;0
2020-01-25 06:00:00;12;26;10;18;53;1;140;101;0;0
2020-01-25 06:15:00;11;17;12;12;32;0;40;40;0;0
2020-01-25 06:30:00;4;11;13;4;15;0;12;13;0;0
2020-01-25 06:45:00;5;13;15;2;3;1;6;9;0;0
2020-01-25 07:00:00;12;19;13;2;0;0;4;2;0;0
2020-01-25 07:15:00;5;11;21;1;0;0;1;2;0;0
2020-01-25 07:30:00;8;11;13;0;3;3;4;4;1;0
2020-01-25 07:45:00;12;16;19;4;0;2;3;2;2;0
2020-01-25 08:00:00;11;18;20;2;0;1;2;2;0;0
2020-01-25 08:15:00;16;22;14;6;2;2;3;1;0;0
2020-01-25 08:30:00;13;25;27;3;2;2;0;3;0;0
2020-01-25 08:45:00;17;30;25;3;0;2;5;1;0;0
2020-01-25 09:00:00;22;33;24;5;1;4;3;3;0;0
2020-01-25 09:15:00;16;34;28;5;1;1;4;0;5;0
2020-01-25 09:30:00;21;37;36;2;0;3;1;2;0;0
2020-01-25 09:45:00;20;50;43;3;0;2;3;9;3;0
2020-01-25 10:00:00;22;43;37;5;3;4;8;10;0;0
2020-01-25 10:15:00;22;58;48;2;0;0;5;9;4;8
2020-01-25 10:30:00;22;46;58;5;5;3;6;13;4;1
2020-01-25 10:45:00;25;53;58;7;2;1;4;5;4;1
2020-01-25 11:00:00;23;37;65;4;3;3;8;4;1;2
2020-01-25 11:15:00;30;49;56;2;3;2;3;6;1;1
2020-01-25 11:30:00;35;67;69;4;4;6;3;6;6;0
2020-01-25 11:45:00;39;73;56;8;6;5;11;9;1;0
2020-01-25 12:00:00;27;72;77;1;4;4;6;12;2;1
2020-01-25 12:15:00;21;60;73;3;4;3;6;6;0;0
2020-01-25 12:30:00;30;56;67;5;5;4;3;12;3;0
2020-01-25 12:45:00;20;42;70;2;1;1;7;9;4;0
2020-01-25 13:00:00;38;56;84;2;3;5;6;7;2;16
2020-01-25 13:15:00;28;48;63;3;2;2;4;2;0;0
2020-01-25 13:30:00;32;48;55;5;2;3;11;7;0;0
2020-01-25 13:45:00;30;59;76;2;4;2;8;8;0;0
2020-01-25 14:00:00;34;64;81;8;11;7;10;13;0;0
2020-01-25 14:15:00;29;53;69;2;1;3;9;8;3;0
2020-01-25 14:30:00;38;76;78;5;3;4;18;17;0;2
2020-01-25 14:45:00;42;64;67;4;6;6;4;7;0;1
2020-01-25 15:00:00;33;43;70;4;3;4;13;5;2;3
2020-01-25 15:15:00;39;67;76;8;0;2;4;11;1;3
2020-01-25 15:30:00;36;50;68;5;3;3;13;9;1;1
2020-01-25 15:45:00;34;53;77;7;0;2;5;8;1;0
2020-01-25 16:00:00;29;48;75;4;4;4;6;6;8;2
2020-01-25 16:15:00;33;55;68;1;1;3;4;7;8;2
2020-01-25 16:30:00;34;62;80;5;2;3;4;10;6;0
2020-01-25 16:45:00;30;70;66;12;2;1;5;3;6;4
2020-01-25 17:00:00;24;39;67;12;6;4;7;8;4;6
2020-01-25 17:15:00;24;51;65;4;5;3;11;7;0;0
2020-01-25 17:30:00;33;46;67;6;6;5;6;8;5;5
2020-01-25 17:45:00;19;42;66;3;1;4;9;5;2;0
2020-01-25 18:00:00;24;41;73;2;2;6;8;9;1;0
2020-01-25 18:15:00;22;45;81;6;2;5;5;8;4;0
2020-01-25 18:30:00;26;38;63;4;2;5;6;10;1;2
2020-01-25 18:45:00;20;35;63;2;3;3;3;6;1;2
2020-01-25 19:00:00;21;35;51;6;1;2;3;0;2;9
2020-01-25 19:15:00;23;37;61;2;3;5;5;4;2;34
2020-01-25 19:30:00;19;29;53;6;1;5;3;4;2;0
2020-01-25 19:45:00;10;16;56;1;3;0;2;7;2;4
2020-01-25 20:00:00;19;26;49;3;3;0;1;4;4;0
2020-01-25 20:15:00;9;15;32;1;5;0;0;6;0;0
2020-01-25 20:30:00;14;16;18;1;3;0;5;6;0;0
2020-01-25 20:45:00;13;18;19;1;0;0;1;2;0;0
2020-01-25 21:00:00;13;17;20;1;0;0;2;1;0;0
2020-01-25 21:15:00;20;21;16;4;0;0;2;5;0;0
2020-01-25 21:30:00;12;16;13;2;1;0;1;1;0;0
2020-01-25 21:45:00;15;14;10;2;0;1;3;4;0;0
2020-01-25 22:00:00;11;11;11;1;0;0;2;1;0;0
2020-01-25 22:15:00;18;26;19;6;0;0;1;3;0;0
2020-01-25 22:30:00;5;10;12;1;0;0;2;2;0;0
2020-01-25 22:45:00;10;9;14;1;0;0;1;2;0;0
2020-01-25 23:00:00;6;10;10;1;0;0;0;3;0;0
2020-01-25 23:15:00;12;16;8;2;0;1;2;1;0;0
2020-01-25 23:30:00;7;8;10;0;0;0;0;3;0;0
2020-01-25 23:45:00;11;16;11;5;0;1;3;3;0;0
