DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-10-23 00:00:00;3;8;3;1;0;1;0;5;4;4;0;11;12;5;2;1;0
2019-10-23 00:15:00;8;10;4;0;0;1;0;5;5;1;1;8;8;3;4;0;0
2019-10-23 00:30:00;4;11;1;0;0;0;0;7;5;4;1;1;10;1;0;0;0
2019-10-23 00:45:00;4;9;1;2;0;0;2;3;4;3;0;2;5;4;0;2;0
2019-10-23 01:00:00;4;6;2;1;1;0;0;3;2;2;1;6;5;1;0;1;0
2019-10-23 01:15:00;6;5;3;0;0;0;0;7;3;0;2;4;2;1;0;1;0
2019-10-23 01:30:00;5;9;1;2;0;0;0;5;4;2;0;5;7;6;0;2;0
2019-10-23 01:45:00;11;9;2;0;0;0;0;3;4;2;2;2;8;2;1;0;0
2019-10-23 02:00:00;7;5;2;0;0;0;0;3;2;4;0;3;3;0;0;0;0
2019-10-23 02:15:00;9;6;5;1;0;0;0;4;2;1;0;0;2;0;0;0;0
2019-10-23 02:30:00;3;4;0;0;0;0;0;3;0;1;0;3;3;1;0;0;0
2019-10-23 02:45:00;4;5;0;1;0;0;0;5;2;5;0;2;3;1;0;3;0
2019-10-23 03:00:00;4;7;4;0;0;1;1;1;0;4;2;3;6;1;0;0;0
2019-10-23 03:15:00;4;4;0;0;0;0;0;4;5;1;1;3;5;3;0;1;0
2019-10-23 03:30:00;0;2;4;0;0;0;0;6;3;0;0;3;4;0;0;1;0
2019-10-23 03:45:00;8;6;0;0;0;1;0;3;2;2;0;6;6;2;0;0;0
2019-10-23 04:00:00;5;5;2;0;0;0;0;4;2;2;1;2;5;1;0;0;0
2019-10-23 04:15:00;15;6;5;1;1;0;0;3;4;0;2;3;2;0;0;2;0
2019-10-23 04:30:00;16;16;4;0;0;0;0;10;12;7;2;8;4;1;1;0;0
