DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-08-03 00:00:00;2;8;0;1;0;5;9
2020-08-03 00:15:00;13;20;6;1;0;10;10
2020-08-03 00:30:00;9;22;1;3;1;7;11
2020-08-03 00:45:00;9;17;2;2;1;9;9
2020-08-03 01:00:00;6;13;4;2;0;2;12
2020-08-03 01:15:00;5;12;4;0;1;5;7
2020-08-03 01:30:00;3;6;1;3;2;2;9
2020-08-03 01:45:00;5;3;2;0;0;9;4
2020-08-03 02:00:00;2;7;0;1;0;5;4
2020-08-03 02:15:00;2;11;2;0;0;4;7
2020-08-03 02:30:00;2;7;2;3;1;4;7
2020-08-03 02:45:00;0;6;1;0;0;4;3
2020-08-03 03:00:00;2;2;1;1;1;0;7
2020-08-03 03:15:00;1;4;0;1;0;4;3
2020-08-03 03:30:00;7;8;0;1;0;3;4
2020-08-03 03:45:00;0;4;1;1;1;6;8
2020-08-03 04:00:00;2;10;1;2;2;5;6
2020-08-03 04:15:00;4;11;0;7;1;13;9
2020-08-03 04:30:00;4;20;5;7;2;7;13
2020-08-03 04:45:00;7;13;3;5;1;8;13
2020-08-03 05:00:00;13;28;3;10;1;16;15
2020-08-03 05:15:00;31;55;11;12;2;13;28
2020-08-03 05:30:00;50;94;18;15;8;27;26
2020-08-03 05:45:00;51;116;23;17;19;28;34
2020-08-03 06:00:00;50;76;13;26;13;23;36
2020-08-03 06:15:00;51;109;26;47;16;47;54
2020-08-03 06:30:00;85;159;51;57;37;60;71
2020-08-03 06:45:00;92;176;46;48;29;62;67
2020-08-03 07:00:00;92;168;52;59;16;45;65
2020-08-03 07:15:00;107;197;56;77;49;50;70
2020-08-03 07:30:00;113;193;63;74;16;92;100
2020-08-03 07:45:00;115;219;69;90;34;62;81
2020-08-03 08:00:00;83;176;47;64;35;69;66
2020-08-03 08:15:00;77;188;65;79;32;72;82
2020-08-03 08:30:00;97;175;52;72;34;84;110
2020-08-03 08:45:00;105;195;49;70;23;82;103
2020-08-03 09:00:00;77;172;46;59;20;68;73
2020-08-03 09:15:00;73;181;52;45;25;92;92
2020-08-03 09:30:00;72;205;51;74;17;81;91
2020-08-03 09:45:00;87;213;59;63;17;92;100
2020-08-03 10:00:00;59;201;64;50;23;76;98
2020-08-03 10:15:00;70;208;40;65;25;104;115
2020-08-03 10:30:00;83;204;53;86;23;117;131
2020-08-03 10:45:00;79;213;71;64;16;100;126
2020-08-03 11:00:00;85;198;64;60;21;109;128
2020-08-03 11:15:00;88;216;48;54;29;110;133
2020-08-03 11:30:00;83;203;57;67;27;132;135
2020-08-03 11:45:00;87;203;62;44;23;108;108
2020-08-03 12:00:00;64;176;55;44;16;101;113
2020-08-03 12:15:00;74;205;60;65;15;114;123
2020-08-03 12:30:00;94;200;68;60;21;119;114
2020-08-03 12:45:00;75;191;68;54;11;102;123
2020-08-03 13:00:00;71;194;56;49;20;119;110
2020-08-03 13:15:00;89;224;61;71;20;94;109
2020-08-03 13:30:00;90;225;69;52;20;119;115
2020-08-03 13:45:00;82;194;57;58;21;128;134
2020-08-03 14:00:00;98;198;69;62;16;112;122
2020-08-03 14:15:00;81;236;68;62;22;112;128
2020-08-03 14:30:00;98;182;58;65;20;153;146
2020-08-03 14:45:00;94;209;66;63;31;134;137
2020-08-03 15:00:00;84;189;66;56;24;127;134
2020-08-03 15:15:00;97;197;87;57;17;141;133
2020-08-03 15:30:00;87;197;81;60;26;135;137
2020-08-03 15:45:00;99;195;74;82;30;135;147
2020-08-03 16:00:00;107;205;74;65;20;133;136
2020-08-03 16:15:00;149;201;84;61;32;139;130
2020-08-03 16:30:00;106;216;76;76;17;98;85
2020-08-03 16:45:00;150;201;86;78;33;120;120
2020-08-03 17:00:00;149;137;68;74;48;131;115
2020-08-03 17:15:00;183;174;95;65;22;132;137
2020-08-03 17:30:00;116;190;87;61;26;143;136
2020-08-03 17:45:00;122;193;83;54;31;123;106
2020-08-03 18:00:00;85;178;60;63;14;128;130
2020-08-03 18:15:00;73;197;75;55;17;101;104
2020-08-03 18:30:00;75;179;65;56;13;102;107
2020-08-03 18:45:00;63;148;63;41;16;107;111
2020-08-03 19:00:00;55;147;50;42;10;75;90
2020-08-03 19:15:00;36;120;35;31;15;86;94
2020-08-03 19:30:00;36;103;31;30;7;80;78
2020-08-03 19:45:00;41;116;40;24;6;75;80
2020-08-03 20:00:00;46;103;34;26;7;74;75
2020-08-03 20:15:00;27;112;34;19;10;60;76
2020-08-03 20:30:00;31;86;35;24;7;58;55
2020-08-03 20:45:00;43;102;33;15;11;51;53
2020-08-03 21:00:00;25;81;27;13;3;48;57
2020-08-03 21:15:00;27;71;21;11;7;35;45
2020-08-03 21:30:00;28;58;20;6;6;39;40
2020-08-03 21:45:00;29;74;30;12;6;36;41
2020-08-03 22:00:00;17;42;15;26;5;39;37
2020-08-03 22:15:00;17;56;19;10;2;32;34
2020-08-03 22:30:00;15;44;13;16;5;29;29
2020-08-03 22:45:00;10;58;28;16;3;16;21
2020-08-03 23:00:00;5;29;10;5;4;22;19
2020-08-03 23:15:00;12;32;6;4;1;22;24
2020-08-03 23:30:00;5;29;12;7;2;17;9
2020-08-03 23:45:00;8;26;4;1;1;6;12
