DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-12-25 00:00:00;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 00:15:00;0;0;0;4;5;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-25 00:30:00;0;0;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 00:45:00;0;0;0;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:00:00;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:15:00;0;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:30:00;2;0;0;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 01:45:00;0;0;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:00:00;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:15:00;0;0;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:30:00;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 02:45:00;0;0;0;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;5;11;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;1;0;0;3;8;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;0;0;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 03:45:00;0;0;0;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;1;0;0;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 04:30:00;0;0;1;8;7;6;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:45:00;1;2;2;1;7;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-25 05:00:00;2;0;0;4;5;7;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 05:15:00;5;1;0;3;5;3;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-25 05:30:00;6;0;2;5;6;5;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-25 05:45:00;2;2;1;7;6;6;3;0;2;0;0;0;0;0;0;0;0;0
2020-12-25 06:00:00;4;1;1;5;8;7;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 06:15:00;1;2;1;4;8;7;0;1;1;0;0;0;0;0;0;0;0;0
2020-12-25 06:30:00;5;1;2;3;260;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 06:45:00;1;1;0;3;262;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-25 07:00:00;6;2;1;4;6;3;2;1;1;0;0;0;0;0;0;0;0;0
2020-12-25 07:15:00;4;0;1;2;11;1;5;3;1;0;0;0;0;0;0;0;0;0
2020-12-25 07:30:00;3;0;0;3;4;2;5;2;3;0;0;0;0;0;0;0;0;0
2020-12-25 07:45:00;3;1;3;3;6;0;9;3;1;0;0;0;0;0;0;0;0;0
2020-12-25 08:00:00;2;1;1;5;6;3;3;5;1;0;0;0;0;0;0;0;0;0
2020-12-25 08:15:00;7;3;0;4;8;5;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-25 08:30:00;9;2;0;6;8;1;7;1;2;0;0;0;0;0;0;0;0;0
2020-12-25 08:45:00;6;3;4;6;12;2;4;2;0;0;0;0;0;0;0;0;0;0
2020-12-25 09:00:00;13;6;2;6;261;7;11;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 09:15:00;8;4;1;3;7;8;8;2;2;0;0;0;0;0;0;0;0;0
2020-12-25 09:30:00;15;4;9;2;8;4;13;3;2;0;0;0;0;0;0;1;0;0
2020-12-25 09:45:00;12;8;3;10;11;14;14;2;1;0;0;0;1;0;0;0;0;0
2020-12-25 10:00:00;29;14;10;13;16;3;13;8;3;0;0;0;0;0;0;0;0;0
2020-12-25 10:15:00;16;9;10;4;11;1;19;5;4;0;0;0;0;0;0;0;0;0
2020-12-25 10:30:00;30;17;11;11;21;11;20;9;5;0;0;0;0;0;0;0;0;0
2020-12-25 10:45:00;31;15;6;14;273;13;21;6;4;0;0;0;0;0;0;0;0;0
2020-12-25 11:00:00;26;19;9;4;23;3;23;12;6;0;0;0;0;0;0;1;0;0
2020-12-25 11:15:00;45;20;13;12;280;7;32;9;5;0;0;0;0;0;0;0;0;0
2020-12-25 11:30:00;51;17;14;9;19;3;33;11;4;0;0;0;0;0;0;0;0;0
2020-12-25 11:45:00;35;17;11;7;272;8;44;14;9;0;0;0;2;1;0;2;0;0
2020-12-25 12:00:00;42;17;14;13;24;22;32;6;6;0;0;0;0;0;0;0;0;0
2020-12-25 12:15:00;35;18;13;7;15;5;32;12;9;0;0;0;0;0;0;0;0;0
2020-12-25 12:30:00;34;13;11;264;14;9;29;13;5;0;0;0;0;0;0;0;0;0
2020-12-25 12:45:00;35;11;5;3;12;10;34;7;3;0;0;0;0;0;0;0;0;0
2020-12-25 13:00:00;34;15;11;15;21;5;31;9;9;0;0;0;0;0;0;0;0;0
2020-12-25 13:15:00;29;10;1;10;271;6;19;7;4;0;0;0;0;0;0;0;0;0
2020-12-25 13:30:00;34;10;6;3;17;6;14;6;5;0;0;0;0;0;0;0;0;0
2020-12-25 13:45:00;44;11;12;11;17;2;25;13;2;0;0;0;0;0;0;1;0;0
2020-12-25 14:00:00;32;17;10;4;17;7;25;8;2;0;0;0;0;0;0;0;0;0
2020-12-25 14:15:00;54;13;7;6;14;8;36;13;3;0;0;0;0;0;0;0;0;0
2020-12-25 14:30:00;45;20;9;265;18;7;31;12;5;0;0;0;0;0;0;0;0;0
2020-12-25 14:45:00;44;13;8;6;15;5;22;13;3;0;0;0;2;0;0;0;0;0
