DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-06-04 00:00:00;15;0;0;0;7;0;0;0;0;0;0;0;0
2020-06-04 00:15:00;11;0;0;0;12;0;0;0;0;0;0;0;0
2020-06-04 00:30:00;8;0;0;0;17;0;0;0;0;0;0;0;0
2020-06-04 00:45:00;5;0;0;0;11;0;0;0;0;0;0;0;0
2020-06-04 01:00:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2020-06-04 01:15:00;7;1;0;0;14;0;0;0;0;0;0;0;0
2020-06-04 01:30:00;8;0;0;0;7;0;0;0;0;0;0;0;0
2020-06-04 01:45:00;7;0;0;0;6;0;0;0;0;0;0;0;0
2020-06-04 02:00:00;7;0;0;0;4;0;0;0;0;0;0;0;0
2020-06-04 02:15:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2020-06-04 02:30:00;5;1;0;0;9;0;0;0;0;0;0;0;0
2020-06-04 02:45:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2020-06-04 03:00:00;9;0;0;0;10;0;0;0;0;0;0;0;0
2020-06-04 03:15:00;2;0;0;0;2;0;0;0;0;0;0;0;0
2020-06-04 03:30:00;6;1;0;0;13;0;0;0;0;0;0;0;0
2020-06-04 03:45:00;6;0;0;0;6;0;0;0;0;0;0;0;0
2020-06-04 04:00:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-06-04 04:15:00;10;0;0;0;10;0;0;0;0;0;0;0;0
2020-06-04 04:30:00;8;0;0;1;8;1;0;0;0;0;0;0;0
2020-06-04 04:45:00;10;1;0;0;9;0;0;0;0;0;0;0;0
2020-06-04 05:00:00;25;0;0;0;26;0;0;0;0;0;0;0;0
2020-06-04 05:15:00;31;0;0;3;36;0;0;0;0;0;0;0;0
2020-06-04 05:30:00;55;0;0;2;40;1;0;0;0;0;0;0;0
2020-06-04 05:45:00;46;1;1;3;52;1;0;0;0;0;0;0;0
2020-06-04 06:00:00;29;0;0;1;39;0;0;0;0;0;0;0;0
2020-06-04 06:15:00;5;0;0;0;4;0;0;0;0;0;0;0;0
2020-06-04 06:30:00;106;2;3;5;107;0;0;24;0;0;0;0;0
2020-06-04 06:45:00;120;3;2;4;111;0;0;0;9;0;0;0;0
2020-06-04 07:00:00;121;4;2;2;87;0;0;0;1;0;0;0;0
2020-06-04 07:15:00;145;6;4;5;99;1;0;0;2;0;0;0;0
2020-06-04 07:30:00;125;8;6;7;96;5;0;0;2;0;0;0;0
2020-06-04 07:45:00;141;13;7;8;88;0;0;0;3;0;0;0;0
2020-06-04 08:00:00;116;8;6;13;88;1;0;0;3;0;2;0;0
2020-06-04 08:30:00;113;11;7;7;81;1;0;0;1;0;0;0;0
2020-06-04 08:45:00;120;11;8;2;91;1;1;0;3;0;0;0;0
2020-06-04 09:00:00;107;12;10;5;95;1;0;1;3;0;0;0;0
2020-06-04 09:15:00;135;3;4;9;109;4;5;9;67;0;0;0;0
2020-06-04 09:30:00;142;9;12;8;98;7;3;4;8;0;0;0;0
2020-06-04 09:45:00;136;7;8;9;123;7;1;0;36;0;0;0;0
2020-06-04 10:00:00;152;6;10;9;108;1;3;0;2;0;0;0;0
2020-06-04 10:15:00;148;7;12;12;136;6;9;6;11;0;0;0;0
2020-06-04 10:30:00;171;8;10;12;114;8;6;2;9;0;0;0;0
2020-06-04 10:45:00;127;14;14;10;126;7;7;0;4;0;0;0;0
2020-06-04 11:00:00;138;8;12;15;110;11;8;2;5;0;0;0;0
2020-06-04 11:15:00;134;12;5;18;108;6;7;2;15;0;0;0;0
2020-06-04 11:30:00;126;11;12;14;130;13;5;0;9;0;0;0;0
2020-06-04 11:45:00;121;9;20;14;147;7;11;4;6;0;0;0;0
2020-06-04 12:00:00;145;6;17;9;139;6;13;1;19;0;0;0;0
2020-06-04 12:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 12:30:00;129;9;9;8;130;7;10;2;5;0;0;0;0
2020-06-04 12:45:00;117;5;18;11;137;6;15;18;14;0;0;0;0
2020-06-04 13:00:00;116;4;5;13;165;7;12;4;12;0;0;0;0
2020-06-04 13:15:00;137;3;10;12;130;8;8;1;5;0;0;0;0
2020-06-04 13:30:00;164;6;12;12;143;12;9;10;11;0;0;0;0
2020-06-04 13:45:00;137;8;9;24;148;10;4;0;10;0;0;8;0
2020-06-04 14:00:00;129;12;10;11;132;8;7;4;18;0;1;0;0
2020-06-04 14:15:00;77;13;23;12;118;8;9;0;6;0;0;0;0
2020-06-04 14:30:00;59;14;18;12;163;9;9;9;12;0;0;0;0
2020-06-04 14:45:00;124;11;15;10;181;10;12;13;18;0;0;9;0
2020-06-04 15:00:00;142;11;20;7;193;9;7;12;27;0;16;0;0
2020-06-04 15:15:00;126;7;22;15;204;16;11;14;10;0;0;0;0
2020-06-04 15:30:00;149;7;14;16;189;8;12;17;11;0;0;0;0
2020-06-04 15:45:00;123;7;17;10;183;11;12;4;8;0;0;0;0
2020-06-04 16:00:00;166;4;18;15;188;4;9;0;11;0;0;0;0
2020-06-04 16:15:00;146;9;26;13;197;11;8;0;7;0;0;0;0
2020-06-04 16:30:00;158;6;11;14;207;10;0;0;4;0;0;0;0
2020-06-04 16:45:00;126;3;13;12;202;7;5;0;8;0;0;0;0
2020-06-04 17:00:00;148;5;12;13;194;9;6;2;13;0;0;0;0
2020-06-04 17:15:00;113;6;14;16;168;12;7;0;83;0;0;3;0
2020-06-04 17:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 17:45:00;117;5;9;17;162;10;9;0;7;0;0;5;0
2020-06-04 18:00:00;128;1;5;8;161;7;11;13;10;0;0;0;0
2020-06-04 18:15:00;103;3;9;7;142;6;8;1;3;0;0;0;0
2020-06-04 18:30:00;88;5;11;13;135;4;8;1;17;0;0;0;0
2020-06-04 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 19:00:00;64;3;7;15;118;1;5;5;8;0;0;0;0
2020-06-04 19:15:00;69;1;7;9;111;1;2;0;12;0;0;0;0
2020-06-04 19:30:00;57;3;4;2;89;1;3;0;1;0;0;0;0
2020-06-04 19:45:00;44;3;5;5;82;0;0;1;2;0;0;0;0
2020-06-04 20:00:00;38;0;2;4;83;0;0;0;0;0;0;0;0
2020-06-04 20:15:00;37;0;1;1;72;0;0;0;0;0;0;0;0
2020-06-04 20:30:00;42;1;1;3;44;0;0;0;1;0;0;0;0
2020-06-04 20:45:00;38;0;1;2;38;0;0;0;0;0;0;0;0
2020-06-04 21:00:00;31;0;0;5;50;0;0;0;0;0;0;0;0
2020-06-04 21:15:00;47;0;1;2;48;1;1;0;0;0;0;0;0
2020-06-04 21:30:00;40;1;1;1;36;0;0;0;0;0;0;0;0
2020-06-04 21:45:00;31;0;1;0;41;0;0;0;0;0;0;0;0
2020-06-04 22:00:00;23;0;0;2;52;0;0;0;0;0;0;0;0
2020-06-04 22:15:00;24;0;1;1;32;0;0;0;0;0;0;0;0
2020-06-04 22:30:00;21;0;0;1;35;0;0;0;0;0;0;0;0
2020-06-04 22:45:00;24;0;0;1;27;0;0;0;0;0;0;0;0
2020-06-04 23:00:00;13;0;0;1;19;1;0;0;0;0;0;0;0
2020-06-04 23:15:00;13;0;0;0;15;0;0;0;0;0;0;0;0
2020-06-04 23:30:00;16;1;0;2;14;0;0;0;0;0;0;0;0
2020-06-04 23:45:00;8;0;0;0;14;0;0;0;0;0;0;0;0
