DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-10-11 00:00:00;19;8;4;9;3;12;8;3;2;7;1
2020-10-11 00:15:00;18;19;9;6;5;14;14;3;4;11;1
2020-10-11 00:30:00;15;12;3;10;4;23;13;4;3;15;4
2020-10-11 00:45:00;17;7;7;2;1;22;10;1;4;6;2
2020-10-11 01:00:00;8;7;5;5;2;11;6;4;2;3;2
2020-10-11 01:15:00;13;10;4;3;2;16;11;2;1;12;2
2020-10-11 01:30:00;14;6;3;2;3;15;18;1;2;6;2
2020-10-11 01:45:00;19;9;3;7;6;14;8;1;3;6;1
2020-10-11 02:00:00;7;7;4;5;5;11;11;0;0;4;2
2020-10-11 02:15:00;16;12;5;0;0;8;10;2;0;2;2
2020-10-11 02:30:00;6;5;2;3;1;12;8;1;1;9;2
2020-10-11 02:45:00;11;11;9;3;2;5;0;0;1;3;0
2020-10-11 03:00:00;12;7;1;1;2;8;5;2;1;5;2
2020-10-11 03:15:00;10;12;2;4;4;7;7;4;0;2;1
2020-10-11 03:30:00;4;4;2;1;2;7;7;1;1;2;1
2020-10-11 03:45:00;4;4;2;2;3;7;2;0;0;0;0
2020-10-11 04:00:00;5;3;0;2;2;4;3;0;0;0;0
2020-10-11 04:15:00;6;2;1;1;1;2;1;1;2;3;1
2020-10-11 04:30:00;3;0;0;0;0;5;3;2;1;4;1
2020-10-11 04:45:00;5;4;2;0;0;1;1;0;0;1;1
2020-10-11 05:00:00;8;5;1;4;3;4;3;0;0;2;2
2020-10-11 05:15:00;6;6;2;0;1;8;8;1;0;0;0
2020-10-11 05:30:00;9;5;1;5;0;15;7;1;2;3;2
2020-10-11 05:45:00;8;3;3;10;2;8;6;3;2;1;1
2020-10-11 06:00:00;11;6;1;4;2;6;5;1;0;2;0
2020-10-11 06:15:00;12;10;1;4;2;6;8;2;2;4;2
2020-10-11 06:30:00;13;6;2;2;1;8;4;2;3;1;1
2020-10-11 06:45:00;22;15;4;4;3;3;2;0;0;5;3
2020-10-11 07:00:00;18;9;0;5;2;3;4;4;2;3;0
2020-10-11 07:15:00;21;14;3;7;1;11;4;1;1;6;4
2020-10-11 07:30:00;16;11;3;5;3;6;3;0;2;8;4
2020-10-11 07:45:00;30;14;4;15;4;5;5;0;4;8;5
