DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-10-18 00:00:00;19;5;9;8;5;15;14;5;4;10;3
2020-10-18 00:15:00;18;15;8;8;4;16;10;5;5;13;5
2020-10-18 00:30:00;23;11;7;12;6;14;12;6;7;11;4
2020-10-18 00:45:00;16;8;1;5;4;13;10;2;4;3;1
2020-10-18 01:00:00;17;18;2;8;8;9;5;1;1;4;0
2020-10-18 01:15:00;14;13;4;5;3;13;8;2;6;10;4
2020-10-18 01:30:00;6;9;4;2;2;9;9;2;3;3;0
2020-10-18 01:45:00;13;7;3;2;1;15;9;2;0;2;1
2020-10-18 02:00:00;11;5;3;2;1;11;5;0;0;1;1
2020-10-18 02:15:00;8;12;1;3;2;4;4;0;3;3;0
2020-10-18 02:30:00;2;5;4;5;3;6;6;0;2;4;3
2020-10-18 02:45:00;4;5;1;3;0;6;2;1;0;5;1
2020-10-18 03:00:00;11;8;1;6;3;11;7;3;2;2;0
2020-10-18 03:15:00;8;3;2;3;2;7;8;0;0;0;0
2020-10-18 03:30:00;5;4;0;3;3;6;6;2;0;2;1
2020-10-18 03:45:00;4;6;2;1;0;5;3;0;2;5;2
2020-10-18 04:00:00;2;4;0;1;0;5;2;0;0;4;1
2020-10-18 04:15:00;6;6;1;2;3;4;5;1;1;3;1
2020-10-18 04:30:00;1;0;0;1;1;4;3;0;1;2;0
2020-10-18 04:45:00;10;8;0;1;1;2;1;1;2;3;0
2020-10-18 05:00:00;5;5;0;3;4;5;3;2;1;1;0
2020-10-18 05:15:00;10;5;4;2;2;6;8;2;3;2;1
2020-10-18 05:30:00;8;8;4;4;0;7;9;2;4;3;1
2020-10-18 05:45:00;7;3;3;4;0;5;7;1;3;4;2
2020-10-18 06:00:00;12;10;2;4;3;7;5;1;1;1;0
2020-10-18 06:15:00;6;7;1;6;8;5;2;0;2;3;2
2020-10-18 06:30:00;7;2;0;1;0;11;3;1;1;2;2
2020-10-18 06:45:00;14;7;1;6;2;3;6;4;1;6;3
2020-10-18 07:00:00;7;5;1;6;3;4;3;2;3;7;3
2020-10-18 07:15:00;13;9;3;7;5;9;4;1;3;5;2
2020-10-18 07:30:00;12;9;1;9;0;8;6;1;3;5;3
2020-10-18 07:45:00;8;3;5;15;7;8;3;2;0;6;1
2020-10-18 08:00:00;17;13;3;7;4;5;7;6;2;6;1
2020-10-18 08:15:00;18;12;3;16;3;11;5;3;4;9;4
2020-10-18 08:30:00;20;12;3;16;6;14;7;4;5;9;5
2020-10-18 08:45:00;16;15;5;18;8;19;14;3;3;14;5
2020-10-18 09:00:00;26;25;6;21;3;17;16;8;14;20;5
2020-10-18 09:15:00;28;19;5;21;6;27;15;4;7;22;9
2020-10-18 09:30:00;32;23;3;25;3;18;16;5;12;25;13
2020-10-18 09:45:00;35;28;9;36;6;30;18;5;4;17;9
2020-10-18 10:00:00;32;20;18;21;8;28;11;7;12;21;9
2020-10-18 10:15:00;41;33;11;31;5;37;31;11;7;28;7
2020-10-18 10:30:00;48;31;11;29;13;28;12;4;16;25;11
2020-10-18 10:45:00;47;42;19;20;10;31;19;13;13;27;7
2020-10-18 11:00:00;42;46;15;33;9;45;22;10;20;35;14
2020-10-18 11:15:00;53;43;14;27;12;40;25;9;12;33;6
2020-10-18 11:30:00;47;33;13;31;9;39;18;6;13;42;8
2020-10-18 11:45:00;58;49;17;33;17;53;30;10;14;29;12
2020-10-18 12:00:00;54;38;20;36;7;42;17;14;8;29;6
2020-10-18 12:15:00;48;52;8;29;11;39;30;9;15;36;16
2020-10-18 12:30:00;51;55;20;36;16;37;30;7;13;38;17
2020-10-18 12:45:00;61;43;17;29;16;40;32;9;20;34;14
2020-10-18 13:00:00;50;43;19;33;12;42;34;12;14;34;15
