DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-04-16 00:00:00;3;0;0;0;0;7;3;0;0;0;0;0;0;0
2020-04-16 00:15:00;4;1;0;1;2;3;6;0;0;0;0;0;0;0
2020-04-16 00:30:00;5;3;1;0;1;4;5;0;0;0;0;0;0;0
2020-04-16 00:45:00;5;1;0;1;1;2;4;0;0;0;0;0;0;0
2020-04-16 01:00:00;6;0;2;1;5;3;12;0;0;0;0;0;0;0
2020-04-16 01:15:00;2;0;0;0;3;8;1;0;0;0;0;0;0;0
2020-04-16 01:30:00;3;2;0;0;3;4;1;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;0;0;0;6;2;0;0;0;0;0;0;0
2020-04-16 02:00:00;0;3;1;3;0;4;2;0;0;0;0;0;0;0
2020-04-16 02:15:00;4;4;2;1;2;5;9;0;0;0;0;0;0;0
2020-04-16 02:30:00;1;2;1;4;2;7;4;0;0;0;0;0;0;0
2020-04-16 02:45:00;4;1;0;2;6;7;6;0;0;0;0;0;0;0
2020-04-16 03:00:00;0;1;2;2;1;5;2;0;0;0;0;0;0;0
2020-04-16 03:15:00;2;3;0;1;1;4;8;0;0;0;0;0;0;0
2020-04-16 03:30:00;3;1;0;1;2;5;5;0;0;0;0;0;0;0
2020-04-16 03:45:00;4;1;1;1;2;6;7;0;0;0;0;0;0;0
2020-04-16 04:00:00;6;1;3;1;0;10;5;0;0;0;0;0;0;0
2020-04-16 04:15:00;4;0;2;0;3;17;5;0;0;0;0;0;0;0
2020-04-16 04:30:00;5;0;1;1;7;16;8;0;0;0;0;0;0;0
2020-04-16 04:45:00;5;1;1;1;4;13;14;0;0;0;0;0;0;0
2020-04-16 05:00:00;13;0;1;1;5;22;15;0;0;0;0;0;0;0
2020-04-16 05:15:00;21;1;5;4;4;41;24;0;0;0;0;0;0;0
2020-04-16 05:30:00;41;5;20;6;13;37;62;0;0;0;0;0;0;0
2020-04-16 05:45:00;46;1;11;4;15;43;64;0;0;0;0;0;0;0
2020-04-16 06:00:00;36;4;18;3;16;50;56;0;0;0;0;0;0;0
2020-04-16 06:15:00;49;5;19;3;24;70;77;1;0;0;0;0;0;0
2020-04-16 06:30:00;79;14;12;5;45;85;116;1;0;1;0;0;0;0
2020-04-16 06:45:00;84;13;10;5;26;78;120;1;0;0;0;0;0;0
2020-04-16 07:00:00;59;12;18;6;34;79;100;0;0;0;0;0;0;0
2020-04-16 07:15:00;92;8;22;9;34;81;118;0;0;2;0;0;0;0
2020-04-16 07:30:00;89;24;21;11;39;95;110;0;0;2;0;0;0;0
2020-04-16 07:45:00;87;27;12;12;37;85;114;13;0;0;0;0;0;0
2020-04-16 08:00:00;69;21;20;17;26;68;103;0;0;0;0;0;0;0
2020-04-16 08:15:00;56;9;11;13;33;75;73;3;0;0;0;0;0;0
2020-04-16 08:30:00;55;14;18;16;40;83;71;1;0;0;0;0;0;0
2020-04-16 08:45:00;53;20;20;19;34;69;87;4;0;3;0;0;0;0
2020-04-16 09:00:00;57;19;18;15;43;85;80;2;0;1;0;0;0;0
2020-04-16 09:15:00;55;14;16;10;37;83;90;2;0;0;0;0;0;0
2020-04-16 09:30:00;70;15;21;15;37;96;87;11;0;1;0;0;0;0
2020-04-16 09:45:00;58;16;14;17;50;76;93;1;0;0;0;0;0;0
2020-04-16 10:00:00;66;20;18;15;32;81;90;0;0;4;0;0;0;0
2020-04-16 10:15:00;51;16;17;12;37;95;91;4;0;0;0;0;0;0
2020-04-16 10:30:00;54;21;23;10;59;102;93;0;0;3;0;0;0;0
2020-04-16 10:45:00;66;27;21;16;39;81;92;4;0;0;0;0;0;0
2020-04-16 11:00:00;66;20;26;16;45;89;79;5;0;1;0;0;0;0
2020-04-16 11:15:00;65;20;21;26;42;81;104;0;0;4;0;0;0;0
2020-04-16 11:30:00;57;21;25;19;50;90;101;1;0;0;0;0;0;0
2020-04-16 11:45:00;66;23;30;12;53;91;91;4;0;1;0;0;0;0
2020-04-16 12:00:00;57;24;28;16;56;95;74;2;0;2;0;0;0;0
2020-04-16 12:15:00;67;24;31;14;52;101;102;0;0;6;0;0;0;0
2020-04-16 12:30:00;67;16;28;18;39;85;100;1;0;4;8;8;8;1
2020-04-16 12:45:00;48;28;19;13;43;80;88;9;0;8;3;3;3;0
2020-04-16 13:00:00;50;20;24;19;45;100;77;1;0;1;0;0;0;0
2020-04-16 13:15:00;59;25;29;22;52;85;94;0;0;3;0;0;0;0
2020-04-16 13:30:00;68;26;33;21;57;104;106;0;0;18;19;19;19;0
2020-04-16 13:45:00;72;27;37;21;55;103;89;2;0;6;0;0;0;0
2020-04-16 14:00:00;56;32;34;23;69;135;87;2;0;3;0;0;0;0
2020-04-16 14:15:00;72;25;43;19;54;106;96;0;0;0;0;0;0;0
2020-04-16 14:30:00;76;23;28;25;67;113;102;2;0;1;5;5;5;0
2020-04-16 14:45:00;62;18;38;17;63;110;98;19;0;3;0;0;0;0
2020-04-16 15:00:00;63;28;33;15;56;99;81;2;0;4;0;0;0;0
2020-04-16 15:15:00;49;29;33;23;57;95;80;0;0;1;0;0;0;0
2020-04-16 15:30:00;69;32;32;26;58;110;94;0;0;5;0;0;0;0
2020-04-16 15:45:00;69;31;31;16;56;110;91;11;0;9;0;0;0;0
2020-04-16 16:00:00;69;35;46;26;77;112;96;9;0;4;0;0;0;0
2020-04-16 16:15:00;68;24;37;25;69;97;94;6;0;0;0;0;0;0
2020-04-16 16:30:00;59;31;38;23;65;107;84;2;1;4;0;0;0;0
2020-04-16 16:45:00;78;24;37;29;72;114;122;0;0;12;0;0;0;0
2020-04-16 17:00:00;72;22;50;27;76;110;102;2;0;6;0;0;0;0
2020-04-16 17:15:00;85;29;44;25;59;112;100;7;0;1;0;0;0;0
2020-04-16 17:30:00;71;22;34;33;68;95;101;2;0;3;0;0;0;0
2020-04-16 17:45:00;62;18;34;19;45;88;83;4;0;4;0;0;0;0
