DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-10-22 00:00:00;0;5;5;2;2;0;0;0;0;0;0;0
2020-10-22 00:15:00;1;2;3;2;4;0;0;0;0;0;0;0
2020-10-22 00:30:00;0;1;0;7;4;0;0;0;0;0;0;0
2020-10-22 00:45:00;0;2;6;2;5;0;0;0;0;0;0;0
2020-10-22 01:00:00;2;3;1;4;5;0;0;0;0;0;0;0
2020-10-22 01:15:00;3;0;2;2;4;0;0;0;0;0;0;0
2020-10-22 01:30:00;1;1;3;3;2;0;0;0;0;0;0;0
2020-10-22 01:45:00;0;3;2;1;3;0;0;0;0;0;0;0
2020-10-22 02:00:00;0;4;1;4;2;0;0;0;0;0;0;0
2020-10-22 02:15:00;0;0;0;1;2;0;0;0;0;0;0;0
2020-10-22 02:30:00;1;1;2;3;1;0;0;0;0;0;0;0
2020-10-22 02:45:00;0;3;3;4;1;0;0;0;0;0;0;0
2020-10-22 03:00:00;1;5;2;3;2;0;0;0;0;0;0;0
2020-10-22 03:15:00;2;1;1;2;1;0;0;0;0;0;0;0
2020-10-22 03:30:00;1;2;2;4;1;0;0;0;0;0;0;0
2020-10-22 03:45:00;1;1;1;2;1;0;0;0;0;0;0;0
2020-10-22 04:00:00;0;3;4;4;4;0;0;0;0;0;0;0
2020-10-22 04:15:00;1;2;7;5;1;0;0;0;0;0;0;0
2020-10-22 04:30:00;2;7;7;8;3;0;0;0;0;0;0;0
2020-10-22 04:45:00;1;7;7;4;3;0;0;0;0;0;0;0
2020-10-22 05:00:00;9;22;15;21;11;0;0;0;0;0;0;0
2020-10-22 05:15:00;15;23;14;39;36;0;0;0;0;0;0;0
2020-10-22 05:30:00;25;33;44;39;40;0;0;0;0;0;0;0
2020-10-22 05:45:00;7;51;30;51;32;0;0;0;0;0;0;0
2020-10-22 06:00:00;16;47;43;56;41;0;0;0;0;0;0;0
2020-10-22 06:15:00;15;47;49;51;55;0;0;0;0;0;0;0
2020-10-22 06:30:00;16;60;35;85;106;1;0;0;0;3;0;0
2020-10-22 06:45:00;10;64;44;90;80;2;0;0;0;2;11;2
2020-10-22 07:00:00;13;51;44;98;119;5;1;0;0;23;3;19
2020-10-22 07:15:00;12;68;47;132;185;7;1;0;0;112;6;6
2020-10-22 07:30:00;22;61;45;122;153;4;5;0;0;42;11;32
2020-10-22 07:45:00;32;90;71;128;123;0;5;0;0;38;2;11
2020-10-22 08:00:00;17;60;48;80;85;0;6;0;0;8;2;0
2020-10-22 08:15:00;26;63;53;81;82;2;3;0;0;6;4;9
2020-10-22 08:30:00;22;60;35;58;97;1;1;0;0;4;3;2
2020-10-22 08:45:00;12;64;55;60;70;3;3;0;0;5;3;3
2020-10-22 09:00:00;20;71;53;61;47;2;1;0;0;40;13;3
2020-10-22 09:15:00;18;55;46;51;50;0;3;0;0;1;4;2
2020-10-22 09:30:00;14;51;52;52;56;3;0;0;0;1;5;3
2020-10-22 09:45:00;26;51;50;36;79;3;4;0;0;4;3;1
2020-10-22 10:00:00;32;77;52;52;64;1;3;0;0;2;8;12
2020-10-22 10:15:00;21;70;61;70;40;2;2;0;0;1;2;7
2020-10-22 10:30:00;19;47;65;65;48;0;1;0;0;0;4;4
2020-10-22 10:45:00;14;58;72;65;57;1;3;0;0;0;7;15
2020-10-22 11:00:00;21;72;53;51;43;0;1;0;0;0;6;1
2020-10-22 11:15:00;23;69;49;69;52;6;0;0;0;2;6;1
2020-10-22 11:30:00;17;51;71;55;56;0;1;0;0;1;5;3
2020-10-22 11:45:00;16;82;66;64;46;1;3;0;0;15;5;1
2020-10-22 12:00:00;28;82;63;55;51;0;0;0;0;6;3;0
2020-10-22 12:15:00;21;81;59;62;57;2;4;0;0;5;4;0
2020-10-22 12:30:00;21;81;56;47;45;2;1;0;0;150;7;1
2020-10-22 12:45:00;21;87;72;68;64;1;1;0;0;5;11;4
2020-10-22 13:00:00;14;89;80;59;56;1;4;0;0;2;9;11
2020-10-22 13:15:00;23;107;95;69;59;2;13;0;0;14;6;14
2020-10-22 13:30:00;33;90;73;69;51;3;2;0;0;9;7;5
2020-10-22 13:45:00;15;94;76;78;63;3;5;0;0;6;2;19
2020-10-22 14:00:00;14;107;86;62;69;2;7;0;0;4;14;48
2020-10-22 14:15:00;25;113;103;71;60;4;4;0;0;9;0;0
2020-10-22 14:30:00;37;121;113;77;74;4;3;0;0;19;12;13
2020-10-22 14:45:00;21;99;99;68;64;4;6;0;0;16;8;9
2020-10-22 15:00:00;24;107;88;57;57;0;1;0;0;2;8;9
2020-10-22 15:15:00;20;122;114;78;69;2;2;0;0;27;9;23
2020-10-22 15:30:00;25;120;95;82;68;9;0;0;0;48;12;15
2020-10-22 15:45:00;21;118;104;86;73;6;3;0;0;15;9;58
2020-10-22 16:00:00;32;132;117;64;80;6;5;0;1;17;15;26
2020-10-22 16:15:00;28;135;120;83;73;3;1;0;0;13;11;14
2020-10-22 16:30:00;33;149;109;67;64;4;5;0;0;24;4;1
2020-10-22 16:45:00;27;117;110;85;70;6;1;0;0;9;6;3
2020-10-22 17:00:00;30;136;112;77;103;3;3;0;0;20;9;2
2020-10-22 17:15:00;33;124;121;75;92;17;1;0;0;50;11;18
2020-10-22 17:30:00;23;128;104;84;103;2;4;0;0;18;7;1
2020-10-22 17:45:00;23;113;86;53;69;3;5;0;0;17;11;14
2020-10-22 18:00:00;41;94;70;48;79;3;7;0;0;32;6;11
2020-10-22 18:15:00;16;89;79;74;73;2;9;0;0;18;13;2
2020-10-22 18:30:00;20;74;76;70;58;2;9;0;0;15;21;14
2020-10-22 18:45:00;19;75;59;65;52;4;0;0;0;2;0;0
2020-10-22 19:00:00;13;74;52;49;46;0;6;0;0;10;1;2
2020-10-22 19:15:00;16;61;46;41;36;7;5;0;0;23;4;0
2020-10-22 19:30:00;13;44;38;44;33;0;1;0;1;11;1;10
2020-10-22 19:45:00;16;50;44;27;27;4;0;0;0;6;0;0
2020-10-22 20:00:00;11;36;42;37;20;0;1;0;0;4;0;0
2020-10-22 20:15:00;13;35;40;29;27;0;0;0;0;0;1;1
2020-10-22 20:30:00;14;40;28;40;24;0;4;0;0;21;3;8
2020-10-22 20:45:00;5;36;34;30;19;1;0;0;0;0;3;3
2020-10-22 21:00:00;14;39;36;28;22;0;1;0;0;0;2;0
2020-10-22 21:15:00;15;30;24;32;12;1;0;0;0;0;0;0
2020-10-22 21:30:00;6;45;27;27;26;0;0;0;0;0;1;5
2020-10-22 21:45:00;6;37;21;17;14;0;0;0;0;0;1;4
2020-10-22 22:00:00;5;36;25;37;20;1;1;0;0;4;0;0
2020-10-22 22:15:00;6;31;27;17;8;0;1;0;0;1;0;1
2020-10-22 22:30:00;6;17;16;21;12;0;0;0;0;0;1;5
2020-10-22 22:45:00;4;21;17;15;3;0;0;0;0;0;0;0
2020-10-22 23:00:00;1;12;10;7;4;0;0;0;0;0;0;0
2020-10-22 23:15:00;4;8;8;9;8;0;0;0;0;0;0;0
2020-10-22 23:30:00;3;8;8;7;5;0;0;0;0;0;0;0
2020-10-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
