DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-10-08 00:00:00;1;4;6;4;5;0;0;0;0;0;0;0
2020-10-08 00:15:00;4;6;6;4;5;0;0;0;0;0;0;0
2020-10-08 00:30:00;2;4;7;4;4;0;0;0;0;0;0;0
2020-10-08 00:45:00;0;5;3;5;4;0;0;0;0;0;0;0
2020-10-08 01:00:00;0;8;6;6;6;0;0;0;0;0;0;0
2020-10-08 01:15:00;0;1;2;3;2;0;0;0;0;0;0;0
2020-10-08 01:30:00;0;3;2;4;3;0;0;0;0;0;0;0
2020-10-08 01:45:00;1;3;3;2;1;0;0;0;0;0;0;0
2020-10-08 02:00:00;2;3;5;2;1;0;0;0;0;0;0;0
2020-10-08 02:15:00;0;2;1;3;0;0;0;0;0;0;0;0
2020-10-08 02:30:00;1;4;2;4;1;0;0;0;0;0;0;0
2020-10-08 02:45:00;0;3;2;1;1;0;0;0;0;0;0;0
2020-10-08 03:00:00;0;4;6;0;1;0;0;0;0;0;0;0
2020-10-08 03:15:00;3;1;1;2;1;0;0;0;0;0;0;0
2020-10-08 03:30:00;0;1;4;2;2;0;0;0;0;0;0;0
2020-10-08 03:45:00;0;1;2;2;3;0;0;0;0;0;0;0
2020-10-08 04:00:00;1;2;4;4;4;0;0;0;0;0;0;0
2020-10-08 04:15:00;0;2;5;5;0;0;0;0;0;0;0;0
2020-10-08 04:30:00;2;8;5;7;4;0;0;0;0;0;0;0
2020-10-08 04:45:00;3;9;9;3;4;0;0;0;0;0;0;0
2020-10-08 05:00:00;10;18;16;18;12;0;0;0;0;0;0;0
2020-10-08 05:15:00;13;26;18;39;34;0;0;0;0;1;0;0
2020-10-08 05:30:00;21;37;32;54;42;0;0;0;0;0;0;0
2020-10-08 05:45:00;12;33;38;50;47;0;0;0;0;0;0;0
2020-10-08 06:00:00;17;49;58;54;42;0;0;0;0;0;0;0
2020-10-08 06:15:00;12;45;43;63;42;0;1;0;0;1;0;0
2020-10-08 06:30:00;15;57;41;67;86;1;1;0;0;14;0;0
2020-10-08 06:45:00;20;51;57;106;92;4;0;0;0;14;1;0
2020-10-08 07:00:00;12;62;61;125;112;3;1;0;0;32;0;0
2020-10-08 07:15:00;29;58;42;147;189;5;2;0;0;37;4;18
2020-10-08 07:30:00;23;67;42;93;171;10;6;0;0;123;8;13
2020-10-08 07:45:00;33;84;69;92;144;0;7;0;0;8;3;1
2020-10-08 08:00:00;22;50;66;83;86;4;5;0;0;59;6;3
