DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-10-16 00:00:00;9;9;7;0;0;0;0;0
2019-10-16 00:15:00;11;8;11;0;0;0;0;0
2019-10-16 00:30:00;3;6;5;0;0;0;0;0
2019-10-16 00:45:00;5;10;14;0;0;0;0;0
2019-10-16 01:00:00;8;8;5;0;0;0;0;0
2019-10-16 01:15:00;7;11;6;0;0;0;0;0
2019-10-16 01:30:00;6;3;10;0;0;0;0;0
2019-10-16 01:45:00;5;13;8;0;0;0;0;0
2019-10-16 02:00:00;3;7;7;0;0;0;0;0
2019-10-16 02:15:00;3;4;5;0;0;0;0;0
2019-10-16 02:30:00;5;5;5;0;0;0;0;0
2019-10-16 02:45:00;5;4;3;0;0;0;0;0
2019-10-16 03:00:00;7;6;5;0;0;0;0;0
2019-10-16 03:15:00;4;4;7;0;0;0;0;0
2019-10-16 03:30:00;2;9;7;0;0;0;0;0
2019-10-16 03:45:00;1;8;6;0;0;0;0;0
2019-10-16 04:00:00;9;9;5;0;0;0;0;0
2019-10-16 04:15:00;9;12;8;0;0;0;0;0
2019-10-16 04:30:00;15;15;14;0;0;0;0;0
2019-10-16 04:45:00;14;22;31;0;0;0;0;0
2019-10-16 05:00:00;28;42;55;0;0;0;0;0
2019-10-16 05:15:00;22;50;122;0;0;0;0;0
2019-10-16 05:30:00;43;70;109;0;0;0;0;0
2019-10-16 05:45:00;110;130;73;0;0;0;0;0
2019-10-16 06:00:00;123;141;53;0;0;0;0;0
2019-10-16 06:15:00;65;142;76;0;0;1;0;0
2019-10-16 06:30:00;81;141;78;0;6;1;3;2
2019-10-16 06:45:00;59;162;87;0;11;2;17;0
2019-10-16 07:00:00;60;103;104;0;7;7;10;12
2019-10-16 07:15:00;65;144;110;0;7;3;16;0
2019-10-16 07:30:00;84;174;108;0;6;28;152;0
2019-10-16 07:45:00;86;189;95;0;4;5;6;4
2019-10-16 08:00:00;75;163;95;0;2;0;3;1
2019-10-16 08:15:00;66;159;93;0;5;3;11;7
2019-10-16 08:30:00;75;163;84;0;15;2;18;0
2019-10-16 08:45:00;86;126;80;0;3;5;6;7
2019-10-16 09:00:00;53;135;77;0;7;2;25;2
2019-10-16 09:15:00;58;110;71;0;22;5;6;14
2019-10-16 09:30:00;66;112;71;0;3;2;16;11
2019-10-16 09:45:00;62;140;86;0;2;4;22;8
2019-10-16 10:00:00;79;140;73;0;7;7;12;10
2019-10-16 10:15:00;79;138;73;0;2;10;19;7
2019-10-16 10:30:00;87;165;86;0;0;3;5;3
2019-10-16 10:45:00;66;131;79;0;16;12;2;25
2019-10-16 11:00:00;63;129;64;0;9;4;13;3
2019-10-16 11:15:00;79;145;75;0;2;19;4;1
2019-10-16 11:30:00;82;151;76;0;17;8;20;14
2019-10-16 11:45:00;73;140;85;0;6;3;1;5
2019-10-16 12:00:00;73;157;89;0;13;1;23;20
2019-10-16 12:15:00;88;148;79;0;8;13;11;27
2019-10-16 12:30:00;68;139;80;0;30;7;36;22
2019-10-16 12:45:00;78;151;77;0;13;8;7;27
2019-10-16 13:00:00;74;161;90;0;54;0;7;37
2019-10-16 13:15:00;103;144;116;0;12;1;4;18
2019-10-16 13:30:00;99;148;113;0;25;5;15;9
2019-10-16 13:45:00;110;156;117;0;45;27;31;18
2019-10-16 14:00:00;131;193;88;0;10;6;4;6
2019-10-16 14:15:00;164;216;104;0;19;3;5;8
2019-10-16 14:30:00;139;186;98;0;22;9;15;15
2019-10-16 14:45:00;137;187;84;0;15;15;28;28
2019-10-16 15:00:00;136;171;60;0;17;1;94;13
2019-10-16 15:15:00;136;193;89;0;22;11;17;22
2019-10-16 15:30:00;129;207;81;0;8;3;14;35
2019-10-16 15:45:00;141;193;94;0;37;1;11;15
2019-10-16 16:00:00;132;208;103;0;7;26;40;13
2019-10-16 16:15:00;123;201;93;0;31;1;23;25
2019-10-16 16:30:00;128;219;91;0;8;64;22;4
2019-10-16 16:45:00;151;230;108;0;22;1;33;17
2019-10-16 17:00:00;117;217;81;0;46;0;14;27
2019-10-16 17:15:00;139;221;108;0;48;20;25;77
2019-10-16 17:30:00;132;197;95;0;12;11;24;10
