DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-07-18 00:00:00;13;12;7;2;31;9;14;12;6;18;12;6;18;0
2020-07-18 00:15:00;20;12;7;2;39;16;20;20;10;30;20;10;30;0
2020-07-18 00:30:00;16;5;7;2;41;9;9;20;10;30;20;10;30;0
2020-07-18 00:45:00;11;5;6;1;24;10;5;20;10;30;20;10;30;0
2020-07-18 01:00:00;14;2;3;2;30;11;12;26;13;39;26;13;39;0
2020-07-18 01:15:00;12;3;4;0;22;11;7;26;13;39;26;13;39;0
2020-07-18 01:30:00;8;3;4;0;20;8;11;24;12;36;24;12;36;0
2020-07-18 01:45:00;6;4;4;1;24;4;8;26;13;39;26;13;39;0
2020-07-18 02:00:00;5;4;6;3;23;8;10;26;13;39;26;13;39;0
2020-07-18 02:15:00;3;2;3;1;16;3;5;26;13;39;26;13;39;0
2020-07-18 02:30:00;7;4;3;0;25;6;3;26;13;39;26;13;39;0
2020-07-18 02:45:00;5;6;4;0;11;5;2;26;13;39;26;13;39;0
2020-07-18 03:00:00;7;3;1;1;10;3;7;26;13;39;26;13;39;0
2020-07-18 03:15:00;6;2;3;1;15;8;2;24;12;36;24;12;36;0
2020-07-18 03:30:00;4;2;2;0;5;1;1;26;13;39;26;13;39;0
2020-07-18 03:45:00;6;2;2;1;4;2;4;26;13;40;26;13;40;0
2020-07-18 04:00:00;4;5;0;0;15;0;4;26;13;39;26;13;39;0
2020-07-18 04:15:00;3;2;2;0;10;4;1;26;13;38;26;13;38;0
2020-07-18 04:30:00;6;3;2;4;9;1;2;26;13;39;26;13;39;0
2020-07-18 04:45:00;3;4;7;1;15;2;4;26;13;38;26;13;38;0
2020-07-18 05:00:00;6;9;4;2;16;4;3;18;9;27;18;9;27;0
2020-07-18 05:15:00;7;13;11;2;15;5;4;20;10;30;20;10;30;0
2020-07-18 05:30:00;16;14;11;10;21;2;1;20;10;31;20;10;31;0
2020-07-18 05:45:00;21;4;8;2;55;10;21;20;10;30;20;10;30;0
2020-07-18 06:00:00;17;7;7;3;76;14;45;20;10;30;20;10;30;0
2020-07-18 06:15:00;17;15;12;5;66;17;28;20;10;30;20;10;30;0
2020-07-18 06:30:00;17;11;13;6;46;12;15;20;10;30;20;10;30;0
2020-07-18 06:45:00;20;18;4;2;40;11;19;21;11;30;21;11;30;0
2020-07-18 07:00:00;27;20;8;5;28;13;12;20;10;30;20;10;30;0
2020-07-18 07:15:00;29;27;10;9;41;18;23;20;10;30;20;10;30;0
2020-07-18 07:30:00;18;19;22;9;46;19;20;20;10;30;20;10;30;0
2020-07-18 07:45:00;35;40;15;12;48;21;22;20;10;30;20;10;30;0
2020-07-18 08:00:00;37;35;27;13;45;11;20;20;10;30;20;10;30;0
2020-07-18 08:15:00;38;47;23;14;45;17;21;20;10;30;20;10;30;0
2020-07-18 08:30:00;50;60;24;18;73;32;31;20;10;30;20;10;30;0
2020-07-18 08:45:00;68;40;31;18;71;34;30;20;10;30;20;10;30;0
2020-07-18 09:00:00;62;66;46;33;71;37;42;20;10;30;20;10;30;0
2020-07-18 09:15:00;61;68;35;23;83;42;22;20;10;30;20;10;30;0
2020-07-18 09:30:00;83;61;36;26;84;46;41;20;10;30;20;10;30;0
2020-07-18 09:45:00;88;90;31;22;92;45;54;20;10;30;20;10;30;0
2020-07-18 10:00:00;80;66;38;37;91;46;44;20;10;30;20;10;30;0
2020-07-18 10:15:00;84;70;39;32;111;61;66;20;10;30;20;10;30;0
2020-07-18 10:30:00;93;66;38;37;118;53;60;20;10;30;20;10;30;0
2020-07-18 10:45:00;77;69;47;35;117;47;79;21;11;30;21;11;30;0
2020-07-18 11:00:00;87;74;41;25;125;70;67;20;10;30;20;10;30;0
2020-07-18 11:15:00;96;73;42;32;112;60;81;20;10;30;20;10;30;0
2020-07-18 11:30:00;109;66;30;21;106;56;62;18;9;27;18;9;27;0
2020-07-18 11:45:00;121;70;43;25;124;54;80;20;10;29;20;10;29;0
2020-07-18 12:00:00;86;71;39;31;131;65;95;20;10;31;20;10;31;0
2020-07-18 12:15:00;99;45;42;24;137;63;81;20;10;29;20;10;29;0
2020-07-18 12:30:00;101;54;42;32;143;68;60;20;10;31;20;10;31;0
2020-07-18 12:45:00;122;56;33;26;135;62;80;20;10;29;20;10;29;0
2020-07-18 13:00:00;116;56;38;26;114;55;82;18;9;28;18;9;28;0
2020-07-18 13:15:00;98;51;39;27;118;53;78;20;10;30;20;10;30;0
2020-07-18 13:30:00;99;62;46;33;122;52;80;20;10;30;20;10;30;0
2020-07-18 13:45:00;112;66;37;27;125;60;81;20;10;30;20;10;30;0
2020-07-18 14:00:00;111;47;45;35;141;60;89;20;10;31;20;10;31;0
2020-07-18 14:15:00;98;61;46;39;134;60;75;20;10;29;20;10;29;0
2020-07-18 14:30:00;112;76;46;24;133;57;103;20;10;31;20;10;31;0
2020-07-18 14:45:00;119;62;39;32;147;66;85;20;10;30;20;10;30;0
2020-07-18 15:00:00;118;65;36;28;142;78;84;20;10;30;20;10;30;0
2020-07-18 15:15:00;104;60;45;35;128;59;87;20;10;30;20;10;30;0
2020-07-18 15:30:00;109;64;32;32;134;59;91;20;10;30;20;10;30;0
2020-07-18 15:45:00;111;51;35;20;130;62;67;20;10;30;20;10;30;0
2020-07-18 16:00:00;89;51;36;30;133;63;75;20;10;30;20;10;30;0
2020-07-18 16:15:00;89;52;38;25;122;62;74;20;10;30;20;10;30;0
2020-07-18 16:30:00;90;62;40;31;136;76;100;20;10;30;20;10;30;0
2020-07-18 16:45:00;100;51;35;25;124;63;74;21;11;30;21;11;30;0
2020-07-18 17:00:00;99;54;31;25;133;78;80;20;10;29;20;10;29;0
2020-07-18 17:15:00;66;56;32;28;133;67;98;20;10;30;20;10;30;0
2020-07-18 17:30:00;91;44;35;26;117;42;74;20;10;30;20;10;30;0
2020-07-18 17:45:00;102;65;41;33;117;65;73;20;10;31;20;10;31;0
2020-07-18 18:00:00;94;56;29;22;116;59;79;20;10;29;20;10;29;0
2020-07-18 18:15:00;81;50;43;35;138;58;91;20;10;30;20;10;30;0
2020-07-18 18:30:00;89;50;37;30;110;51;69;20;10;30;20;10;30;0
2020-07-18 18:45:00;80;46;40;25;105;56;62;20;10;31;20;10;31;0
2020-07-18 19:00:00;89;50;42;24;103;44;73;20;10;30;20;10;30;0
2020-07-18 19:15:00;64;37;31;18;95;40;61;20;10;30;20;10;30;0
2020-07-18 19:30:00;76;32;26;18;100;45;70;20;10;30;20;10;30;0
2020-07-18 19:45:00;60;42;20;15;89;35;57;20;10;30;20;10;30;0
2020-07-18 20:00:00;58;31;23;16;90;41;53;20;10;29;20;10;29;0
2020-07-18 20:15:00;69;30;28;24;104;35;51;20;10;30;20;10;30;0
2020-07-18 20:30:00;61;26;21;14;88;37;44;20;10;30;20;10;30;0
2020-07-18 20:45:00;53;27;19;15;82;36;46;20;10;31;20;10;31;0
2020-07-18 21:00:00;49;24;15;13;65;26;32;20;10;29;20;10;29;0
2020-07-18 21:15:00;45;27;24;6;72;32;37;20;10;31;20;10;31;0
2020-07-18 21:30:00;35;28;22;8;88;34;40;20;10;30;20;10;30;0
2020-07-18 21:45:00;37;16;23;13;65;30;44;20;10;30;20;10;30;0
2020-07-18 22:00:00;41;28;14;7;71;34;39;20;10;30;20;10;30;0
2020-07-18 22:15:00;38;26;15;10;60;21;41;20;10;30;20;10;30;0
2020-07-18 22:30:00;29;9;11;9;68;25;42;20;10;30;20;10;30;0
2020-07-18 22:45:00;40;15;22;5;50;21;33;20;10;30;20;10;30;0
2020-07-18 23:00:00;36;14;13;2;55;19;30;20;10;30;20;10;30;0
2020-07-18 23:15:00;28;14;9;1;43;13;31;20;10;30;20;10;30;0
2020-07-18 23:30:00;25;12;12;6;49;17;30;20;10;30;20;10;30;0
2020-07-18 23:45:00;38;10;12;3;37;8;27;20;10;30;20;10;30;0
