DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-05-18 00:00:00;1;2;0;0;2;7;2;2;9;4;5;0;5;8;4;0;0;0;24;0;0;0;0;0
2020-05-18 00:15:00;1;4;5;1;0;6;9;3;2;3;4;2;6;15;11;0;0;0;30;0;0;0;0;0
2020-05-18 00:30:00;0;1;0;0;1;6;7;4;3;1;6;2;4;7;4;1;0;0;30;0;0;0;0;0
2020-05-18 00:45:00;2;1;0;0;1;8;6;1;2;0;4;2;3;6;3;0;0;0;30;0;0;0;0;0
2020-05-18 01:00:00;0;1;1;0;1;3;2;2;1;1;6;3;7;14;8;0;0;0;34;0;0;0;0;0
2020-05-18 01:15:00;1;1;1;1;3;5;2;3;3;0;5;2;2;8;6;0;0;0;39;0;0;0;0;0
2020-05-18 01:30:00;1;1;0;0;0;0;1;1;2;0;2;1;2;9;10;0;0;0;39;0;0;0;0;0
2020-05-18 01:45:00;0;0;0;0;0;3;3;1;3;1;3;1;4;10;5;0;0;0;39;0;0;0;0;0
2020-05-18 02:00:00;0;0;1;1;2;4;1;1;1;1;1;0;2;10;7;0;0;0;39;0;0;0;0;0
2020-05-18 02:15:00;0;1;0;0;0;6;3;0;1;1;1;0;0;4;4;0;0;0;39;0;0;0;0;0
2020-05-18 02:30:00;0;0;2;0;2;3;3;0;1;0;2;0;2;7;4;0;0;0;36;0;0;0;0;0
2020-05-18 02:45:00;0;0;1;2;2;5;3;0;3;0;2;0;5;13;9;0;0;0;36;0;0;0;0;0
2020-05-18 03:00:00;0;0;1;0;1;2;0;4;2;0;3;1;3;10;6;0;0;0;39;0;0;0;0;0
2020-05-18 03:15:00;1;0;1;2;1;7;1;0;3;1;1;0;2;6;5;1;0;0;39;0;0;0;0;0
2020-05-18 03:30:00;0;0;0;2;0;1;3;1;5;0;3;1;3;6;4;0;0;0;39;0;0;0;0;0
2020-05-18 03:45:00;0;0;0;0;0;5;5;1;1;1;3;0;2;9;9;0;0;0;36;0;0;0;0;0
2020-05-18 04:00:00;0;1;1;0;0;2;3;2;5;0;2;1;7;16;8;0;0;0;39;0;0;0;0;0
2020-05-18 04:15:00;0;0;0;0;0;2;4;1;5;0;3;0;12;22;11;1;0;0;36;0;0;0;0;0
