DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-12-10 00:00:00;1;1;1;0;2;0;5;3
2020-12-10 00:15:00;1;3;3;1;0;0;6;3
2020-12-10 00:30:00;3;3;4;1;3;0;3;3
2020-12-10 00:45:00;4;5;5;0;1;0;5;2
2020-12-10 01:00:00;2;4;4;0;0;0;5;2
2020-12-10 01:15:00;2;1;2;1;1;0;1;1
2020-12-10 01:30:00;0;2;2;1;2;0;1;1
2020-12-10 01:45:00;0;2;2;0;0;0;3;0
2020-12-10 02:00:00;2;2;2;2;2;0;5;2
2020-12-10 02:15:00;1;2;2;2;2;0;1;0
2020-12-10 02:30:00;0;0;0;1;4;0;0;0
2020-12-10 02:45:00;1;1;1;2;2;0;0;1
2020-12-10 03:00:00;1;6;6;2;4;0;1;1
2020-12-10 03:15:00;1;0;0;0;1;0;3;0
2020-12-10 03:30:00;2;1;1;1;2;0;1;2
2020-12-10 03:45:00;1;5;4;1;2;0;2;1
2020-12-10 04:00:00;3;3;3;2;2;0;4;3
2020-12-10 04:15:00;2;4;4;2;4;0;4;0
2020-12-10 04:30:00;2;11;11;4;1;0;4;0
2020-12-10 04:45:00;8;16;16;1;8;0;5;3
2020-12-10 05:00:00;22;64;64;7;10;0;10;9
2020-12-10 05:15:00;57;86;86;7;7;0;31;23
2020-12-10 05:30:00;82;101;104;12;24;0;44;20
2020-12-10 05:45:00;73;54;53;31;35;0;56;39
2020-12-10 06:00:00;51;44;47;27;37;0;42;43
2020-12-10 06:15:00;57;62;59;23;32;0;26;28
2020-12-10 06:30:00;135;93;95;10;20;0;55;35
2020-12-10 06:45:00;86;72;72;10;12;0;39;32
2020-12-10 07:00:00;82;69;69;9;16;0;60;34
2020-12-10 07:15:00;127;99;97;17;30;0;73;44
2020-12-10 07:30:00;121;84;83;14;43;0;83;59
2020-12-10 07:45:00;172;107;106;14;33;0;99;84
2020-12-10 08:00:00;133;94;93;15;29;0;72;47
2020-12-10 08:15:00;101;68;68;14;48;0;65;41
2020-12-10 08:30:00;90;63;60;12;20;0;61;46
2020-12-10 08:45:00;86;64;60;12;17;0;57;41
2020-12-10 09:00:00;56;44;44;8;15;0;52;38
2020-12-10 09:15:00;49;65;60;21;24;0;62;31
2020-12-10 09:30:00;76;66;66;11;21;0;73;38
2020-12-10 09:45:00;59;56;57;16;18;0;68;52
2020-12-10 10:00:00;65;56;54;14;22;0;56;40
2020-12-10 10:15:00;69;44;46;12;26;0;56;39
2020-12-10 10:30:00;72;67;68;17;46;0;79;52
2020-12-10 10:45:00;77;75;73;12;23;0;74;55
2020-12-10 11:00:00;91;58;58;18;22;0;75;45
2020-12-10 11:15:00;77;72;69;14;21;0;84;36
2020-12-10 11:30:00;76;63;62;21;27;0;85;63
2020-12-10 11:45:00;76;50;51;23;27;0;85;50
2020-12-10 12:00:00;82;77;77;14;26;0;74;59
