DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-05-16 00:00:00;4;1;1;6;6;4;4;1;5;0;0;0;0;0;0
2020-05-16 00:15:00;6;1;3;7;5;5;5;1;10;0;0;0;0;0;0
2020-05-16 00:30:00;10;3;4;4;3;4;4;0;6;0;0;0;0;0;0
2020-05-16 00:45:00;8;7;7;1;1;1;1;1;6;0;0;0;0;0;0
2020-05-16 01:00:00;7;2;3;6;6;1;3;0;10;0;0;0;0;0;0
2020-05-16 01:15:00;2;2;2;2;2;1;0;0;12;0;0;0;0;0;0
2020-05-16 01:30:00;6;3;4;4;2;3;4;1;4;0;0;0;0;0;0
2020-05-16 01:45:00;3;1;2;0;0;0;0;1;3;0;0;0;0;0;0
2020-05-16 02:00:00;1;1;2;2;2;1;0;0;1;0;0;0;0;0;0
2020-05-16 02:15:00;13;3;6;3;3;1;1;0;2;0;0;0;0;0;0
2020-05-16 02:30:00;2;0;0;0;0;1;1;1;3;0;0;0;0;0;0
2020-05-16 02:45:00;8;0;2;2;2;2;2;0;4;0;0;0;0;0;0
2020-05-16 03:00:00;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-16 03:15:00;1;0;0;0;0;1;1;1;3;0;0;0;0;0;0
2020-05-16 03:30:00;5;2;4;0;0;0;0;0;2;0;0;0;0;0;0
2020-05-16 03:45:00;1;0;1;1;1;1;1;0;2;0;0;0;0;0;0
2020-05-16 04:00:00;6;5;7;2;2;2;2;0;0;0;0;0;0;0;0
2020-05-16 04:15:00;5;3;5;1;1;1;0;0;2;0;0;0;0;0;0
2020-05-16 04:30:00;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0
2020-05-16 04:45:00;
2020-05-16 05:00:00;6;1;1;2;2;1;0;0;2;0;0;0;0;0;0
2020-05-16 05:15:00;5;2;3;6;4;3;3;2;1;0;0;0;0;0;0
2020-05-16 05:30:00;7;11;10;4;5;0;0;1;15;0;0;0;0;0;0
2020-05-16 05:45:00;12;2;4;26;30;6;5;0;7;0;0;0;0;0;0
