DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-03-10 00:00:00;4;2;1;0;0;3;2;2;1
2020-03-10 00:15:00;3;4;2;7;1;6;3;2;2
2020-03-10 00:30:00;2;1;0;5;2;5;3;1;1
2020-03-10 00:45:00;2;1;1;2;0;3;0;1;1
2020-03-10 01:00:00;6;3;0;4;1;4;4;0;0
2020-03-10 01:15:00;1;4;1;1;0;1;4;1;1
2020-03-10 01:30:00;2;1;0;3;1;2;0;1;1
2020-03-10 01:45:00;2;2;0;1;0;1;0;1;1
2020-03-10 02:00:00;2;1;0;3;0;2;0;0;0
2020-03-10 02:15:00;0;0;1;2;0;1;0;2;2
2020-03-10 02:30:00;1;1;1;3;0;3;1;2;2
2020-03-10 02:45:00;7;1;1;3;0;0;0;2;2
2020-03-10 03:00:00;1;0;1;0;0;2;3;1;1
2020-03-10 03:15:00;1;0;0;4;0;3;1;1;1
2020-03-10 03:30:00;3;0;0;1;1;3;0;4;4
2020-03-10 03:45:00;3;4;1;4;2;2;2;2;2
2020-03-10 04:00:00;4;0;1;8;1;5;2;2;2
2020-03-10 04:15:00;1;1;0;8;3;8;4;1;1
2020-03-10 04:30:00;4;4;2;4;1;3;3;1;1
2020-03-10 04:45:00;10;3;3;12;6;6;9;6;6
2020-03-10 05:00:00;17;10;3;14;10;22;23;6;6
2020-03-10 05:15:00;36;11;5;17;14;38;37;9;9
2020-03-10 05:30:00;51;34;5;28;23;45;38;6;6
2020-03-10 05:45:00;40;17;7;55;42;52;64;6;6
2020-03-10 06:00:00;41;30;7;67;66;43;67;10;10
2020-03-10 06:15:00;50;32;11;55;64;84;95;17;17
2020-03-10 06:30:00;52;36;10;46;33;123;148;25;25
2020-03-10 06:45:00;72;41;7;34;35;138;159;16;16
2020-03-10 07:00:00;56;29;13;38;27;188;161;24;24
2020-03-10 07:15:00;60;38;18;29;22;209;177;20;20
2020-03-10 07:30:00;63;59;26;33;36;167;130;27;27
2020-03-10 07:45:00;98;57;27;51;43;150;127;28;28
2020-03-10 08:00:00;71;48;19;37;30;117;96;20;20
2020-03-10 08:15:00;51;30;24;39;27;113;122;17;17
2020-03-10 08:30:00;54;34;24;38;32;97;94;15;15
2020-03-10 08:45:00;61;49;21;42;32;93;91;19;19
2020-03-10 09:00:00;52;25;20;27;19;63;61;17;19
2020-03-10 09:15:00;62;41;17;30;30;62;74;14;12
2020-03-10 09:30:00;62;38;21;45;39;56;67;18;19
2020-03-10 09:45:00;56;33;22;30;27;48;54;10;9
2020-03-10 10:00:00;46;33;17;31;19;61;68;15;15
2020-03-10 10:15:00;62;36;13;42;46;45;58;15;15
2020-03-10 10:30:00;68;37;28;42;34;52;58;9;9
2020-03-10 10:45:00;69;30;22;47;41;56;61;15;15
2020-03-10 11:00:00;49;45;23;40;37;49;59;12;12
2020-03-10 11:15:00;54;39;19;47;40;55;56;14;14
2020-03-10 11:30:00;68;38;12;43;37;50;44;22;22
2020-03-10 11:45:00;65;59;21;42;43;41;60;25;25
2020-03-10 12:00:00;71;48;15;44;42;49;49;26;26
2020-03-10 12:15:00;63;62;23;54;45;48;54;15;15
2020-03-10 12:30:00;87;72;19;53;54;52;49;19;19
