DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-11-19 00:00:00;3;5;0;0;0;3;0;0
2020-11-19 00:15:00;2;3;2;0;7;1;0;0
2020-11-19 00:30:00;2;5;1;0;2;5;0;0
2020-11-19 00:45:00;4;1;0;0;3;4;0;0
2020-11-19 01:00:00;1;2;0;0;4;4;0;0
2020-11-19 01:15:00;4;0;0;0;2;3;0;0
2020-11-19 01:30:00;3;1;0;0;1;2;0;0
2020-11-19 01:45:00;2;1;0;0;0;2;0;0
2020-11-19 02:00:00;3;5;0;0;2;3;0;0
2020-11-19 02:15:00;0;0;0;0;1;0;0;0
2020-11-19 02:30:00;1;0;0;0;3;3;0;0
2020-11-19 02:45:00;2;2;0;0;2;3;0;0
2020-11-19 03:00:00;2;1;1;0;3;2;0;0
2020-11-19 03:15:00;4;2;0;0;4;3;0;0
2020-11-19 03:30:00;1;3;0;0;0;2;0;0
2020-11-19 03:45:00;2;2;0;0;1;4;0;0
2020-11-19 04:00:00;1;4;0;0;1;3;0;0
2020-11-19 04:15:00;0;2;0;0;2;6;0;0
2020-11-19 04:30:00;6;7;0;0;4;5;0;0
2020-11-19 04:45:00;5;7;0;0;17;24;2;0
2020-11-19 05:00:00;8;21;1;0;41;56;6;0
2020-11-19 05:15:00;9;36;3;0;100;132;20;4
2020-11-19 05:30:00;32;45;4;0;99;102;8;12
2020-11-19 05:45:00;78;128;8;0;83;51;9;11
2020-11-19 06:00:00;71;135;7;0;50;31;5;18
2020-11-19 06:15:00;38;70;3;0;61;33;6;22
2020-11-19 06:30:00;32;95;2;0;75;55;17;0
2020-11-19 06:45:00;30;80;4;0;67;47;23;3
2020-11-19 07:00:00;32;65;4;0;39;46;11;4
2020-11-19 07:15:00;44;82;7;0;51;61;19;0
2020-11-19 07:30:00;41;69;5;0;66;50;7;2
2020-11-19 07:45:00;44;58;6;0;66;72;7;0
2020-11-19 08:00:00;24;65;7;0;53;48;12;0
2020-11-19 08:15:00;30;54;9;0;49;40;9;0
2020-11-19 08:30:00;25;40;6;0;25;35;3;3
2020-11-19 08:45:00;17;33;7;0;38;21;5;0
2020-11-19 09:00:00;25;39;5;0;27;23;0;1
2020-11-19 09:15:00;32;32;13;0;28;23;1;6
2020-11-19 09:30:00;31;39;11;0;33;22;2;2
2020-11-19 09:45:00;28;43;11;0;33;22;5;4
2020-11-19 10:00:00;27;34;5;0;28;36;9;2
2020-11-19 10:15:00;16;32;8;0;40;19;5;4
2020-11-19 10:30:00;25;31;13;0;34;29;1;4
2020-11-19 10:45:00;19;31;10;0;37;33;4;1
2020-11-19 11:00:00;26;26;7;0;42;33;5;4
2020-11-19 11:15:00;28;35;17;0;42;29;2;1
2020-11-19 11:30:00;36;40;5;0;35;31;0;7
2020-11-19 11:45:00;27;36;9;0;39;34;0;5
2020-11-19 12:00:00;31;35;8;0;41;26;4;5
2020-11-19 12:15:00;31;35;12;0;46;35;3;8
2020-11-19 12:30:00;44;40;5;0;38;36;5;8
2020-11-19 12:45:00;32;38;8;0;45;37;5;8
2020-11-19 13:00:00;33;31;6;0;53;50;10;7
2020-11-19 13:15:00;30;35;9;0;64;80;5;15
2020-11-19 13:30:00;31;56;7;0;73;84;10;9
2020-11-19 13:45:00;52;73;12;0;72;79;16;10
2020-11-19 14:00:00;85;107;8;0;64;47;3;14
2020-11-19 14:15:00;130;173;12;0;66;60;0;51
2020-11-19 14:30:00;82;126;11;0;61;41;0;22
2020-11-19 14:45:00;46;67;6;0;60;39;2;18
2020-11-19 15:00:00;48;75;6;0;58;28;8;14
2020-11-19 15:15:00;53;69;9;0;85;68;0;25
2020-11-19 15:30:00;42;64;6;0;70;35;0;13
2020-11-19 15:45:00;39;52;9;0;46;45;2;14
2020-11-19 16:00:00;51;53;5;0;61;44;0;14
2020-11-19 16:15:00;41;52;6;0;71;40;0;14
2020-11-19 16:30:00;35;49;11;0;44;37;1;8
2020-11-19 16:45:00;37;50;9;0;49;34;0;6
2020-11-19 17:00:00;32;47;4;0;48;32;0;11
2020-11-19 17:15:00;35;40;10;0;59;34;0;4
2020-11-19 17:30:00;37;45;10;0;56;22;0;15
2020-11-19 17:45:00;27;42;10;0;45;23;0;6
2020-11-19 18:00:00;25;38;7;0;39;15;0;5
2020-11-19 18:15:00;17;24;10;0;56;29;0;3
2020-11-19 18:30:00;18;25;4;0;25;18;0;5
2020-11-19 18:45:00;28;21;7;0;33;11;1;2
2020-11-19 19:00:00;15;21;5;0;32;11;0;1
2020-11-19 19:15:00;12;22;5;0;21;15;0;1
2020-11-19 19:30:00;17;17;5;0;20;14;0;0
2020-11-19 19:45:00;13;16;3;0;21;14;0;0
2020-11-19 20:00:00;22;16;3;0;21;14;0;0
2020-11-19 20:15:00;12;12;1;0;17;17;0;0
2020-11-19 20:30:00;15;14;1;0;18;22;5;1
2020-11-19 20:45:00;5;19;1;0;29;39;9;1
2020-11-19 21:00:00;9;18;2;0;44;77;19;0
2020-11-19 21:15:00;14;17;6;0;52;85;23;0
2020-11-19 21:30:00;10;29;5;0;42;70;18;5
2020-11-19 21:45:00;43;90;6;0;29;34;12;23
2020-11-19 22:00:00;63;97;6;0;39;36;0;13
2020-11-19 22:15:00;28;35;2;0;13;6;1;1
2020-11-19 22:30:00;9;13;2;0;5;7;0;0
2020-11-19 22:45:00;5;7;1;0;6;3;0;0
2020-11-19 23:00:00;11;3;0;0;2;3;0;0
2020-11-19 23:15:00;3;4;0;0;3;5;0;0
2020-11-19 23:30:00;4;2;0;0;2;4;0;0
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
