DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-08-21 00:00:00;2;0;0;2;0;10;1;0;0
2019-08-21 00:15:00;7;1;0;5;0;14;0;0;0
2019-08-21 00:30:00;5;2;0;9;0;12;1;0;0
2019-08-21 00:45:00;4;0;0;2;0;13;1;0;0
2019-08-21 01:00:00;7;0;0;3;0;12;1;0;0
2019-08-21 01:15:00;7;2;0;5;0;14;1;0;0
2019-08-21 01:30:00;3;1;0;4;0;12;0;0;0
2019-08-21 01:45:00;4;1;0;3;0;14;1;0;0
2019-08-21 02:00:00;2;0;0;3;0;12;1;0;0
2019-08-21 02:15:00;1;3;0;7;0;14;1;0;0
2019-08-21 02:30:00;2;1;0;1;0;12;1;0;0
2019-08-21 02:45:00;3;0;0;3;0;13;0;0;0
2019-08-21 03:00:00;3;3;0;3;0;12;1;0;0
2019-08-21 03:15:00;3;1;0;2;0;14;1;0;0
2019-08-21 03:30:00;3;2;0;6;0;12;1;0;0
2019-08-21 03:45:00;0;0;0;3;0;14;1;0;0
2019-08-21 04:00:00;1;0;0;3;0;12;0;0;0
2019-08-21 04:15:00;6;1;1;9;0;13;1;0;0
2019-08-21 04:30:00;12;5;0;10;0;12;1;0;0
2019-08-21 04:45:00;16;3;0;7;0;14;1;0;0
2019-08-21 05:00:00;19;2;0;15;0;10;1;0;0
2019-08-21 05:15:00;60;7;3;26;0;10;0;0;0
2019-08-21 05:30:00;87;9;2;54;0;10;1;0;0
2019-08-21 05:45:00;125;11;1;101;0;10;0;0;0
2019-08-21 06:00:00;78;13;3;68;0;10;1;0;0
2019-08-21 06:15:00;124;17;2;108;0;10;1;0;0
2019-08-21 06:30:00;90;11;3;123;0;10;0;0;0
2019-08-21 06:45:00;80;21;2;157;0;10;1;0;0
2019-08-21 07:00:00;100;13;4;122;0;10;1;0;0
2019-08-21 07:15:00;76;14;4;109;8;10;0;0;0
2019-08-21 07:30:00;103;19;4;122;0;10;1;0;0
2019-08-21 07:45:00;99;15;9;136;17;10;0;0;0
2019-08-21 08:00:00;100;11;6;107;1;10;1;0;0
2019-08-21 08:15:00;81;8;5;109;0;10;1;0;0
2019-08-21 08:30:00;100;17;2;122;1;10;0;0;0
2019-08-21 08:45:00;92;17;4;104;0;10;1;0;0
2019-08-21 09:00:00;89;15;11;99;0;13;1;0;0
2019-08-21 09:15:00;76;27;10;93;1;13;0;0;0
2019-08-21 09:30:00;70;14;11;129;9;13;1;0;0
2019-08-21 09:45:00;68;14;12;110;0;12;1;0;0
2019-08-21 10:00:00;63;16;16;100;14;12;0;0;0
2019-08-21 10:15:00;104;32;12;130;8;13;1;0;0
2019-08-21 10:30:00;87;13;11;89;3;13;1;0;0
2019-08-21 10:45:00;91;19;19;103;6;12;0;0;0
2019-08-21 11:00:00;84;29;16;96;2;13;1;0;0
2019-08-21 11:15:00;84;9;17;109;0;13;1;0;0
2019-08-21 11:30:00;102;16;9;108;0;13;0;0;0
2019-08-21 11:45:00;84;14;10;77;0;11;1;0;0
2019-08-21 12:00:00;113;19;21;97;1;13;1;0;0
2019-08-21 12:15:00;92;22;23;85;0;13;0;0;0
2019-08-21 12:30:00;106;17;17;85;0;13;1;0;0
2019-08-21 12:45:00;87;14;17;90;1;12;1;0;0
2019-08-21 13:00:00;99;21;12;100;0;13;0;0;0
2019-08-21 13:15:00;101;8;17;81;0;9;1;0;0
2019-08-21 13:30:00;88;12;6;120;0;10;1;0;0
2019-08-21 13:45:00;93;27;16;136;4;10;0;0;0
2019-08-21 14:00:00;82;18;11;134;5;10;1;0;0
2019-08-21 14:15:00;89;27;11;137;3;10;0;0;0
2019-08-21 14:30:00;97;23;10;146;0;10;1;0;0
2019-08-21 14:45:00;105;14;17;128;3;10;1;0;0
2019-08-21 15:00:00;130;22;16;163;3;10;0;0;0
2019-08-21 15:15:00;125;21;12;145;0;10;1;0;0
2019-08-21 15:30:00;123;18;16;120;19;10;1;0;0
2019-08-21 15:45:00;113;14;18;127;4;10;0;0;0
2019-08-21 16:00:00;113;19;8;150;9;10;1;0;0
2019-08-21 16:15:00;124;32;14;167;0;10;0;0;0
2019-08-21 16:30:00;138;26;14;150;1;10;1;0;0
2019-08-21 16:45:00;102;19;20;158;2;10;1;0;0
2019-08-21 17:00:00;139;20;21;132;3;10;0;0;0
2019-08-21 17:15:00;147;25;19;172;2;10;1;0;0
2019-08-21 17:30:00;123;14;9;117;4;10;1;0;0
2019-08-21 17:45:00;106;19;11;129;3;10;0;0;0
2019-08-21 18:00:00;116;20;14;124;13;10;1;0;0
2019-08-21 18:15:00;115;18;10;129;0;10;0;0;0
2019-08-21 18:30:00;83;14;6;107;0;10;1;0;0
2019-08-21 18:45:00;64;14;9;84;0;10;1;0;0
2019-08-21 19:00:00;61;20;9;108;0;10;0;0;0
2019-08-21 19:15:00;56;7;4;80;2;10;1;0;0
2019-08-21 19:30:00;72;14;2;74;0;10;1;0;0
2019-08-21 19:45:00;81;10;3;58;0;10;0;0;0
