DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-07-23 00:00:00;15;7;1;2;3;13;9;4;0;0;0;0;0;0
2020-07-23 00:15:00;8;10;1;1;1;22;17;3;0;0;0;0;0;0
2020-07-23 00:30:00;8;6;1;2;3;4;3;3;0;0;0;0;0;0
2020-07-23 00:45:00;4;6;1;0;0;4;5;3;0;0;0;0;0;0
2020-07-23 01:00:00;12;4;0;0;4;5;8;2;0;0;0;0;0;0
2020-07-23 01:15:00;8;6;1;0;0;8;6;1;0;0;0;0;0;0
2020-07-23 01:30:00;3;3;1;1;1;6;5;2;0;0;0;0;0;0
2020-07-23 01:45:00;2;0;0;0;3;10;11;3;0;0;0;0;0;0
2020-07-23 02:00:00;2;2;1;0;3;4;3;0;0;0;0;0;0;0
2020-07-23 02:15:00;2;3;0;0;0;6;6;0;0;0;0;0;0;0
2020-07-23 02:30:00;7;7;1;1;1;5;3;0;0;0;0;0;0;0
2020-07-23 02:45:00;5;5;0;0;1;2;4;1;0;0;0;0;0;0
2020-07-23 03:00:00;2;5;1;1;1;2;8;3;0;0;0;0;0;0
2020-07-23 03:15:00;3;2;3;0;1;5;6;2;0;0;0;0;0;0
2020-07-23 03:30:00;4;2;0;0;0;5;6;2;0;0;0;0;0;0
2020-07-23 03:45:00;5;2;0;1;1;4;6;2;0;0;0;0;0;0
2020-07-23 04:00:00;8;4;0;0;0;4;4;2;0;0;0;0;0;0
2020-07-23 04:15:00;6;0;0;0;0;12;8;3;0;0;0;0;0;0
2020-07-23 04:30:00;13;7;1;1;1;14;12;4;0;0;0;0;0;0
2020-07-23 04:45:00;19;15;4;4;3;12;9;3;0;0;0;0;0;0
2020-07-23 05:00:00;58;42;7;6;8;33;20;11;0;0;0;0;1;0
2020-07-23 05:15:00;63;57;8;8;18;30;15;11;0;0;0;0;0;0
2020-07-23 05:30:00;47;61;1;11;16;28;20;10;0;0;0;0;0;0
2020-07-23 05:45:00;45;54;6;14;25;54;38;17;0;0;0;0;0;0
2020-07-23 06:00:00;40;63;5;16;20;56;45;27;0;0;0;0;0;0
2020-07-23 06:15:00;71;96;10;23;16;54;48;22;0;0;1;0;7;0
2020-07-23 06:30:00;58;93;4;19;33;56;35;27;0;0;0;0;0;0
2020-07-23 06:45:00;75;98;17;39;36;66;48;36;0;0;0;0;0;0
2020-07-23 07:00:00;71;102;18;24;43;57;53;24;0;0;0;0;0;0
2020-07-23 07:15:00;95;125;24;33;56;60;57;38;0;0;0;0;0;0
2020-07-23 07:30:00;100;120;21;45;64;76;70;28;0;0;0;0;1;3
2020-07-23 07:45:00;92;115;34;34;64;89;108;38;0;0;1;0;7;0
2020-07-23 08:00:00;63;95;19;24;55;88;80;32;0;0;0;0;1;0
2020-07-23 08:15:00;97;100;24;32;38;69;86;29;0;0;0;0;1;0
2020-07-23 08:30:00;78;102;22;31;52;84;81;36;0;0;0;0;0;2
2020-07-23 08:45:00;91;99;35;45;47;79;80;33;0;0;2;0;0;0
2020-07-23 09:00:00;65;90;23;34;46;80;82;34;0;0;0;0;2;0
2020-07-23 09:15:00;75;83;29;43;45;82;92;37;0;0;0;0;1;0
2020-07-23 09:30:00;78;90;23;31;41;84;103;42;0;0;0;0;0;0
2020-07-23 09:45:00;79;83;24;37;59;97;111;38;0;0;2;1;3;0
2020-07-23 10:00:00;80;91;23;35;40;105;95;37;0;0;0;8;3;0
2020-07-23 10:15:00;81;90;18;33;37;113;112;47;0;0;3;8;4;0
2020-07-23 10:30:00;96;97;26;46;41;95;120;42;0;0;1;0;45;5
2020-07-23 10:45:00;88;89;31;26;47;90;108;40;0;0;0;0;1;0
2020-07-23 11:00:00;72;71;23;33;32;87;103;45;0;0;7;63;0;0
2020-07-23 11:15:00;90;90;23;38;40;103;103;37;0;0;0;0;0;5
2020-07-23 11:30:00;82;82;24;50;56;97;104;42;0;0;0;0;0;0
2020-07-23 11:45:00;88;94;18;45;57;82;130;40;0;0;0;0;1;0
2020-07-23 12:00:00;83;82;24;34;49;84;125;41;0;0;0;0;0;1
2020-07-23 12:15:00;87;92;20;58;51;83;112;33;0;0;0;0;12;1
