DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-28 00:00:00;6;13;0;0;1;1;17;17;0;0;0;1;0;0;0
2019-10-28 00:15:00;14;20;0;0;0;0;15;16;0;0;0;0;0;0;0
2019-10-28 00:30:00;10;14;1;0;0;0;13;10;0;0;0;0;0;0;0
2019-10-28 00:45:00;6;9;0;1;0;1;6;5;0;0;0;1;0;0;0
2019-10-28 01:00:00;7;9;0;0;0;0;9;10;0;0;0;0;0;0;0
2019-10-28 01:15:00;4;12;0;0;1;0;15;15;0;0;0;1;0;0;0
2019-10-28 01:30:00;3;5;0;0;1;0;8;9;0;0;0;1;0;0;0
2019-10-28 01:45:00;5;5;1;0;0;0;15;15;0;0;0;0;0;0;0
2019-10-28 02:00:00;6;6;0;0;0;0;9;9;0;0;0;0;0;0;0
2019-10-28 02:15:00;4;6;2;0;0;0;13;10;0;0;0;0;0;0;0
2019-10-28 02:30:00;3;7;0;0;0;0;6;5;0;0;0;0;0;0;0
2019-10-28 02:45:00;2;7;0;0;0;0;8;8;0;0;0;0;0;0;0
2019-10-28 03:00:00;2;6;0;0;0;0;6;5;0;0;0;0;0;0;0
2019-10-28 03:15:00;4;4;0;0;0;0;9;8;0;0;0;0;0;0;0
2019-10-28 03:30:00;11;17;0;0;0;0;8;9;0;0;0;0;0;0;0
2019-10-28 03:45:00;5;12;0;0;0;0;10;10;0;0;0;0;0;0;0
2019-10-28 04:00:00;8;9;0;0;0;0;13;13;0;0;0;0;0;0;0
2019-10-28 04:15:00;8;14;1;0;1;0;25;23;0;0;0;1;0;0;0
2019-10-28 04:30:00;10;18;1;0;1;0;33;29;0;0;0;1;0;0;0
2019-10-28 04:45:00;28;38;0;0;0;0;35;31;0;0;0;0;0;0;0
2019-10-28 05:00:00;42;34;1;1;2;0;44;51;0;0;0;2;0;0;0
2019-10-28 05:15:00;68;54;0;0;0;0;49;57;0;0;0;0;0;0;0
2019-10-28 05:30:00;85;73;0;0;0;0;40;63;0;0;0;0;0;0;0
2019-10-28 05:45:00;74;53;0;2;1;0;46;61;0;0;0;1;0;0;0
2019-10-28 06:00:00;66;63;0;0;1;0;56;69;0;0;0;1;0;0;0
2019-10-28 06:15:00;101;53;0;1;3;0;52;83;0;0;0;4;0;0;0
2019-10-28 06:30:00;102;62;11;3;2;1;42;93;0;0;0;2;2;0;0
2019-10-28 06:45:00;148;127;3;6;4;3;65;143;0;0;0;5;0;0;0
2019-10-28 07:00:00;98;112;15;4;8;2;42;131;0;0;0;8;0;0;0
2019-10-28 07:15:00;116;131;6;3;4;0;36;183;0;0;0;6;0;0;2
2019-10-28 07:30:00;107;121;9;1;8;4;32;169;0;0;0;10;0;0;0
2019-10-28 07:45:00;92;113;8;3;8;4;31;141;0;0;0;11;0;0;1
2019-10-28 08:00:00;101;131;6;2;5;5;49;169;3;0;0;7;0;0;0
2019-10-28 08:15:00;96;113;5;1;7;3;52;158;0;0;0;7;0;0;0
2019-10-28 08:30:00;104;118;6;4;10;4;49;193;0;0;0;13;0;0;1
2019-10-28 08:45:00;99;126;5;3;8;3;63;170;0;0;0;7;0;0;5
2019-10-28 09:00:00;92;124;7;1;6;2;72;169;0;0;0;6;0;0;2
2019-10-28 09:15:00;107;119;13;4;9;1;69;168;0;0;0;9;0;0;0
2019-10-28 09:30:00;102;139;8;2;6;3;56;204;0;0;0;7;0;0;0
2019-10-28 09:45:00;112;127;8;0;8;1;80;213;0;0;0;10;0;0;1
2019-10-28 10:00:00;101;125;5;1;7;5;61;158;0;0;0;7;0;0;0
2019-10-28 10:15:00;90;122;10;3;4;5;62;188;0;0;0;5;0;0;1
2019-10-28 10:30:00;105;126;12;2;5;3;83;203;0;0;0;6;0;0;0
2019-10-28 10:45:00;90;109;13;0;7;3;61;218;0;0;0;8;0;0;0
2019-10-28 11:00:00;72;99;5;1;6;5;77;201;0;0;0;7;0;0;1
2019-10-28 11:15:00;68;80;6;1;8;0;68;217;0;0;0;7;0;0;0
2019-10-28 11:30:00;98;113;15;0;5;2;45;188;0;0;0;8;0;0;2
2019-10-28 11:45:00;84;96;9;1;5;4;58;199;0;0;0;7;0;0;0
2019-10-28 12:00:00;67;102;14;1;6;4;64;186;0;0;0;8;0;0;0
2019-10-28 12:15:00;91;93;8;2;7;2;72;196;0;0;0;7;0;0;0
2019-10-28 12:30:00;90;100;7;0;10;2;71;224;0;0;0;10;0;0;5
2019-10-28 12:45:00;75;98;3;4;9;3;61;191;0;0;0;9;0;0;0
2019-10-28 13:00:00;90;104;6;2;5;2;63;207;0;0;0;9;0;0;1
2019-10-28 13:15:00;104;136;18;2;3;1;72;217;0;0;0;9;0;0;0
2019-10-28 13:30:00;81;108;6;1;7;7;33;200;0;0;0;8;4;0;0
2019-10-28 13:45:00;108;128;5;3;12;3;45;192;0;0;0;13;0;0;0
2019-10-28 14:00:00;73;105;7;1;5;5;52;220;0;0;0;8;0;0;0
2019-10-28 14:15:00;105;115;5;2;14;1;43;209;0;0;0;16;0;12;4
2019-10-28 14:30:00;87;120;9;2;7;9;14;145;0;0;0;10;0;0;1
2019-10-28 14:45:00;88;127;11;0;15;7;54;196;6;0;0;16;0;0;0
2019-10-28 15:00:00;99;132;7;3;12;2;58;231;0;0;0;10;0;0;0
2019-10-28 15:15:00;92;116;7;3;10;4;62;243;0;0;0;14;0;0;0
2019-10-28 15:30:00;108;126;2;1;16;1;60;215;0;0;0;18;0;0;3
2019-10-28 15:45:00;107;150;14;1;14;1;40;202;0;0;0;16;0;0;0
2019-10-28 16:00:00;113;135;7;1;18;1;33;223;0;0;0;15;0;0;4
2019-10-28 16:15:00;119;118;8;0;26;2;17;156;0;0;0;25;0;0;0
2019-10-28 16:30:00;101;138;7;1;17;2;36;203;0;0;0;16;2;0;0
2019-10-28 16:45:00;98;117;6;1;18;4;26;225;0;0;0;19;0;0;6
2019-10-28 17:00:00;104;124;11;2;42;4;34;190;0;0;0;23;0;1;2
2019-10-28 17:15:00;130;80;4;3;20;5;67;227;0;0;0;22;1;0;2
2019-10-28 17:30:00;114;62;21;0;25;6;12;110;0;0;0;25;0;0;1
2019-10-28 17:45:00;137;75;7;1;23;5;51;170;0;0;0;22;0;0;0
2019-10-28 18:00:00;107;80;13;2;11;5;69;229;0;0;0;14;0;0;1
2019-10-28 18:15:00;121;71;16;3;7;2;53;203;0;0;0;5;0;0;6
2019-10-28 18:30:00;105;65;8;3;11;2;33;135;0;0;0;11;1;0;0
2019-10-28 18:45:00;107;70;8;1;4;1;37;147;0;0;0;5;0;0;0
2019-10-28 19:00:00;101;57;9;3;3;4;25;149;0;0;0;3;0;0;0
2019-10-28 19:15:00;98;58;7;1;1;4;50;117;0;0;0;3;0;0;1
2019-10-28 19:30:00;87;49;6;2;4;0;47;108;0;0;0;7;0;0;0
2019-10-28 19:45:00;83;51;10;1;4;2;42;84;0;0;0;5;0;2;0
2019-10-28 20:00:00;73;42;3;2;5;0;42;102;0;0;0;5;0;0;0
2019-10-28 20:15:00;71;40;7;3;2;2;43;85;0;0;0;4;0;0;0
2019-10-28 20:30:00;62;48;3;0;1;2;46;60;0;0;0;1;0;0;12
2019-10-28 20:45:00;61;46;3;3;2;2;41;55;0;0;0;2;0;0;0
2019-10-28 21:00:00;83;50;1;0;3;1;50;63;0;0;0;3;0;0;0
2019-10-28 21:15:00;91;55;0;0;3;0;56;73;0;0;0;3;0;0;0
2019-10-28 21:30:00;84;41;4;0;1;0;55;66;0;0;0;1;0;0;0
2019-10-28 21:45:00;68;32;3;0;2;0;39;73;0;0;0;4;0;0;0
2019-10-28 22:00:00;57;30;3;2;1;1;58;104;0;0;0;2;0;0;0
2019-10-28 22:15:00;38;23;2;0;0;1;46;71;0;0;0;1;0;0;0
2019-10-28 22:30:00;38;34;1;1;1;0;38;65;0;0;0;1;0;0;0
2019-10-28 22:45:00;75;30;1;0;1;0;48;47;0;0;0;2;0;0;0
2019-10-28 23:00:00;51;19;0;0;0;1;32;42;0;0;0;0;0;0;0
2019-10-28 23:15:00;35;22;0;0;0;0;37;42;0;0;0;0;0;0;0
2019-10-28 23:30:00;19;13;0;0;0;0;28;28;0;0;0;0;0;0;0
2019-10-28 23:45:00;16;9;1;0;0;0;18;19;0;0;0;1;0;0;0
