DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-02 00:00:00;10;3;0;4;2;7;3
2020-01-02 00:15:00;4;5;1;1;4;9;4
2020-01-02 00:30:00;10;9;0;2;3;4;2
2020-01-02 00:45:00;6;6;0;1;0;5;0
2020-01-02 01:00:00;4;1;0;2;3;4;2
2020-01-02 01:15:00;9;4;1;1;3;4;1
2020-01-02 01:30:00;10;2;0;3;2;4;4
2020-01-02 01:45:00;10;5;0;0;0;2;1
2020-01-02 02:00:00;2;0;0;2;4;2;1
2020-01-02 02:15:00;5;0;0;1;1;4;4
2020-01-02 02:30:00;5;1;0;1;1;4;2
2020-01-02 02:45:00;5;2;0;1;0;4;1
2020-01-02 03:00:00;2;3;0;3;4;3;1
2020-01-02 03:15:00;4;2;0;0;1;4;1
2020-01-02 03:30:00;1;4;0;0;0;3;1
2020-01-02 03:45:00;6;1;0;1;1;3;3
2020-01-02 04:00:00;1;4;0;1;1;2;2
2020-01-02 04:15:00;9;8;0;1;1;10;4
2020-01-02 04:30:00;10;7;0;2;3;8;6
2020-01-02 04:45:00;12;9;0;0;3;7;3
2020-01-02 05:00:00;13;5;1;2;5;15;4
2020-01-02 05:15:00;25;17;0;12;10;27;7
2020-01-02 05:30:00;19;15;1;4;7;45;34
2020-01-02 05:45:00;17;24;3;4;16;39;23
2020-01-02 06:00:00;27;17;2;4;8;32;14
2020-01-02 06:15:00;26;26;1;1;7;36;20
2020-01-02 06:30:00;24;21;1;7;15;41;20
2020-01-02 06:45:00;30;35;2;5;12;49;37
2020-01-02 07:00:00;21;22;0;3;12;42;37
2020-01-02 07:15:00;40;38;4;9;27;56;46
2020-01-02 07:30:00;30;36;5;4;16;61;46
2020-01-02 07:45:00;40;36;3;11;28;51;53
2020-01-02 08:00:00;31;40;4;13;18;56;47
2020-01-02 08:15:00;43;36;0;5;14;38;31
2020-01-02 08:30:00;44;38;3;4;13;42;36
2020-01-02 08:45:00;50;44;2;10;20;46;51
2020-01-02 09:00:00;54;44;8;12;30;48;40
2020-01-02 09:15:00;66;57;5;19;17;53;48
2020-01-02 09:30:00;65;42;1;14;30;75;58
2020-01-02 09:45:00;69;48;6;11;29;70;67
2020-01-02 10:00:00;89;55;3;6;25;71;70
2020-01-02 10:15:00;80;43;1;13;25;67;64
2020-01-02 10:30:00;87;65;4;8;28;72;73
2020-01-02 10:45:00;88;59;5;18;28;72;72
2020-01-02 11:00:00;97;56;5;20;40;94;79
2020-01-02 11:15:00;100;71;5;11;31;88;68
2020-01-02 11:30:00;108;77;3;13;25;85;70
2020-01-02 11:45:00;105;70;1;12;26;89;66
2020-01-02 12:00:00;96;70;7;18;35;86;79
2020-01-02 12:15:00;85;54;3;6;28;76;76
2020-01-02 12:30:00;82;49;2;12;26;71;61
2020-01-02 12:45:00;126;86;6;9;18;68;59
2020-01-02 13:00:00;89;70;0;24;43;105;112
2020-01-02 13:15:00;109;63;3;16;28;99;83
2020-01-02 13:30:00;88;65;7;16;41;97;93
2020-01-02 13:45:00;89;74;5;15;40;103;88
2020-01-02 14:00:00;104;84;6;18;38;101;97
2020-01-02 14:15:00;131;98;2;15;33;76;77
2020-01-02 14:30:00;130;68;7;19;42;91;96
2020-01-02 14:45:00;121;76;6;16;36;101;99
2020-01-02 15:00:00;119;86;3;24;43;94;109
2020-01-02 15:15:00;112;87;4;21;37;88;98
2020-01-02 15:30:00;137;86;3;23;52;104;97
2020-01-02 15:45:00;111;84;4;23;43;96;102
2020-01-02 16:00:00;149;91;6;21;49;89;78
2020-01-02 16:15:00;108;108;10;24;54;99;93
2020-01-02 16:30:00;107;89;5;16;45;94;97
2020-01-02 16:45:00;117;91;6;7;36;89;79
2020-01-02 17:00:00;123;95;3;23;40;91;92
2020-01-02 17:15:00;115;85;4;13;34;93;80
2020-01-02 17:30:00;102;72;3;15;29;78;71
2020-01-02 17:45:00;95;63;7;14;55;69;74
2020-01-02 18:00:00;88;68;5;14;35;87;83
2020-01-02 18:15:00;74;70;5;14;29;74;63
2020-01-02 18:30:00;74;61;7;7;23;72;66
2020-01-02 18:45:00;94;58;11;11;27;70;63
2020-01-02 19:00:00;76;49;7;12;23;63;63
2020-01-02 19:15:00;72;39;6;7;19;55;44
2020-01-02 19:30:00;72;42;4;13;20;42;41
2020-01-02 19:45:00;67;40;5;12;18;53;39
2020-01-02 20:00:00;62;40;5;12;24;34;34
2020-01-02 20:15:00;62;38;3;14;24;61;50
2020-01-02 20:30:00;47;31;4;8;18;47;36
2020-01-02 20:45:00;40;29;4;14;21;37;19
2020-01-02 21:00:00;46;16;3;7;18;42;17
2020-01-02 21:15:00;28;15;2;5;12;27;24
2020-01-02 21:30:00;29;24;0;8;19;36;22
2020-01-02 21:45:00;35;20;3;8;23;28;15
2020-01-02 22:00:00;37;26;3;8;10;30;13
2020-01-02 22:15:00;37;25;4;7;18;26;11
2020-01-02 22:30:00;26;14;0;5;15;29;10
2020-01-02 22:45:00;19;18;4;4;9;14;9
2020-01-02 23:00:00;19;9;2;6;11;22;11
2020-01-02 23:15:00;17;11;2;4;7;16;6
2020-01-02 23:30:00;14;9;1;8;14;15;7
2020-01-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
