DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-08-07 00:00:00;10;3;1;2;1;2;5;6;9;5;0;0;0;0;0;0;0
2019-08-07 00:15:00;6;2;3;6;2;8;5;11;2;5;0;0;0;0;0;0;0
2019-08-07 00:30:00;4;2;5;2;1;2;3;1;4;3;0;0;0;0;0;0;0
2019-08-07 00:45:00;6;1;6;3;0;3;0;4;2;2;0;0;0;0;0;0;0
2019-08-07 01:00:00;5;0;0;2;0;5;1;2;6;4;0;0;0;0;0;0;0
2019-08-07 01:15:00;11;1;1;2;0;2;1;1;0;6;0;0;0;0;0;0;0
2019-08-07 01:30:00;2;0;0;0;0;2;2;4;3;1;0;0;0;0;0;1;0
2019-08-07 01:45:00;8;1;0;1;0;2;2;2;5;4;0;0;0;0;0;0;0
2019-08-07 02:00:00;5;3;2;2;0;1;2;1;1;1;0;0;0;0;0;0;0
2019-08-07 02:15:00;3;2;0;1;1;0;1;3;1;3;0;0;0;0;0;0;0
2019-08-07 02:30:00;2;0;2;2;0;2;1;2;3;1;0;0;0;0;0;0;0
2019-08-07 02:45:00;6;2;1;2;1;0;3;1;3;3;0;0;0;0;0;0;0
2019-08-07 03:00:00;2;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2019-08-07 03:15:00;2;2;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0
2019-08-07 03:30:00;2;0;0;0;0;0;0;3;8;3;0;0;0;0;0;0;0
2019-08-07 03:45:00;3;0;0;0;2;0;1;1;5;3;0;0;0;0;0;0;0
2019-08-07 04:00:00;7;0;3;3;0;0;1;0;4;3;0;0;0;0;0;0;0
2019-08-07 04:15:00;10;1;2;1;0;1;3;3;8;6;0;0;0;0;0;0;0
2019-08-07 04:30:00;9;2;2;5;0;3;2;0;5;4;0;0;0;0;0;0;0
2019-08-07 04:45:00;24;1;4;2;0;2;0;2;7;4;0;0;0;0;0;0;0
2019-08-07 05:00:00;49;4;12;11;1;1;2;12;12;13;0;0;0;0;0;0;0
2019-08-07 05:15:00;119;10;39;50;1;4;9;13;16;14;0;0;0;0;0;0;0
2019-08-07 05:30:00;96;3;21;23;7;3;18;24;34;34;0;0;0;0;0;0;0
2019-08-07 05:45:00;57;10;20;27;2;5;5;62;40;132;0;0;0;0;0;0;0
2019-08-07 06:00:00;50;9;18;16;1;4;13;52;58;70;0;0;0;0;0;0;0
2019-08-07 06:15:00;54;7;35;27;5;1;16;26;32;21;0;0;0;0;0;0;0
2019-08-07 06:30:00;59;14;40;45;4;7;20;17;21;23;0;0;0;0;0;0;0
2019-08-07 06:45:00;71;14;46;39;8;6;25;46;11;16;0;0;0;0;0;0;0
2019-08-07 07:00:00;69;18;30;38;9;7;35;10;22;24;0;0;2;0;2;0;0
2019-08-07 07:15:00;52;18;39;44;6;5;28;13;14;23;0;0;0;0;0;0;0
2019-08-07 07:30:00;67;29;50;45;13;10;30;21;24;26;0;0;0;0;0;0;0
2019-08-07 07:45:00;49;24;49;43;11;15;35;23;19;23;0;0;0;0;1;0;0
2019-08-07 08:00:00;58;23;58;44;8;12;25;19;37;29;0;0;0;4;0;0;0
2019-08-07 08:15:00;43;18;44;39;12;12;38;20;42;17;0;1;0;1;0;2;0
2019-08-07 08:30:00;54;27;47;42;11;15;34;23;21;37;0;0;0;0;0;0;0
2019-08-07 08:45:00;71;18;36;38;13;16;33;16;21;26;0;0;0;0;0;0;0
2019-08-07 09:00:00;64;22;41;35;4;15;33;29;26;33;0;0;0;0;0;1;0
2019-08-07 09:15:00;49;21;32;21;16;15;24;27;29;28;0;0;0;1;0;0;0
2019-08-07 09:30:00;58;39;24;23;15;23;16;20;25;29;2;0;0;1;3;0;0
2019-08-07 09:45:00;49;24;28;27;10;21;27;22;23;30;0;0;0;0;1;0;0
2019-08-07 10:00:00;43;25;29;29;8;20;34;24;29;36;0;0;0;0;0;0;0
2019-08-07 10:15:00;53;26;26;24;12;15;18;23;26;36;1;0;3;0;0;0;0
2019-08-07 10:30:00;53;34;27;17;14;25;26;28;36;29;2;1;5;1;1;0;0
2019-08-07 10:45:00;51;28;23;19;12;16;21;26;37;30;0;0;2;0;0;2;0
2019-08-07 11:00:00;47;37;31;18;17;15;27;29;27;34;4;0;0;0;5;1;0
2019-08-07 11:15:00;56;27;29;26;15;22;24;41;39;31;0;2;0;1;4;0;0
2019-08-07 11:30:00;45;46;29;24;24;12;25;36;26;28;0;0;0;0;0;0;0
2019-08-07 11:45:00;49;34;31;17;11;34;30;37;38;29;0;0;2;0;1;2;0
2019-08-07 12:00:00;47;37;31;15;14;24;29;39;31;47;0;0;2;0;0;3;0
2019-08-07 12:15:00;44;28;29;17;12;15;28;29;35;33;0;0;0;0;2;0;0
2019-08-07 12:30:00;42;27;26;20;17;21;43;28;38;34;0;1;2;2;0;0;0
2019-08-07 12:45:00;60;23;23;24;14;18;30;24;44;40;3;0;1;0;0;0;0
2019-08-07 13:00:00;75;28;21;21;25;26;25;34;37;35;5;2;0;0;0;0;0
2019-08-07 13:15:00;96;34;39;30;7;30;32;38;42;41;1;0;0;0;0;2;0
2019-08-07 13:30:00;104;36;34;29;9;21;25;33;36;44;0;4;0;2;10;2;0
2019-08-07 13:45:00;75;30;35;40;17;17;28;38;42;48;1;0;5;0;1;8;7
2019-08-07 14:00:00;60;24;26;33;8;18;31;59;64;84;0;0;0;0;0;0;0
2019-08-07 14:15:00;60;33;19;26;16;36;40;89;69;131;0;0;0;0;0;1;0
2019-08-07 14:30:00;54;37;25;22;21;59;52;81;70;92;0;0;13;0;0;0;0
2019-08-07 14:45:00;54;25;22;21;15;44;47;65;59;72;0;0;0;0;0;0;0
2019-08-07 15:00:00;28;26;23;18;23;51;43;63;51;67;0;0;1;0;0;0;0
2019-08-07 15:15:00;58;31;22;18;26;57;54;50;47;75;0;0;0;0;3;3;0
2019-08-07 15:30:00;60;46;16;17;16;57;52;66;69;55;2;1;0;1;0;0;0
2019-08-07 15:45:00;48;41;19;19;10;60;42;57;57;66;4;0;2;0;2;0;0
2019-08-07 16:00:00;51;50;25;16;12;53;53;67;76;78;0;0;0;0;0;1;0
2019-08-07 16:15:00;45;45;23;21;16;67;56;58;62;74;0;0;0;0;0;0;0
2019-08-07 16:30:00;53;46;21;23;13;50;53;68;71;78;0;0;0;0;0;0;0
2019-08-07 16:45:00;40;31;29;17;19;59;38;70;61;67;2;0;0;0;5;0;0
2019-08-07 17:00:00;51;36;24;14;15;56;45;59;50;58;1;0;0;0;1;0;0
2019-08-07 17:15:00;42;40;18;20;27;61;30;64;64;73;1;0;0;3;1;1;0
2019-08-07 17:30:00;67;42;24;19;24;53;49;48;47;63;0;0;1;0;3;2;0
2019-08-07 17:45:00;54;45;19;20;19;46;34;31;51;60;0;0;2;0;0;0;0
2019-08-07 18:00:00;35;44;19;30;19;72;50;47;41;42;0;0;7;2;2;0;0
2019-08-07 18:15:00;50;38;22;24;18;47;58;43;43;36;0;0;1;0;0;0;0
2019-08-07 18:30:00;47;26;18;12;17;18;25;26;32;38;0;0;1;0;1;0;0
2019-08-07 18:45:00;41;43;20;13;14;26;39;16;22;32;0;0;2;0;0;1;0
2019-08-07 19:00:00;49;32;7;15;14;20;21;29;18;24;0;0;0;0;0;1;0
2019-08-07 19:15:00;30;30;24;19;18;20;24;17;21;17;0;0;2;0;0;3;0
2019-08-07 19:30:00;28;16;15;9;14;11;22;17;24;19;0;2;0;0;1;3;0
2019-08-07 19:45:00;44;26;15;14;7;12;20;17;29;19;0;0;0;0;0;4;0
2019-08-07 20:00:00;28;17;14;14;4;28;24;9;12;27;0;0;0;0;0;0;0
2019-08-07 20:15:00;44;7;17;16;10;17;20;19;28;21;0;0;0;0;0;0;0
2019-08-07 20:30:00;30;13;15;17;12;9;19;11;17;20;0;0;1;0;0;0;0
2019-08-07 20:45:00;33;9;7;13;9;9;7;12;15;9;0;0;0;0;0;0;0
2019-08-07 21:00:00;54;6;27;36;9;12;9;9;16;17;0;0;0;0;0;0;0
2019-08-07 21:15:00;62;10;18;27;8;11;15;6;9;14;2;0;0;0;1;0;0
2019-08-07 21:30:00;52;8;23;20;7;8;13;15;28;32;0;0;0;0;0;1;0
2019-08-07 21:45:00;34;10;9;12;6;8;7;39;43;55;0;0;0;0;0;0;0
2019-08-07 22:00:00;32;15;11;22;12;11;18;68;73;107;0;0;0;0;0;0;0
2019-08-07 22:15:00;22;17;15;9;6;6;6;23;30;26;0;0;1;0;0;0;0
2019-08-07 22:30:00;17;18;9;2;3;10;19;14;12;22;0;0;0;0;5;0;0
2019-08-07 22:45:00;9;11;7;5;4;8;5;11;7;11;0;0;0;0;0;0;0
2019-08-07 23:00:00;15;7;8;10;6;6;3;2;9;9;0;0;1;0;0;0;0
2019-08-07 23:15:00;10;6;5;9;3;1;4;6;12;7;0;0;0;0;0;0;0
2019-08-07 23:30:00;6;4;2;3;2;3;3;6;6;3;0;0;0;0;0;0;0
2019-08-07 23:45:00;17;7;3;1;2;3;5;12;2;4;0;0;0;0;0;0;0
