DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-06-19 00:00:00;6;6;0;2;0;2;0;0;0;0;0
2020-06-19 00:15:00;15;11;0;8;3;4;1;5;0;0;0
2020-06-19 00:30:00;12;10;0;7;3;6;1;0;0;0;0
2020-06-19 00:45:00;8;8;0;7;2;6;1;6;0;0;0
2020-06-19 01:00:00;12;6;0;1;0;1;1;3;0;0;0
2020-06-19 01:15:00;4;10;0;5;1;3;0;2;0;0;0
2020-06-19 01:30:00;4;1;0;4;0;4;2;2;0;0;0
2020-06-19 01:45:00;5;3;0;2;0;2;0;0;0;0;0
2020-06-19 02:00:00;4;3;0;3;0;2;0;1;0;0;0
2020-06-19 02:15:00;6;6;0;1;0;1;0;1;0;0;0
2020-06-19 02:30:00;7;6;0;3;0;1;0;0;0;0;0
2020-06-19 02:45:00;5;6;0;2;0;0;0;0;0;0;0
2020-06-19 03:00:00;3;6;0;2;0;2;0;0;0;0;0
2020-06-19 03:15:00;3;7;0;0;0;0;0;1;0;0;0
2020-06-19 03:30:00;1;0;0;0;0;0;0;1;0;0;0
2020-06-19 03:45:00;6;5;0;0;0;0;0;2;0;0;0
2020-06-19 04:00:00;8;3;0;5;0;0;0;0;0;0;0
2020-06-19 04:15:00;6;6;0;2;0;1;0;2;0;0;0
2020-06-19 04:30:00;6;3;0;3;0;3;0;2;0;0;0
2020-06-19 04:45:00;8;5;0;2;0;2;1;1;0;0;0
2020-06-19 05:00:00;30;15;0;2;0;1;0;2;0;0;0
2020-06-19 05:15:00;55;33;0;5;1;5;6;7;0;0;0
2020-06-19 05:30:00;69;36;0;11;0;7;2;8;0;0;0
2020-06-19 05:45:00;81;65;0;15;1;11;4;8;0;0;0
2020-06-19 06:00:00;76;47;0;22;4;12;0;9;0;0;0
2020-06-19 06:15:00;130;72;0;25;12;17;4;17;0;0;0
2020-06-19 06:30:00;146;113;0;33;11;25;7;16;4;0;0
2020-06-19 06:45:00;148;146;0;33;7;27;5;22;4;0;0
2020-06-19 07:00:00;164;136;0;28;12;22;9;25;0;0;0
2020-06-19 07:15:00;158;175;0;59;14;45;8;30;6;0;2
2020-06-19 07:30:00;158;150;0;72;21;53;8;38;0;1;0
2020-06-19 07:45:00;151;164;0;75;12;53;11;28;0;0;0
2020-06-19 08:00:00;134;99;0;54;14;43;8;23;0;0;0
2020-06-19 08:15:00;160;115;0;57;13;39;5;25;1;4;0
2020-06-19 08:30:00;146;99;0;64;12;45;11;13;0;5;0
2020-06-19 08:45:00;149;108;0;54;10;36;7;5;13;3;0
2020-06-19 09:00:00;124;98;0;67;11;44;2;15;0;9;0
2020-06-19 09:15:00;141;112;0;56;8;46;4;14;0;0;0
2020-06-19 09:30:00;136;104;0;74;6;41;9;20;7;0;0
2020-06-19 09:45:00;134;97;0;77;14;65;7;9;0;0;0
2020-06-19 10:00:00;114;83;0;59;8;48;9;11;0;2;0
2020-06-19 10:15:00;122;83;0;56;11;40;7;13;0;0;0
2020-06-19 10:30:00;144;87;0;83;19;63;9;10;0;0;0
2020-06-19 10:45:00;149;103;0;83;6;54;4;12;0;0;0
2020-06-19 11:00:00;142;98;0;78;9;49;12;19;0;0;0
2020-06-19 11:15:00;118;91;0;84;14;63;10;13;3;3;0
2020-06-19 11:30:00;132;93;0;95;15;63;9;14;3;0;0
2020-06-19 11:45:00;103;116;0;77;11;59;10;15;2;0;0
2020-06-19 12:00:00;137;159;0;108;12;84;7;14;0;5;0
2020-06-19 12:15:00;115;104;0;100;21;72;12;17;0;0;0
2020-06-19 12:30:00;133;111;0;99;7;66;12;20;0;1;0
2020-06-19 12:45:00;109;136;0;98;9;69;11;28;0;0;0
2020-06-19 13:00:00;131;124;0;105;18;73;21;33;0;3;0
2020-06-19 13:15:00;138;97;0;133;32;117;10;26;0;0;0
2020-06-19 13:30:00;126;99;0;96;17;79;15;25;2;0;0
2020-06-19 13:45:00;133;109;0;75;14;56;17;15;0;6;0
2020-06-19 14:00:00;144;91;0;83;4;63;11;14;5;0;1
2020-06-19 14:15:00;137;106;0;119;15;81;9;14;0;0;9
2020-06-19 14:30:00;149;103;0;91;16;68;3;14;5;0;0
2020-06-19 14:45:00;130;108;0;103;16;88;8;12;0;0;0
2020-06-19 15:00:00;145;111;0;94;15;83;4;20;0;0;0
2020-06-19 15:15:00;142;92;0;100;21;87;10;15;26;2;0
2020-06-19 15:30:00;130;88;0;108;30;98;3;12;0;0;0
2020-06-19 15:45:00;142;103;0;111;18;95;7;21;0;0;0
2020-06-19 16:00:00;133;94;0;111;15;93;4;14;0;0;0
2020-06-19 16:15:00;123;96;0;94;10;81;11;18;3;1;1
2020-06-19 16:30:00;137;100;0;98;19;72;14;26;0;0;0
2020-06-19 16:45:00;124;103;0;77;10;58;10;19;0;0;0
2020-06-19 17:00:00;124;131;0;100;17;77;12;16;13;0;0
2020-06-19 17:15:00;127;101;0;80;6;55;4;6;1;2;0
2020-06-19 17:30:00;135;94;0;99;13;71;5;19;9;0;0
2020-06-19 17:45:00;124;119;0;77;6;47;4;8;0;0;0
2020-06-19 18:00:00;130;114;0;95;7;59;5;10;0;0;0
2020-06-19 18:15:00;121;99;0;85;13;60;8;15;0;0;0
2020-06-19 18:30:00;109;96;0;79;10;49;5;16;0;0;0
2020-06-19 18:45:00;114;86;0;59;9;35;5;18;0;0;0
2020-06-19 19:00:00;114;102;0;65;9;36;7;16;4;0;0
2020-06-19 19:15:00;100;82;0;49;7;36;5;15;6;0;0
2020-06-19 19:30:00;76;66;0;52;6;28;2;13;0;0;1
2020-06-19 19:45:00;87;93;0;47;5;32;6;7;0;0;0
2020-06-19 20:00:00;68;68;0;58;6;38;4;6;2;0;0
2020-06-19 20:15:00;63;64;0;41;5;26;3;8;0;0;0
2020-06-19 20:30:00;71;46;0;31;4;16;3;14;0;0;0
2020-06-19 20:45:00;86;51;0;28;5;25;2;11;0;0;0
2020-06-19 21:00:00;52;25;0;33;3;22;2;9;0;0;0
2020-06-19 21:15:00;56;43;0;44;2;33;1;9;0;0;0
2020-06-19 21:30:00;46;34;0;36;7;26;4;6;0;0;0
2020-06-19 21:45:00;46;42;0;31;1;20;3;7;0;0;0
2020-06-19 22:00:00;44;35;0;35;4;27;2;2;0;0;0
2020-06-19 22:15:00;47;36;0;35;3;26;1;2;0;0;0
2020-06-19 22:30:00;40;34;0;43;3;29;3;6;0;0;0
2020-06-19 22:45:00;30;29;0;25;2;15;3;5;0;0;0
2020-06-19 23:00:00;28;20;0;29;2;20;2;1;0;0;0
2020-06-19 23:15:00;36;27;0;20;1;17;1;2;0;0;0
2020-06-19 23:30:00;22;18;0;15;0;8;1;0;0;0;0
2020-06-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
