DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-07-26 00:00:00;13;14;3;11;2;12;12;1;4;13;3
2020-07-26 00:15:00;27;22;5;9;2;24;20;3;4;7;1
2020-07-26 00:30:00;23;15;4;6;5;17;16;3;5;15;3
2020-07-26 00:45:00;17;8;2;10;5;20;10;3;2;11;4
2020-07-26 01:00:00;23;12;4;8;3;20;8;3;4;9;1
2020-07-26 01:15:00;22;15;4;8;3;14;4;2;5;11;3
2020-07-26 01:30:00;19;6;1;5;2;13;6;1;0;6;1
2020-07-26 01:45:00;16;9;4;6;6;17;10;3;3;9;2
2020-07-26 02:00:00;12;12;2;4;3;17;9;2;1;4;2
2020-07-26 02:15:00;10;8;1;4;4;11;8;0;1;3;0
2020-07-26 02:30:00;10;5;2;1;2;9;8;3;1;3;1
2020-07-26 02:45:00;5;7;4;3;3;7;5;0;1;5;0
2020-07-26 03:00:00;8;6;2;1;1;7;5;1;2;5;1
2020-07-26 03:15:00;9;9;1;3;1;6;2;0;1;1;0
2020-07-26 03:30:00;4;1;0;4;3;5;4;1;0;1;1
2020-07-26 03:45:00;5;5;1;1;1;5;3;0;1;4;1
2020-07-26 04:00:00;5;2;0;2;1;2;1;0;0;2;0
2020-07-26 04:15:00;11;6;1;1;1;5;6;1;2;3;1
2020-07-26 04:30:00;6;4;1;0;1;5;3;0;3;3;3
2020-07-26 04:45:00;6;4;0;1;0;6;6;1;1;3;0
2020-07-26 05:00:00;9;8;0;3;3;6;3;0;0;3;2
2020-07-26 05:15:00;12;6;1;2;1;6;4;2;2;2;0
2020-07-26 05:30:00;10;5;2;4;1;6;11;0;4;2;1
2020-07-26 05:45:00;15;4;3;3;4;11;5;0;0;1;0
2020-07-26 06:00:00;14;6;0;6;4;5;2;1;0;4;0
2020-07-26 06:15:00;15;9;2;5;0;9;3;0;1;4;2
2020-07-26 06:30:00;6;5;1;5;3;10;6;1;0;1;0
2020-07-26 06:45:00;15;6;2;9;1;9;8;4;2;3;1
2020-07-26 07:00:00;11;8;0;9;5;8;3;3;4;5;0
2020-07-26 07:15:00;12;11;7;8;3;8;2;2;1;8;2
2020-07-26 07:30:00;18;16;1;12;2;4;5;4;4;11;3
2020-07-26 07:45:00;8;7;3;15;3;12;6;5;2;10;3
2020-07-26 08:00:00;8;7;3;12;3;11;6;5;3;10;1
2020-07-26 08:15:00;14;9;1;10;3;5;4;2;3;10;2
2020-07-26 08:30:00;20;20;3;15;4;19;8;3;3;15;3
2020-07-26 08:45:00;17;9;5;22;7;12;9;6;5;12;2
2020-07-26 09:00:00;21;14;6;15;5;15;7;10;8;7;1
2020-07-26 09:15:00;31;30;3;17;4;19;10;6;6;14;3
2020-07-26 09:30:00;29;22;9;31;8;26;13;4;6;24;9
2020-07-26 09:45:00;30;31;11;21;5;28;19;7;11;20;4
2020-07-26 10:00:00;42;32;9;28;5;24;13;5;10;24;3
2020-07-26 10:15:00;34;24;8;29;9;24;14;7;7;23;7
2020-07-26 10:30:00;52;38;10;22;6;34;17;9;12;27;9
2020-07-26 10:45:00;38;32;8;37;14;33;13;5;7;28;11
2020-07-26 11:00:00;46;37;12;29;12;32;21;12;10;32;8
2020-07-26 11:15:00;47;35;11;31;11;43;25;9;13;27;9
2020-07-26 11:30:00;55;37;15;29;8;35;13;6;8;34;12
2020-07-26 11:45:00;45;28;19;30;12;36;25;7;22;46;17
2020-07-26 12:00:00;41;37;16;45;10;38;28;11;18;35;12
2020-07-26 12:15:00;49;39;13;31;12;31;22;3;7;35;18
2020-07-26 12:30:00;45;33;9;34;9;41;21;14;16;33;12
2020-07-26 12:45:00;42;41;9;36;20;38;31;5;11;37;13
2020-07-26 13:00:00;46;49;14;25;13;41;32;6;12;34;18
2020-07-26 13:15:00;45;34;7;32;11;47;32;4;12;28;9
2020-07-26 13:30:00;46;34;18;71;13;39;23;5;9;27;7
