DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-07-04 00:00:00;15;8;1;4;3;19;14;2;4;9;4
2020-07-04 00:15:00;22;14;4;11;6;29;13;1;4;12;4
2020-07-04 00:30:00;16;9;3;8;5;14;12;3;4;8;0
2020-07-04 00:45:00;16;9;5;6;4;22;13;1;4;14;3
2020-07-04 01:00:00;12;13;3;3;2;12;11;4;5;7;0
2020-07-04 01:15:00;12;11;5;4;3;12;11;2;3;6;0
2020-07-04 01:30:00;7;7;3;10;4;12;3;0;0;4;0
2020-07-04 01:45:00;16;13;4;2;0;8;6;2;2;3;0
2020-07-04 02:00:00;11;5;1;5;2;6;6;1;3;6;2
2020-07-04 02:15:00;10;12;3;1;0;13;6;2;4;4;0
2020-07-04 02:30:00;11;11;2;4;1;10;8;0;1;2;1
2020-07-04 02:45:00;8;9;1;3;2;10;5;2;1;3;1
2020-07-04 03:00:00;6;4;2;2;1;6;9;3;0;4;3
2020-07-04 03:15:00;8;5;3;3;1;6;2;1;0;5;3
2020-07-04 03:30:00;4;6;0;1;0;6;3;1;2;1;0
2020-07-04 03:45:00;7;8;3;1;0;3;1;0;0;0;0
2020-07-04 04:00:00;10;8;0;3;2;5;4;0;0;1;0
2020-07-04 04:15:00;13;11;2;2;2;7;6;1;0;1;0
2020-07-04 04:30:00;17;11;0;3;3;6;4;1;0;3;2
2020-07-04 04:45:00;14;6;0;1;2;9;4;1;2;1;0
2020-07-04 05:00:00;15;6;1;2;3;10;5;0;3;4;1
2020-07-04 05:15:00;17;10;4;3;3;17;9;2;1;3;1
2020-07-04 05:30:00;27;26;8;10;5;34;17;2;4;10;5
2020-07-04 05:45:00;43;50;15;16;9;20;13;1;5;9;3
2020-07-04 06:00:00;57;57;14;13;8;16;12;1;5;9;3
2020-07-04 06:15:00;53;42;15;17;3;13;13;6;3;9;2
2020-07-04 06:30:00;31;25;10;22;8;24;12;8;10;14;3
2020-07-04 06:45:00;30;36;6;15;6;28;9;8;7;12;6
2020-07-04 07:00:00;42;23;5;28;7;18;14;5;12;13;7
2020-07-04 07:15:00;36;26;3;11;8;29;15;14;20;22;7
2020-07-04 07:30:00;40;26;6;28;8;19;11;5;12;16;3
2020-07-04 07:45:00;38;30;5;17;17;31;21;12;14;25;9
2020-07-04 08:00:00;59;49;8;30;14;32;14;8;15;26;10
2020-07-04 08:15:00;50;38;9;34;7;36;23;12;20;14;3
2020-07-04 08:30:00;63;51;9;39;20;47;29;14;15;24;7
2020-07-04 08:45:00;56;52;9;38;20;51;39;16;20;31;9
