DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-08-15 00:00:00;5;2;3;3;6
2019-08-15 00:15:00;9;2;5;7;6
2019-08-15 00:30:00;4;2;6;13;9
2019-08-15 00:45:00;6;0;0;256;7
2019-08-15 01:00:00;1;0;3;7;4
2019-08-15 01:15:00;6;2;4;9;1
2019-08-15 01:30:00;5;0;1;1;2
2019-08-15 01:45:00;1;0;3;257;1
2019-08-15 02:00:00;3;0;0;6;0
2019-08-15 02:15:00;6;2;4;18;7
2019-08-15 02:30:00;1;0;0;266;4
2019-08-15 02:45:00;0;0;1;3;4
2019-08-15 03:00:00;1;0;1;2;3
2019-08-15 03:15:00;5;2;4;258;2
2019-08-15 03:30:00;2;0;0;3;1
2019-08-15 03:45:00;0;0;0;255;0
2019-08-15 04:00:00;0;1;1;3;1
2019-08-15 04:15:00;1;0;0;271;0
2019-08-15 04:30:00;0;0;3;269;1
2019-08-15 04:45:00;0;0;0;4;1
2019-08-15 05:00:00;1;0;1;259;0
2019-08-15 05:15:00;2;3;2;3;2
2019-08-15 05:30:00;1;0;0;2;3
2019-08-15 05:45:00;2;0;2;5;3
2019-08-15 06:00:00;7;0;0;255;2
2019-08-15 06:15:00;1;0;0;13;5
2019-08-15 06:30:00;1;0;2;255;4
2019-08-15 06:45:00;3;1;3;512;0
2019-08-15 07:00:00;2;2;3;5;4
2019-08-15 07:15:00;4;0;1;0;6
2019-08-15 07:30:00;5;1;2;3;5
2019-08-15 07:45:00;4;1;3;260;10
2019-08-15 08:00:00;3;2;3;7;10
2019-08-15 08:15:00;7;1;0;0;6
2019-08-15 08:30:00;7;3;4;5;13
2019-08-15 08:45:00;7;0;4;6;12
2019-08-15 09:00:00;10;0;4;288;14
2019-08-15 09:15:00;9;0;4;261;8
2019-08-15 09:30:00;19;3;8;268;20
2019-08-15 09:45:00;13;1;10;8;28
2019-08-15 10:00:00;12;3;9;258;26
2019-08-15 10:15:00;19;3;11;3;18
2019-08-15 10:30:00;23;3;5;20;33
2019-08-15 10:45:00;9;2;6;275;18
2019-08-15 11:00:00;23;6;7;12;21
2019-08-15 11:15:00;17;2;9;256;27
2019-08-15 11:30:00;15;10;11;529;20
2019-08-15 11:45:00;23;5;6;12;26
2019-08-15 12:00:00;29;1;8;10;19
2019-08-15 12:15:00;31;6;11;11;23
2019-08-15 12:30:00;18;7;8;7;17
2019-08-15 12:45:00;17;0;10;16;20
2019-08-15 13:00:00;17;5;8;267;17
2019-08-15 13:15:00;14;3;9;9;27
2019-08-15 13:30:00;15;7;7;260;20
2019-08-15 13:45:00;13;1;11;21;20
2019-08-15 14:00:00;14;3;6;275;29
2019-08-15 14:15:00;17;6;11;25;24
2019-08-15 14:30:00;18;5;9;269;27
2019-08-15 14:45:00;19;1;15;9;30
2019-08-15 15:00:00;19;7;9;270;34
2019-08-15 15:15:00;17;1;7;259;23
2019-08-15 15:30:00;25;8;4;7;35
2019-08-15 15:45:00;14;2;10;256;29
2019-08-15 16:00:00;14;2;10;529;31
2019-08-15 16:15:00;11;5;6;5;30
2019-08-15 16:30:00;27;6;12;11;39
2019-08-15 16:45:00;30;8;5;259;47
2019-08-15 17:00:00;39;5;16;15;41
2019-08-15 17:15:00;18;4;15;13;34
2019-08-15 17:30:00;28;6;13;7;25
2019-08-15 17:45:00;31;2;13;7;40
2019-08-15 18:00:00;19;5;6;9;24
2019-08-15 18:15:00;22;7;12;13;34
2019-08-15 18:30:00;25;7;3;268;19
2019-08-15 18:45:00;9;3;11;9;41
2019-08-15 19:00:00;14;6;10;262;30
2019-08-15 19:15:00;22;11;2;258;23
2019-08-15 19:30:00;20;5;12;20;32
2019-08-15 19:45:00;22;4;10;16;33
2019-08-15 20:00:00;17;4;8;23;19
2019-08-15 20:15:00;16;6;9;548;22
2019-08-15 20:30:00;27;3;5;12;15
2019-08-15 20:45:00;16;2;8;254;14
2019-08-15 21:00:00;14;3;10;18;15
2019-08-15 21:15:00;11;4;4;9;9
2019-08-15 21:30:00;9;3;3;19;11
2019-08-15 21:45:00;15;0;6;11;14
2019-08-15 22:00:00;18;3;6;11;17
2019-08-15 22:15:00;6;0;4;6;6
2019-08-15 22:30:00;10;1;7;12;13
2019-08-15 22:45:00;13;1;4;6;10
2019-08-15 23:00:00;6;3;12;11;8
2019-08-15 23:15:00;6;0;6;11;6
2019-08-15 23:30:00;5;0;1;6;3
2019-08-15 23:45:00;13;3;4;6;5
