DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-12-24 00:00:00;2;1;4;1;0;2;0
2020-12-24 00:15:00;3;5;2;6;0;0;0
2020-12-24 00:30:00;1;3;2;1;0;0;0
2020-12-24 00:45:00;0;2;1;1;0;2;0
2020-12-24 01:00:00;3;4;5;2;0;1;0
2020-12-24 01:15:00;2;3;2;1;1;0;0
2020-12-24 01:30:00;4;2;2;3;0;0;0
2020-12-24 01:45:00;6;1;1;0;0;0;0
2020-12-24 02:00:00;2;3;3;1;0;1;0
2020-12-24 02:15:00;3;2;1;2;0;0;0
2020-12-24 02:30:00;0;4;2;3;1;0;0
2020-12-24 02:45:00;3;2;4;1;0;0;0
2020-12-24 03:00:00;2;5;1;1;3;0;0
2020-12-24 03:15:00;3;2;4;3;0;0;0
2020-12-24 03:30:00;4;5;2;0;0;0;0
2020-12-24 03:45:00;3;8;4;5;1;0;0
2020-12-24 04:00:00;4;6;2;1;0;1;0
2020-12-24 04:15:00;5;7;2;1;0;1;0
2020-12-24 04:30:00;9;8;6;5;0;0;0
2020-12-24 04:45:00;10;13;6;6;0;1;0
2020-12-24 05:00:00;12;14;9;8;0;0;0
2020-12-24 05:15:00;11;9;14;13;1;2;0
2020-12-24 05:30:00;10;14;11;19;2;1;0
2020-12-24 05:45:00;11;25;16;23;1;1;0
2020-12-24 06:00:00;14;25;17;14;2;2;0
2020-12-24 06:15:00;9;11;14;18;1;5;0
2020-12-24 06:30:00;9;17;23;16;2;3;0
2020-12-24 06:45:00;18;18;12;15;3;3;0
2020-12-24 07:00:00;24;18;16;17;8;3;0
2020-12-24 07:15:00;17;15;15;25;5;6;0
2020-12-24 07:30:00;11;18;16;38;4;3;0
2020-12-24 07:45:00;15;18;16;22;11;6;0
2020-12-24 08:00:00;25;29;24;18;8;16;0
2020-12-24 08:15:00;28;29;26;35;10;6;0
2020-12-24 08:30:00;22;42;35;53;10;13;0
2020-12-24 08:45:00;30;56;37;41;9;8;0
2020-12-24 09:00:00;33;36;48;38;13;15;0
2020-12-24 09:15:00;36;54;46;49;13;18;0
2020-12-24 09:30:00;51;72;52;56;17;17;0
2020-12-24 09:45:00;43;54;50;72;26;19;0
2020-12-24 10:00:00;56;77;54;50;21;21;0
2020-12-24 10:15:00;70;91;63;69;27;22;0
2020-12-24 10:30:00;59;78;72;76;18;31;0
2020-12-24 10:45:00;45;97;60;92;29;29;0
2020-12-24 11:00:00;58;84;61;79;28;24;2
2020-12-24 11:15:00;64;79;76;102;16;24;0
2020-12-24 11:30:00;80;110;72;90;22;28;1
2020-12-24 11:45:00;53;80;77;86;15;30;0
2020-12-24 12:00:00;66;113;73;84;16;34;0
2020-12-24 12:15:00;68;92;67;77;22;22;0
2020-12-24 12:30:00;61;87;60;73;106;17;0
2020-12-24 12:45:00;68;101;65;81;18;31;1
2020-12-24 13:00:00;58;83;82;75;23;20;0
2020-12-24 13:15:00;63;67;74;73;193;26;0
2020-12-24 13:30:00;71;88;64;83;41;31;0
2020-12-24 13:45:00;63;90;80;91;17;28;0
2020-12-24 14:00:00;76;98;70;77;31;23;0
2020-12-24 14:15:00;53;89;64;66;9;23;0
2020-12-24 14:30:00;59;72;54;76;10;23;0
2020-12-24 14:45:00;62;79;75;82;7;15;0
2020-12-24 15:00:00;66;93;71;73;11;22;0
2020-12-24 15:15:00;63;88;66;70;13;23;0
2020-12-24 15:30:00;61;72;55;63;9;24;0
2020-12-24 15:45:00;60;85;64;60;13;10;0
2020-12-24 16:00:00;46;69;65;68;6;21;0
2020-12-24 16:15:00;48;73;55;58;7;16;0
2020-12-24 16:30:00;58;62;47;67;10;14;0
2020-12-24 16:45:00;48;62;55;49;5;12;0
2020-12-24 17:00:00;50;59;53;53;3;8;6
2020-12-24 17:15:00;44;50;34;48;1;9;0
2020-12-24 17:30:00;23;43;41;34;3;14;0
2020-12-24 17:45:00;30;43;29;34;3;9;0
2020-12-24 18:00:00;27;40;42;26;2;8;1
2020-12-24 18:15:00;26;42;27;22;6;10;0
2020-12-24 18:30:00;31;35;33;32;5;7;0
2020-12-24 18:45:00;27;39;26;34;4;5;0
2020-12-24 19:00:00;34;46;29;29;3;10;0
2020-12-24 19:15:00;31;40;30;39;3;8;0
2020-12-24 19:30:00;24;41;30;34;3;8;0
2020-12-24 19:45:00;37;46;45;40;4;4;0
2020-12-24 20:00:00;47;57;48;41;1;5;0
2020-12-24 20:15:00;56;76;60;66;2;6;0
2020-12-24 20:30:00;78;86;76;84;10;3;0
2020-12-24 20:45:00;72;116;87;106;3;4;0
2020-12-24 21:00:00;21;24;36;20;0;2;0
2020-12-24 21:15:00;7;9;9;18;3;3;0
2020-12-24 21:30:00;5;5;10;9;2;4;0
2020-12-24 21:45:00;9;7;6;6;0;0;0
2020-12-24 22:00:00;10;13;4;4;0;3;0
2020-12-24 22:15:00;5;5;2;1;0;0;0
2020-12-24 22:30:00;2;4;4;0;0;4;0
2020-12-24 22:45:00;3;2;6;5;1;1;0
2020-12-24 23:00:00;3;6;1;1;0;0;0
2020-12-24 23:15:00;3;3;1;2;0;0;0
2020-12-24 23:30:00;1;4;1;1;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
