DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-08-15 00:00:00;28;10;12;13;2;2
2019-08-15 00:15:00;28;13;11;20;1;4
2019-08-15 00:30:00;23;3;14;18;1;1
2019-08-15 00:45:00;19;13;10;23;1;4
2019-08-15 01:00:00;13;6;6;8;2;4
2019-08-15 01:15:00;14;8;6;9;1;2
2019-08-15 01:30:00;15;5;8;7;1;1
2019-08-15 01:45:00;16;2;5;7;2;4
2019-08-15 02:00:00;18;7;2;6;0;1
2019-08-15 02:15:00;4;2;7;9;0;1
2019-08-15 02:30:00;15;3;7;7;0;0
2019-08-15 02:45:00;9;4;3;6;0;3
2019-08-15 03:00:00;15;5;4;7;1;1
2019-08-15 03:15:00;7;6;7;6;0;1
2019-08-15 03:30:00;8;1;5;7;0;2
2019-08-15 03:45:00;8;1;2;4;0;0
2019-08-15 04:00:00;12;0;2;9;2;2
2019-08-15 04:15:00;6;1;5;6;0;2
2019-08-15 04:30:00;14;2;5;5;1;0
2019-08-15 04:45:00;11;5;7;9;0;0
2019-08-15 05:00:00;5;3;4;6;1;1
2019-08-15 05:15:00;15;3;6;9;1;4
2019-08-15 05:30:00;13;8;8;6;0;2
2019-08-15 05:45:00;15;8;6;16;0;2
2019-08-15 06:00:00;23;2;12;15;0;2
2019-08-15 06:15:00;26;3;8;15;0;1
2019-08-15 06:30:00;17;3;8;6;0;4
2019-08-15 06:45:00;14;8;12;18;3;3
2019-08-15 07:00:00;16;11;10;11;1;4
2019-08-15 07:15:00;25;3;4;18;1;3
2019-08-15 07:30:00;19;8;9;12;1;4
2019-08-15 07:45:00;20;17;13;19;2;2
2019-08-15 08:00:00;32;11;17;18;1;8
2019-08-15 08:15:00;29;12;13;24;2;9
2019-08-15 08:30:00;40;26;16;26;2;9
2019-08-15 08:45:00;34;26;26;34;1;13
2019-08-15 09:00:00;34;17;20;28;2;10
2019-08-15 09:15:00;36;15;23;36;2;8
2019-08-15 09:30:00;50;32;34;44;3;8
2019-08-15 09:45:00;63;27;34;46;1;7
2019-08-15 10:00:00;64;26;32;45;2;15
2019-08-15 10:15:00;66;42;37;38;0;4
2019-08-15 10:30:00;68;23;38;39;5;15
2019-08-15 10:45:00;68;28;35;46;3;11
2019-08-15 11:00:00;59;37;31;49;1;14
2019-08-15 11:15:00;58;44;34;45;2;12
2019-08-15 11:30:00;67;36;41;63;4;16
2019-08-15 11:45:00;79;51;43;63;5;12
2019-08-15 12:00:00;78;49;43;67;5;13
2019-08-15 12:15:00;65;41;38;62;3;13
2019-08-15 12:30:00;76;47;45;58;3;14
2019-08-15 12:45:00;76;34;32;59;4;13
2019-08-15 13:00:00;92;42;46;47;3;13
2019-08-15 13:15:00;80;39;41;61;1;10
2019-08-15 13:30:00;66;42;48;59;15;14
2019-08-15 13:45:00;79;42;48;62;2;12
2019-08-15 14:00:00;88;39;49;54;4;13
2019-08-15 14:15:00;88;57;46;51;4;20
2019-08-15 14:30:00;82;40;52;61;7;15
2019-08-15 14:45:00;91;45;52;61;2;9
2019-08-15 15:00:00;68;56;47;56;4;11
2019-08-15 15:15:00;61;45;47;70;4;18
2019-08-15 15:30:00;75;39;39;54;7;26
2019-08-15 15:45:00;70;34;44;71;2;10
2019-08-15 16:00:00;75;40;39;56;3;7
2019-08-15 16:15:00;81;43;39;54;7;15
2019-08-15 16:30:00;79;41;57;59;1;21
2019-08-15 16:45:00;88;45;72;69;7;11
2019-08-15 17:00:00;89;63;62;80;7;13
2019-08-15 17:15:00;84;53;64;67;3;11
2019-08-15 17:30:00;80;52;51;71;4;15
2019-08-15 17:45:00;90;55;54;58;3;15
2019-08-15 18:00:00;85;62;61;69;3;12
2019-08-15 18:15:00;89;54;52;87;3;14
2019-08-15 18:30:00;86;58;44;76;5;13
2019-08-15 18:45:00;70;52;51;60;4;15
2019-08-15 19:00:00;73;53;35;48;7;20
2019-08-15 19:15:00;71;39;37;65;1;17
2019-08-15 19:30:00;91;44;43;58;4;5
2019-08-15 19:45:00;67;36;42;51;7;18
2019-08-15 20:00:00;69;33;35;64;3;17
2019-08-15 20:15:00;65;28;36;59;6;18
2019-08-15 20:30:00;64;37;35;53;5;9
2019-08-15 20:45:00;60;36;32;44;8;13
2019-08-15 21:00:00;64;31;34;45;1;8
2019-08-15 21:15:00;49;28;22;50;0;13
2019-08-15 21:30:00;51;27;29;36;4;6
2019-08-15 21:45:00;44;18;21;45;2;7
2019-08-15 22:00:00;49;27;37;35;0;12
2019-08-15 22:15:00;37;16;18;32;2;4
2019-08-15 22:30:00;36;14;15;31;1;6
2019-08-15 22:45:00;33;14;21;34;2;6
2019-08-15 23:00:00;35;20;19;27;1;5
2019-08-15 23:15:00;34;26;15;19;2;4
2019-08-15 23:30:00;20;14;11;17;1;3
2019-08-15 23:45:00;26;4;8;12;2;3
