DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-08-08 00:00:00;24;9;6;11;2;3
2019-08-08 00:15:00;19;6;8;11;3;3
2019-08-08 00:30:00;15;5;7;12;4;2
2019-08-08 00:45:00;9;5;6;11;3;5
2019-08-08 01:00:00;16;4;4;9;1;0
2019-08-08 01:15:00;5;1;5;5;2;0
2019-08-08 01:30:00;6;3;5;6;2;3
2019-08-08 01:45:00;10;1;4;1;1;1
2019-08-08 02:00:00;8;0;2;4;1;3
2019-08-08 02:15:00;7;1;3;5;1;3
2019-08-08 02:30:00;7;5;3;6;0;2
2019-08-08 02:45:00;4;0;4;3;0;2
2019-08-08 03:00:00;5;3;1;1;0;1
2019-08-08 03:15:00;4;2;1;8;1;2
2019-08-08 03:30:00;6;4;2;5;2;0
2019-08-08 03:45:00;7;1;2;7;0;0
2019-08-08 04:00:00;18;1;3;7;1;4
2019-08-08 04:15:00;14;2;5;11;0;4
2019-08-08 04:30:00;23;5;4;10;2;4
2019-08-08 04:45:00;28;19;8;16;0;3
2019-08-08 05:00:00;44;35;11;17;3;8
2019-08-08 05:15:00;69;61;14;17;2;6
2019-08-08 05:30:00;100;86;17;53;6;14
2019-08-08 05:45:00;89;83;38;74;2;11
2019-08-08 06:00:00;78;68;29;94;5;14
2019-08-08 06:15:00;104;102;17;66;5;18
2019-08-08 06:30:00;122;122;45;69;4;14
2019-08-08 06:45:00;131;125;37;72;6;20
2019-08-08 07:00:00;117;124;35;81;8;30
2019-08-08 07:15:00;119;125;56;99;8;32
2019-08-08 07:30:00;136;130;54;110;3;29
2019-08-08 07:45:00;144;137;50;106;7;33
2019-08-08 08:00:00;108;93;45;94;10;35
2019-08-08 08:15:00;115;128;73;106;10;33
2019-08-08 08:30:00;129;102;63;99;12;42
2019-08-08 08:45:00;124;117;82;116;12;33
2019-08-08 09:00:00;88;77;63;100;14;27
2019-08-08 09:15:00;117;84;71;107;10;42
2019-08-08 09:30:00;125;85;78;113;5;47
2019-08-08 09:45:00;135;115;73;114;11;32
2019-08-08 10:00:00;135;92;63;109;12;32
2019-08-08 10:15:00;130;91;67;114;13;26
2019-08-08 10:30:00;118;96;65;113;9;35
2019-08-08 10:45:00;133;78;66;125;7;34
2019-08-08 11:00:00;106;86;77;127;17;39
2019-08-08 11:15:00;118;87;79;111;11;45
2019-08-08 11:30:00;139;105;77;134;19;37
2019-08-08 11:45:00;142;106;70;113;15;45
2019-08-08 12:00:00;125;86;62;118;13;34
2019-08-08 12:15:00;117;92;87;133;16;36
2019-08-08 12:30:00;124;105;68;126;12;39
2019-08-08 12:45:00;123;84;72;123;8;37
2019-08-08 13:00:00;126;110;74;124;15;48
2019-08-08 13:15:00;134;120;88;169;18;42
2019-08-08 13:30:00;123;117;68;119;14;42
2019-08-08 13:45:00;137;116;83;133;13;35
2019-08-08 14:00:00;125;101;91;164;12;29
2019-08-08 14:15:00;116;94;105;173;19;30
2019-08-08 14:30:00;125;109;116;175;14;40
2019-08-08 14:45:00;138;90;121;177;14;46
2019-08-08 15:00:00;124;96;116;180;21;47
2019-08-08 15:15:00;133;100;128;184;17;44
2019-08-08 15:30:00;137;111;119;165;15;48
2019-08-08 15:45:00;159;126;113;179;16;46
2019-08-08 16:00:00;146;123;105;192;20;40
2019-08-08 16:15:00;152;119;132;190;19;38
2019-08-08 16:30:00;139;127;124;205;25;54
2019-08-08 16:45:00;144;127;126;208;15;44
2019-08-08 17:00:00;145;161;119;208;20;49
2019-08-08 17:15:00;163;155;113;183;22;51
2019-08-08 17:30:00;161;138;124;199;21;49
2019-08-08 17:45:00;154;133;114;166;23;49
2019-08-08 18:00:00;156;138;104;136;23;42
2019-08-08 18:15:00;139;106;103;138;13;45
2019-08-08 18:30:00;127;100;90;119;19;51
2019-08-08 18:45:00;123;87;73;118;15;40
2019-08-08 19:00:00;127;118;60;105;11;37
2019-08-08 19:15:00;97;72;66;112;16;28
2019-08-08 19:30:00;96;48;72;115;22;32
2019-08-08 19:45:00;94;62;63;87;10;47
2019-08-08 20:00:00;83;54;53;75;10;20
2019-08-08 20:15:00;84;64;55;102;17;16
2019-08-08 20:30:00;89;72;55;72;5;14
2019-08-08 20:45:00;71;45;53;73;3;19
2019-08-08 21:00:00;89;65;38;75;6;18
2019-08-08 21:15:00;91;55;38;49;6;25
2019-08-08 21:30:00;72;45;42;78;8;10
2019-08-08 21:45:00;67;30;42;68;7;17
2019-08-08 22:00:00;61;28;44;68;6;12
2019-08-08 22:15:00;61;29;34;56;4;6
2019-08-08 22:30:00;61;30;18;41;1;9
2019-08-08 22:45:00;40;19;26;28;1;9
2019-08-08 23:00:00;34;13;22;28;4;10
2019-08-08 23:15:00;37;21;17;32;2;7
2019-08-08 23:30:00;31;12;19;26;3;7
2019-08-08 23:45:00;42;16;17;24;3;5
