DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-30 00:00:00;0;1;0;4;4;6;4;0;0;0
2020-10-30 00:15:00;6;2;1;5;7;10;3;0;0;0
2020-10-30 00:30:00;10;1;1;3;8;7;4;0;0;0
2020-10-30 00:45:00;3;3;5;5;3;9;5;0;0;0
2020-10-30 01:00:00;11;4;0;3;2;6;2;0;0;0
2020-10-30 01:15:00;6;5;2;3;4;4;4;0;0;0
2020-10-30 01:30:00;2;0;0;3;6;1;3;0;0;0
2020-10-30 01:45:00;7;4;1;1;3;9;2;0;0;0
2020-10-30 02:00:00;4;2;1;0;1;7;1;0;0;0
2020-10-30 02:15:00;4;1;0;1;2;7;2;0;0;0
2020-10-30 02:30:00;1;0;0;0;2;9;4;0;0;0
2020-10-30 02:45:00;3;1;1;4;5;6;2;0;0;0
2020-10-30 03:00:00;5;2;0;3;6;7;6;0;0;0
2020-10-30 03:15:00;5;4;1;2;3;12;4;0;0;0
2020-10-30 03:30:00;3;4;0;0;1;7;5;0;0;0
2020-10-30 03:45:00;2;2;1;2;9;5;5;0;0;0
2020-10-30 04:00:00;2;3;0;3;4;6;4;0;0;0
2020-10-30 04:15:00;4;5;2;3;5;8;7;0;0;0
2020-10-30 04:30:00;4;9;2;2;2;8;11;0;0;0
2020-10-30 04:45:00;9;11;10;7;4;21;15;0;0;0
2020-10-30 05:00:00;18;17;34;13;9;26;15;0;0;0
2020-10-30 05:15:00;38;57;75;44;14;35;34;0;0;1
2020-10-30 05:30:00;78;46;69;48;17;42;48;0;0;1
2020-10-30 05:45:00;105;40;44;150;33;44;33;0;0;1
2020-10-30 06:00:00;78;34;46;141;34;34;35;0;3;2
2020-10-30 06:15:00;51;34;56;61;23;52;36;0;0;0
2020-10-30 06:30:00;56;51;54;60;15;43;42;0;0;1
2020-10-30 06:45:00;61;52;59;61;15;50;30;0;0;2
2020-10-30 07:00:00;86;41;48;46;11;39;89;0;0;2
2020-10-30 07:15:00;106;65;79;49;8;26;39;0;0;4
2020-10-30 07:30:00;111;42;57;49;14;28;57;0;0;1
2020-10-30 07:45:00;95;31;53;77;13;37;55;0;0;2
2020-10-30 08:00:00;99;21;36;48;14;30;35;0;0;0
2020-10-30 08:15:00;93;32;37;54;17;31;37;0;0;3
2020-10-30 08:30:00;90;32;38;44;17;38;37;0;0;2
2020-10-30 08:45:00;95;31;22;34;21;36;53;0;0;2
2020-10-30 09:00:00;108;32;37;43;23;33;58;0;0;0
2020-10-30 09:15:00;100;26;32;37;11;34;38;0;0;1
2020-10-30 09:30:00;99;20;36;47;18;27;33;0;0;2
2020-10-30 09:45:00;110;30;30;40;15;38;49;0;0;0
2020-10-30 10:00:00;110;25;23;40;20;33;56;0;0;1
2020-10-30 10:15:00;102;20;30;36;19;35;53;0;0;1
2020-10-30 10:30:00;83;26;32;45;19;36;65;0;0;1
2020-10-30 10:45:00;88;16;26;52;27;43;64;0;0;1
2020-10-30 11:00:00;86;23;25;50;28;39;51;0;0;1
2020-10-30 11:15:00;78;23;18;43;21;37;53;0;0;1
2020-10-30 11:30:00;88;20;25;55;19;41;74;0;0;1
2020-10-30 11:45:00;95;33;30;65;22;41;65;0;0;1
2020-10-30 12:00:00;151;33;51;84;24;36;55;0;0;0
2020-10-30 12:15:00;95;37;26;90;16;36;56;0;0;1
2020-10-30 12:30:00;80;36;37;90;15;46;62;0;0;1
2020-10-30 12:45:00;99;33;44;72;24;35;60;0;0;0
2020-10-30 13:00:00;116;27;41;101;24;42;60;0;0;1
2020-10-30 13:15:00;122;49;67;110;15;46;73;0;0;0
2020-10-30 13:30:00;114;70;82;116;16;40;88;0;0;1
2020-10-30 13:45:00;120;62;84;89;39;38;67;0;0;1
2020-10-30 14:00:00;155;47;51;155;53;48;61;1;0;1
2020-10-30 14:15:00;172;33;47;195;53;38;79;0;0;1
2020-10-30 14:30:00;117;30;28;114;29;36;62;0;0;2
2020-10-30 14:45:00;112;27;41;99;23;36;69;0;0;0
2020-10-30 15:00:00;133;34;23;105;31;33;69;0;0;0
2020-10-30 15:15:00;115;27;27;115;35;35;54;6;0;0
2020-10-30 15:30:00;115;31;25;77;29;38;59;0;0;1
2020-10-30 15:45:00;122;30;33;73;19;26;59;0;0;1
2020-10-30 16:00:00;115;22;24;81;30;37;58;0;0;1
2020-10-30 16:15:00;86;16;27;60;15;39;74;0;0;1
2020-10-30 16:30:00;108;26;21;54;17;41;71;1;0;2
2020-10-30 16:45:00;111;23;27;46;21;44;84;0;0;1
2020-10-30 17:00:00;92;20;22;75;26;46;68;0;0;1
2020-10-30 17:15:00;101;26;26;53;15;41;59;2;0;1
2020-10-30 17:30:00;89;23;25;51;15;36;50;0;0;1
2020-10-30 17:45:00;81;22;27;50;14;37;50;0;0;2
2020-10-30 18:00:00;94;20;16;46;21;38;43;0;0;0
2020-10-30 18:15:00;70;19;20;43;12;33;50;0;0;1
2020-10-30 18:30:00;56;16;19;44;10;30;49;0;0;1
2020-10-30 18:45:00;49;17;17;36;6;24;43;0;0;1
2020-10-30 19:00:00;46;13;8;17;8;27;41;0;0;1
2020-10-30 19:15:00;32;7;8;23;9;29;38;0;0;1
2020-10-30 19:30:00;43;15;20;30;13;20;42;0;0;2
2020-10-30 19:45:00;31;8;5;20;8;22;29;0;0;0
2020-10-30 20:00:00;25;9;7;21;7;27;29;0;0;1
2020-10-30 20:15:00;26;7;12;32;9;20;24;0;0;0
2020-10-30 20:30:00;34;18;10;19;9;18;27;0;0;2
2020-10-30 20:45:00;26;15;18;16;4;27;25;0;0;0
2020-10-30 21:00:00;33;35;34;21;11;37;33;0;0;0
2020-10-30 21:15:00;46;59;64;41;7;43;43;0;0;0
2020-10-30 21:30:00;73;35;36;51;20;43;31;0;0;0
2020-10-30 21:45:00;79;23;26;109;54;40;44;0;0;0
2020-10-30 22:00:00;61;12;12;197;68;28;32;0;0;0
2020-10-30 22:15:00;21;7;2;40;24;18;18;0;0;0
2020-10-30 22:30:00;21;5;1;17;7;19;19;0;0;0
2020-10-30 22:45:00;14;7;7;11;5;15;9;0;0;0
2020-10-30 23:00:00;6;5;1;4;3;13;7;0;0;0
2020-10-30 23:15:00;13;9;3;5;7;10;6;0;0;0
2020-10-30 23:30:00;5;1;5;1;7;19;4;0;0;0
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
