DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-03-19 00:00:00;1;4;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 00:15:00;0;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 00:30:00;0;5;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-19 00:45:00;0;5;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 01:00:00;0;2;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-19 01:15:00;0;6;0;4;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-19 01:30:00;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 01:45:00;1;3;0;3;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 02:00:00;0;4;1;3;4;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-03-19 02:15:00;1;6;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 02:30:00;0;2;0;2;7;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-03-19 02:45:00;0;7;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 03:00:00;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 03:15:00;0;7;0;4;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-19 03:30:00;0;4;1;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-19 03:45:00;1;7;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 04:00:00;0;3;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 04:15:00;1;10;1;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-19 04:30:00;1;7;0;8;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-03-19 04:45:00;1;11;2;6;6;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-03-19 05:00:00;1;21;2;16;6;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-03-19 05:15:00;2;43;9;20;11;2;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-03-19 05:30:00;10;45;4;36;8;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-03-19 05:45:00;11;54;18;42;22;1;0;0;0;1;3;0;1;3;0;0;0;0;0;0
2020-03-19 06:00:00;7;46;20;26;24;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0
2020-03-19 06:15:00;11;80;19;50;19;3;1;1;1;3;0;0;3;0;0;0;0;0;0;0
2020-03-19 06:30:00;15;70;33;53;29;3;5;3;5;4;2;1;4;2;0;0;0;0;0;0
2020-03-19 06:45:00;43;88;52;49;24;4;5;3;1;3;2;1;3;2;0;2;0;3;0;0
2020-03-19 07:00:00;22;84;40;40;17;4;5;1;1;5;2;1;5;2;0;1;0;0;0;0
2020-03-19 07:15:00;17;75;31;45;28;4;3;3;6;6;1;5;6;1;0;1;0;0;0;0
2020-03-19 07:30:00;11;93;35;33;28;7;1;1;2;3;2;2;3;2;0;0;0;0;0;0
2020-03-19 07:45:00;26;78;29;28;20;5;4;4;1;5;1;1;5;1;0;0;0;0;0;0
2020-03-19 08:00:00;19;77;30;28;25;4;2;4;3;5;0;2;5;0;0;0;0;0;0;0
2020-03-19 08:15:00;16;62;16;40;35;5;8;1;0;3;3;0;3;4;0;0;0;0;0;0
2020-03-19 08:30:00;14;61;22;30;31;5;1;2;0;4;4;0;4;3;0;0;0;0;0;0
2020-03-19 08:45:00;12;50;12;44;28;4;3;6;3;10;8;1;10;9;0;2;0;2;0;0
2020-03-19 09:00:00;9;45;14;26;25;4;3;4;3;5;9;2;6;11;0;1;0;23;0;0
2020-03-19 09:15:00;12;57;19;25;30;6;2;5;2;7;4;1;7;4;0;0;4;0;0;0
2020-03-19 09:30:00;10;53;17;31;27;2;5;2;3;9;4;2;8;5;0;1;0;0;0;0
2020-03-19 09:45:00;18;67;20;45;38;6;6;8;3;9;7;1;8;7;0;0;0;0;0;0
2020-03-19 10:00:00;10;63;20;35;38;4;1;6;5;7;3;4;8;3;0;0;0;0;0;0
2020-03-19 10:15:00;9;60;12;39;37;14;5;5;4;6;9;3;10;9;0;2;0;1;0;0
2020-03-19 10:30:00;10;67;25;39;31;3;5;0;1;9;4;1;10;4;0;2;0;0;0;0
2020-03-19 10:45:00;15;80;17;43;31;3;3;12;6;11;7;3;12;7;2;0;1;0;0;0
2020-03-19 11:00:00;14;63;22;43;25;4;5;6;4;11;9;2;10;8;0;0;0;1;0;0
2020-03-19 11:15:00;9;63;24;40;40;11;8;3;1;5;11;1;5;11;0;0;0;18;0;0
2020-03-19 11:30:00;8;79;18;38;27;3;8;5;3;9;5;2;8;6;0;1;0;0;0;0
2020-03-19 11:45:00;13;55;13;33;40;4;1;5;3;8;5;1;9;5;0;1;2;6;0;0
2020-03-19 12:00:00;7;64;14;47;31;10;5;7;1;9;12;0;9;12;0;5;0;0;0;0
2020-03-19 12:15:00;12;43;11;51;33;2;5;6;5;7;8;2;7;8;0;1;2;1;0;0
2020-03-19 12:30:00;8;52;23;43;29;3;3;7;4;10;8;2;10;8;2;0;0;9;0;0
2020-03-19 12:45:00;12;65;23;48;21;9;3;4;4;8;6;3;8;6;0;0;0;0;0;0
2020-03-19 13:00:00;22;69;16;49;39;3;3;4;6;3;2;4;4;2;0;0;0;4;0;0
2020-03-19 13:15:00;22;64;16;58;38;3;1;2;4;16;4;2;15;4;2;0;7;0;0;0
2020-03-19 13:30:00;16;68;20;51;28;2;3;3;4;11;3;2;11;4;0;1;0;3;0;0
2020-03-19 13:45:00;17;61;19;38;27;5;7;6;3;13;4;2;12;4;0;0;0;1;0;0
2020-03-19 14:00:00;6;52;15;55;35;6;0;4;2;8;6;1;8;6;2;3;0;22;0;0
2020-03-19 14:15:00;7;69;18;55;41;3;1;6;7;14;9;6;13;9;0;1;0;7;0;0
2020-03-19 14:30:00;16;77;13;61;41;4;1;1;2;10;5;2;12;5;0;0;0;1;0;0
2020-03-19 14:45:00;12;74;18;55;43;4;4;2;1;13;13;1;13;13;0;0;0;0;0;0
2020-03-19 15:00:00;11;62;28;51;39;4;2;5;3;16;8;4;15;8;0;1;0;5;0;0
2020-03-19 15:15:00;12;60;17;62;33;4;0;3;0;10;7;0;10;7;0;1;1;0;0;0
2020-03-19 15:30:00;13;62;16;74;49;5;5;2;1;15;7;0;13;8;0;6;0;3;0;0
2020-03-19 15:45:00;9;79;20;67;49;2;1;3;4;14;4;3;16;3;2;1;0;4;0;0
2020-03-19 16:00:00;14;67;28;76;29;8;3;5;7;23;5;3;20;5;1;1;0;7;0;0
2020-03-19 16:15:00;12;57;27;75;33;3;3;6;3;11;8;2;14;9;0;0;14;0;14;0
2020-03-19 16:30:00;14;60;22;82;38;5;3;3;3;16;9;2;15;9;6;2;5;4;0;0
2020-03-19 16:45:00;14;48;20;59;35;2;3;5;4;17;8;3;18;8;0;0;0;0;4;0
2020-03-19 17:00:00;13;63;21;71;52;3;4;1;5;26;12;3;24;13;2;0;9;4;0;0
2020-03-19 17:15:00;8;49;24;67;29;3;1;4;3;17;7;3;18;8;4;2;10;5;0;0
2020-03-19 17:30:00;11;43;16;55;33;1;2;1;0;8;7;0;8;7;0;0;0;6;0;0
2020-03-19 17:45:00;10;51;15;46;31;0;1;7;7;9;3;1;9;3;0;0;1;0;4;0
2020-03-19 18:00:00;9;47;11;42;16;6;5;4;5;12;8;3;14;8;1;2;3;7;0;0
