DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-10-10 00:00:00;0;0;0;0;3;22;21;3;0;0;0;0;0;0
2020-10-10 00:15:00;0;0;0;0;7;26;23;5;0;0;0;0;0;0
2020-10-10 00:30:00;0;0;0;0;9;32;27;8;0;0;0;0;0;0
2020-10-10 00:45:00;0;0;0;0;2;22;18;7;0;0;0;0;0;0
2020-10-10 01:00:00;0;0;0;0;3;14;12;8;0;0;0;0;0;0
2020-10-10 01:15:00;0;0;0;0;2;14;11;5;0;0;0;0;0;0
2020-10-10 01:30:00;0;0;0;0;7;19;13;4;0;0;0;0;0;0
2020-10-10 01:45:00;0;0;0;0;1;17;18;2;0;0;0;0;0;0
2020-10-10 02:00:00;0;0;0;0;3;12;16;2;0;0;0;0;0;0
2020-10-10 02:15:00;0;0;0;0;2;15;15;3;0;0;0;0;0;0
2020-10-10 02:30:00;0;0;0;0;5;9;12;1;0;0;0;0;0;0
2020-10-10 02:45:00;0;0;0;0;4;8;7;0;0;0;0;0;0;0
2020-10-10 03:00:00;0;0;0;0;1;7;11;3;0;0;0;0;0;0
2020-10-10 03:15:00;0;0;0;0;2;4;6;3;0;0;0;0;0;0
2020-10-10 03:30:00;0;0;0;0;0;10;9;6;0;0;0;0;0;0
2020-10-10 03:45:00;0;0;0;0;0;11;8;2;0;0;0;0;0;0
2020-10-10 04:00:00;0;0;0;0;0;10;12;2;0;0;0;0;0;0
2020-10-10 04:15:00;0;0;0;0;0;10;10;3;0;0;0;0;0;0
2020-10-10 04:30:00;0;0;0;0;2;3;3;2;0;0;0;0;0;0
2020-10-10 04:45:00;0;0;0;0;2;7;8;4;0;0;0;0;0;0
2020-10-10 05:00:00;0;0;0;0;17;14;10;9;0;0;0;0;0;0
2020-10-10 05:15:00;0;0;0;0;12;14;12;9;0;0;0;0;0;0
2020-10-10 05:30:00;0;0;0;0;7;23;21;19;0;0;0;0;0;0
2020-10-10 05:45:00;0;0;0;0;6;38;39;19;0;0;0;0;0;0
2020-10-10 06:00:00;0;0;0;0;4;46;52;17;0;0;0;0;0;0
2020-10-10 06:15:00;0;0;0;0;9;38;37;18;0;0;0;0;0;0
2020-10-10 06:30:00;0;0;0;0;8;24;29;15;0;0;0;0;0;0
2020-10-10 06:45:00;0;0;0;0;13;26;22;10;0;0;0;0;0;0
2020-10-10 07:00:00;0;0;0;0;12;25;27;13;0;0;0;0;0;0
2020-10-10 07:15:00;0;0;0;0;14;31;35;26;0;0;0;0;0;0
2020-10-10 07:30:00;0;0;0;0;13;31;32;21;0;0;0;0;0;0
2020-10-10 07:45:00;0;0;0;0;14;40;31;20;0;0;1;0;0;1
2020-10-10 08:00:00;0;0;0;0;13;43;49;16;0;0;0;0;0;0
2020-10-10 08:15:00;0;0;0;0;23;42;38;18;0;0;0;0;0;0
2020-10-10 08:30:00;0;0;0;0;24;53;54;25;0;0;0;0;0;0
2020-10-10 08:45:00;0;0;0;0;26;57;61;28;0;0;0;0;0;0
2020-10-10 09:00:00;0;0;0;0;24;71;72;24;0;0;1;0;0;0
2020-10-10 09:15:00;0;0;0;0;38;53;67;24;0;0;1;0;1;0
2020-10-10 09:30:00;0;0;0;0;26;57;67;23;0;0;14;0;0;0
2020-10-10 09:45:00;0;0;0;0;37;89;90;41;0;0;0;0;0;0
2020-10-10 10:00:00;0;0;0;0;41;86;95;46;0;0;0;0;0;0
2020-10-10 10:15:00;0;0;0;0;40;84;102;45;0;0;0;0;0;0
2020-10-10 10:30:00;0;0;0;0;43;94;98;42;0;0;0;0;0;0
2020-10-10 10:45:00;0;0;0;0;45;107;109;47;0;0;0;0;0;0
2020-10-10 11:00:00;0;0;0;0;47;82;94;49;0;0;0;0;0;0
2020-10-10 11:15:00;0;0;0;0;46;99;107;41;0;0;3;0;0;0
2020-10-10 11:30:00;0;0;0;0;44;79;99;50;0;0;1;0;0;1
2020-10-10 11:45:00;0;0;0;0;38;102;116;59;0;0;0;0;3;0
2020-10-10 12:00:00;0;0;0;0;41;92;116;32;0;0;8;0;0;0
2020-10-10 12:15:00;0;0;0;0;48;94;114;34;0;0;0;0;0;0
2020-10-10 12:30:00;0;0;0;0;37;105;110;40;0;0;0;0;1;0
2020-10-10 12:45:00;0;0;0;0;37;121;124;44;0;0;0;1;0;1
2020-10-10 13:00:00;0;0;0;0;27;93;120;45;0;0;0;0;0;0
2020-10-10 13:15:00;0;0;0;0;50;99;131;37;0;0;0;0;0;0
2020-10-10 13:30:00;0;0;0;0;36;97;109;37;0;0;3;0;1;0
2020-10-10 13:45:00;0;0;0;0;38;94;111;39;0;0;2;2;1;2
2020-10-10 14:00:00;0;0;0;0;36;92;94;33;0;0;3;0;2;0
2020-10-10 14:15:00;0;0;0;0;44;105;129;33;0;0;4;0;0;0
2020-10-10 14:30:00;0;0;0;0;40;105;130;41;0;0;0;0;0;0
2020-10-10 14:45:00;0;0;0;0;33;116;124;44;0;0;0;0;0;0
2020-10-10 15:00:00;0;0;0;0;32;112;137;45;0;0;0;0;0;0
2020-10-10 15:15:00;0;0;0;0;28;94;116;29;0;0;0;0;0;0
2020-10-10 15:30:00;0;0;0;0;42;103;121;46;0;0;4;0;0;0
2020-10-10 15:45:00;0;0;0;0;29;74;114;28;0;0;0;0;0;0
2020-10-10 16:00:00;0;0;0;0;30;96;109;28;0;0;1;0;0;0
2020-10-10 16:15:00;0;0;0;0;30;115;142;43;0;0;0;0;0;2
2020-10-10 16:30:00;0;0;0;0;28;104;129;45;0;0;0;0;0;0
2020-10-10 16:45:00;0;0;0;0;29;114;123;55;0;0;0;0;4;0
2020-10-10 17:00:00;0;0;0;0;38;103;111;34;0;0;0;0;3;0
2020-10-10 17:15:00;0;0;0;0;38;122;135;36;0;0;0;0;0;0
2020-10-10 17:30:00;0;0;0;0;37;108;124;37;0;0;1;0;0;0
2020-10-10 17:45:00;0;0;0;0;28;109;99;27;0;0;0;0;6;1
2020-10-10 18:00:00;0;0;0;0;31;113;117;25;0;0;1;0;0;0
2020-10-10 18:15:00;0;0;0;0;28;93;90;25;0;0;0;2;0;0
2020-10-10 18:30:00;0;0;0;0;26;89;105;27;0;0;2;0;0;4
2020-10-10 18:45:00;0;0;0;0;33;87;96;28;0;0;0;0;0;0
2020-10-10 19:00:00;0;0;0;0;26;58;79;27;0;0;0;0;4;0
2020-10-10 19:15:00;0;0;0;0;29;70;86;20;0;0;0;0;0;0
2020-10-10 19:30:00;0;0;0;0;25;73;77;16;0;0;0;0;0;0
2020-10-10 19:45:00;0;0;0;0;18;67;76;23;0;0;0;0;0;0
2020-10-10 20:00:00;0;0;0;0;14;62;65;20;0;0;0;0;0;0
2020-10-10 20:15:00;0;0;0;0;19;83;74;31;0;0;0;0;0;0
2020-10-10 20:30:00;0;0;0;0;16;74;76;13;0;0;0;0;0;0
2020-10-10 20:45:00;0;0;0;0;9;45;41;12;0;0;1;0;0;0
2020-10-10 21:00:00;0;0;0;0;14;38;37;19;0;0;0;0;4;0
2020-10-10 21:15:00;0;0;0;0;7;43;52;21;0;0;0;0;0;0
