DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-07-25 00:00:00;25;21;0;1;0;23;9;0;1
2020-07-25 00:15:00;38;15;0;0;0;31;28;0;1
2020-07-25 00:30:00;17;17;0;0;0;21;9;0;0
2020-07-25 00:45:00;25;20;0;0;0;26;19;0;0
2020-07-25 01:00:00;25;13;0;0;0;14;16;0;0
2020-07-25 01:15:00;25;10;0;0;0;15;11;0;0
2020-07-25 01:30:00;12;17;0;1;0;19;9;0;0
2020-07-25 01:45:00;22;2;0;1;0;17;8;0;0
2020-07-25 02:00:00;15;5;0;0;0;8;3;0;0
2020-07-25 02:15:00;11;8;0;0;0;13;3;0;0
2020-07-25 02:30:00;11;12;0;1;0;15;5;0;0
2020-07-25 02:45:00;17;7;0;0;0;16;5;0;0
2020-07-25 03:00:00;9;10;0;0;0;5;8;0;0
2020-07-25 03:15:00;13;3;0;0;0;8;7;0;0
2020-07-25 03:30:00;8;4;0;0;0;7;6;0;0
2020-07-25 03:45:00;10;8;0;0;0;7;8;0;0
2020-07-25 04:00:00;17;5;1;0;1;8;7;0;0
2020-07-25 04:15:00;13;8;0;0;1;7;2;0;0
2020-07-25 04:30:00;14;7;0;1;0;11;7;0;0
2020-07-25 04:45:00;12;7;0;1;1;13;4;0;0
2020-07-25 05:00:00;19;10;1;1;1;23;8;0;0
2020-07-25 05:15:00;22;12;0;0;0;45;18;0;0
2020-07-25 05:30:00;27;17;1;0;0;42;29;0;1
2020-07-25 05:45:00;85;91;1;1;3;40;27;0;0
2020-07-25 06:00:00;134;112;0;1;0;24;28;0;0
2020-07-25 06:15:00;99;80;1;2;3;37;33;0;0
2020-07-25 06:30:00;32;33;1;3;3;32;22;0;0
2020-07-25 06:45:00;35;37;2;0;5;26;17;0;2
2020-07-25 07:00:00;35;37;3;4;5;29;17;0;1
2020-07-25 07:15:00;40;34;4;6;5;20;28;0;3
2020-07-25 07:30:00;42;31;3;8;5;38;33;3;1
2020-07-25 07:45:00;49;37;7;7;6;40;44;0;0
2020-07-25 08:00:00;43;43;5;11;10;42;53;2;1
2020-07-25 08:15:00;51;44;2;6;9;48;47;4;1
2020-07-25 08:30:00;61;55;3;8;5;45;44;0;5
2020-07-25 08:45:00;67;62;7;11;14;68;53;11;2
2020-07-25 09:00:00;71;59;8;9;9;52;60;0;3
2020-07-25 09:15:00;71;73;11;14;15;75;83;6;0
2020-07-25 09:30:00;77;81;12;13;15;93;97;5;4
2020-07-25 09:45:00;88;83;12;13;17;87;85;6;1
2020-07-25 10:00:00;94;90;6;18;20;87;82;10;1
2020-07-25 10:15:00;97;96;10;14;15;79;101;4;4
2020-07-25 10:30:00;108;98;12;18;20;102;116;30;0
2020-07-25 10:45:00;126;98;12;23;19;93;112;26;2
2020-07-25 11:00:00;125;109;12;26;16;97;112;11;4
2020-07-25 11:15:00;111;123;11;25;23;87;110;16;3
2020-07-25 11:30:00;99;104;10;30;21;97;128;3;4
2020-07-25 11:45:00;123;103;13;24;21;93;113;17;1
2020-07-25 12:00:00;109;110;9;25;20;92;98;6;6
2020-07-25 12:15:00;121;123;9;24;22;106;112;12;0
2020-07-25 12:30:00;123;125;10;21;14;94;119;8;4
2020-07-25 12:45:00;113;113;8;18;14;111;126;11;6
2020-07-25 13:00:00;121;120;13;16;18;108;120;6;1
2020-07-25 13:15:00;108;108;11;20;15;116;128;5;3
2020-07-25 13:30:00;119;112;10;30;14;112;122;16;2
2020-07-25 13:45:00;109;118;12;20;9;96;115;82;5
2020-07-25 14:00:00;140;121;14;22;18;103;134;2;3
2020-07-25 14:15:00;124;135;5;19;27;117;121;12;2
2020-07-25 14:30:00;122;133;9;25;13;110;119;5;2
2020-07-25 14:45:00;120;119;8;17;11;109;102;25;2
2020-07-25 15:00:00;115;98;13;14;14;75;92;29;0
2020-07-25 15:15:00;117;120;11;22;22;103;130;9;1
2020-07-25 15:30:00;118;103;7;21;8;99;116;74;1
2020-07-25 15:45:00;113;136;8;16;14;108;120;10;2
2020-07-25 16:00:00;111;114;7;23;16;96;108;32;0
2020-07-25 16:15:00;108;116;11;27;11;90;112;2;1
2020-07-25 16:30:00;89;96;8;12;9;83;99;78;13
2020-07-25 16:45:00;122;109;4;22;12;102;101;3;2
2020-07-25 17:00:00;114;113;8;16;11;106;109;0;3
2020-07-25 17:15:00;120;136;3;18;11;87;90;14;3
2020-07-25 17:30:00;105;109;9;14;9;101;123;11;3
2020-07-25 17:45:00;102;90;10;17;5;110;122;4;8
2020-07-25 18:00:00;104;100;7;13;6;108;103;6;5
2020-07-25 18:15:00;105;104;4;10;9;86;86;5;4
2020-07-25 18:30:00;106;96;4;12;7;97;106;4;2
2020-07-25 18:45:00;105;86;6;14;0;79;84;7;1
2020-07-25 19:00:00;95;95;5;15;3;83;81;20;0
