DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-06 00:00:00;1;1;0;0;2;1;1;0;0;0;0;0;0;0
2020-12-06 00:15:00;1;4;4;4;2;1;1;0;0;0;0;0;0;0
2020-12-06 00:30:00;2;5;5;4;2;5;4;4;0;0;0;0;0;0
2020-12-06 00:45:00;0;1;1;1;3;0;0;0;0;0;0;0;0;0
2020-12-06 01:00:00;1;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-06 01:15:00;0;3;3;3;1;4;4;4;0;0;0;0;0;0
2020-12-06 01:30:00;0;1;1;1;2;1;0;0;0;0;0;0;0;0
2020-12-06 01:45:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-06 02:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-06 02:15:00;0;2;2;2;0;1;1;1;0;0;0;0;0;0
2020-12-06 02:30:00;0;1;1;2;0;3;3;3;0;0;0;0;0;0
2020-12-06 02:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-06 03:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-06 03:15:00;0;0;0;0;0;1;1;2;0;0;0;0;0;0
2020-12-06 03:30:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-06 03:45:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-06 04:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:15:00;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-06 04:30:00;0;2;2;2;0;1;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;0;2;1;1;1;3;3;2;0;0;0;0;0;0
2020-12-06 05:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-06 05:15:00;0;1;1;1;1;1;1;0;0;0;0;0;0;0
2020-12-06 05:30:00;0;3;4;3;5;5;5;5;0;0;0;0;0;0
2020-12-06 05:45:00;1;1;0;0;2;2;1;2;0;0;0;0;0;0
2020-12-06 06:00:00;2;1;1;1;2;3;2;2;0;0;0;0;0;0
2020-12-06 06:15:00;0;2;2;1;1;0;0;0;0;0;0;0;0;0
2020-12-06 06:30:00;0;2;2;2;7;3;1;0;0;0;0;0;0;0
