DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-13 10:45:00;25;5;5;2;27;9;6;7;0;0;0;0;0;0
2020-12-13 11:00:00;40;11;9;6;23;17;14;16;0;0;0;0;0;0
2020-12-13 11:15:00;18;5;6;4;25;20;15;17;0;0;0;0;0;0
2020-12-13 11:30:00;34;4;4;3;22;14;12;14;0;0;0;0;0;0
2020-12-13 11:45:00;26;7;6;6;43;21;17;20;0;0;0;0;0;0
2020-12-13 12:00:00;29;2;3;3;30;19;14;17;0;0;1;0;0;0
2020-12-13 12:15:00;43;6;5;5;19;16;16;11;0;0;0;0;0;0
2020-12-13 12:30:00;25;7;9;6;16;12;12;12;0;0;0;0;0;0
2020-12-13 12:45:00;26;2;2;2;21;11;13;13;0;0;0;0;0;0
2020-12-13 13:00:00;28;4;3;3;26;16;13;13;0;0;0;0;0;0
2020-12-13 13:15:00;29;6;5;5;24;13;13;15;0;0;0;0;0;0
2020-12-13 13:30:00;23;2;4;3;18;11;12;11;0;0;0;0;0;0
2020-12-13 13:45:00;24;6;5;3;22;14;10;11;0;0;0;0;0;0
2020-12-13 14:00:00;35;8;7;6;24;18;16;19;0;0;0;0;0;0
2020-12-13 14:15:00;35;4;3;2;28;19;15;14;0;0;0;0;0;0
2020-12-13 14:30:00;32;9;10;10;19;14;14;15;0;0;0;0;0;0
2020-12-13 14:45:00;32;2;4;6;25;25;26;22;0;0;0;0;0;0
2020-12-13 15:00:00;24;4;5;7;35;15;13;12;0;1;0;0;0;0
2020-12-13 15:15:00;27;8;6;5;26;15;9;9;0;0;0;0;0;0
2020-12-13 15:30:00;32;4;3;3;24;14;10;8;0;0;0;0;0;0
2020-12-13 15:45:00;32;4;4;4;25;15;13;14;0;0;0;0;0;0
2020-12-13 16:00:00;30;3;4;3;28;18;12;10;0;0;0;0;0;0
2020-12-13 16:15:00;24;6;6;7;35;15;15;14;0;0;0;0;0;0
2020-12-13 16:30:00;28;8;9;9;30;16;15;14;0;0;0;0;0;0
2020-12-13 16:45:00;33;2;2;1;23;18;15;15;3;0;1;0;0;0
2020-12-13 17:00:00;40;5;5;6;34;23;15;16;0;0;0;0;0;0
2020-12-13 17:15:00;45;7;6;6;20;16;8;7;0;0;0;0;0;0
2020-12-13 17:30:00;35;2;2;1;25;9;9;10;1;0;0;0;0;0
2020-12-13 17:45:00;23;5;5;5;20;15;14;14;0;0;0;0;0;0
2020-12-13 18:00:00;27;4;4;3;21;11;10;9;0;0;0;0;0;0
2020-12-13 18:15:00;19;9;9;10;14;21;20;18;0;0;0;0;0;0
2020-12-13 18:30:00;25;4;6;7;14;9;8;9;0;0;0;0;0;0
2020-12-13 18:45:00;25;0;0;0;20;6;5;4;0;0;0;0;0;0
2020-12-13 19:00:00;24;5;7;8;26;9;5;6;0;1;0;0;0;0
2020-12-13 19:15:00;22;7;6;6;7;13;13;9;0;0;0;0;0;0
2020-12-13 19:30:00;16;3;2;2;12;7;8;11;1;0;0;0;0;0
2020-12-13 19:45:00;17;2;2;3;15;13;10;10;0;0;0;0;0;0
2020-12-13 20:00:00;7;4;4;3;15;5;4;3;0;0;0;0;0;0
2020-12-13 20:15:00;20;5;3;3;20;12;9;11;0;0;0;0;0;0
2020-12-13 20:30:00;20;0;0;0;10;8;8;9;0;0;0;0;0;0
2020-12-13 20:45:00;15;2;2;2;17;6;4;5;0;0;0;0;0;0
2020-12-13 21:00:00;15;5;5;4;13;3;2;3;0;0;0;0;0;0
2020-12-13 21:15:00;11;1;1;1;19;9;8;7;0;0;0;0;0;0
2020-12-13 21:30:00;4;3;3;4;13;4;4;3;0;0;0;0;0;0
2020-12-13 21:45:00;3;2;2;2;3;1;1;1;0;0;0;0;0;0
2020-12-13 22:00:00;6;0;0;0;3;1;2;2;0;0;0;0;0;0
2020-12-13 22:15:00;4;1;1;1;7;6;4;5;0;0;0;0;0;0
2020-12-13 22:30:00;5;1;0;1;4;2;2;2;0;0;0;0;0;0
2020-12-13 22:45:00;2;0;0;0;0;2;1;1;0;0;0;0;0;0
2020-12-13 23:00:00;3;0;0;0;0;3;1;1;0;0;0;0;0;0
2020-12-13 23:15:00;5;2;3;2;2;0;1;1;0;0;0;0;0;0
2020-12-13 23:30:00;7;2;2;2;2;4;3;2;0;0;0;0;0;0
2020-12-13 23:45:00;3;0;0;0;2;0;0;0;0;0;0;0;0;0
