DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-27 00:00:00;0;1;1;2;2;0;0;0;0;0;0;0;0;0
2020-12-27 00:15:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-27 00:30:00;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-27 00:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-27 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:30:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-27 02:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 04:15:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-27 04:30:00;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-27 04:45:00;3;1;0;0;1;2;2;2;0;0;0;0;0;0
2020-12-27 05:00:00;2;0;0;0;0;3;1;1;0;0;0;0;0;0
2020-12-27 05:15:00;0;1;1;1;1;1;1;1;0;0;0;0;0;0
2020-12-27 05:30:00;1;2;2;5;5;4;1;1;0;0;0;0;0;0
2020-12-27 05:45:00;1;1;1;1;1;3;2;2;0;0;0;0;0;0
2020-12-27 06:00:00;3;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-12-27 06:15:00;3;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-27 06:30:00;2;1;1;1;2;1;1;1;0;0;0;0;0;0
2020-12-27 06:45:00;2;0;0;0;2;5;4;4;0;0;0;0;0;0
2020-12-27 07:00:00;2;0;0;0;5;3;3;2;0;0;0;0;0;0
2020-12-27 07:15:00;6;0;0;0;3;2;2;2;0;0;0;0;0;0
2020-12-27 07:30:00;4;2;2;2;10;3;1;1;0;0;0;0;0;0
2020-12-27 07:45:00;2;0;0;0;5;1;1;1;0;0;0;0;0;0
2020-12-27 08:00:00;11;1;1;1;8;3;2;5;0;0;0;0;0;0
2020-12-27 08:15:00;8;2;2;2;3;9;8;10;0;0;0;0;0;0
2020-12-27 08:30:00;9;3;3;2;11;4;4;5;0;0;0;0;0;0
2020-12-27 08:45:00;9;1;1;1;11;7;7;6;0;0;0;0;0;0
2020-12-27 09:00:00;7;4;3;4;8;6;9;10;0;0;0;0;0;0
2020-12-27 09:15:00;17;2;3;4;19;10;10;10;3;0;0;0;0;0
2020-12-27 09:30:00;7;4;5;4;18;6;5;6;0;0;0;0;0;0
2020-12-27 09:45:00;13;0;0;1;18;8;11;13;0;0;0;0;0;0
2020-12-27 10:00:00;23;4;3;2;22;6;7;9;0;0;0;0;0;0
2020-12-27 10:15:00;19;7;7;6;18;10;10;11;2;0;0;0;0;0
2020-12-27 10:30:00;14;4;4;5;18;14;14;15;0;0;0;0;0;0
2020-12-27 10:45:00;26;4;4;2;19;6;7;7;0;0;0;0;0;0
2020-12-27 11:00:00;29;3;3;6;20;8;11;13;0;1;0;0;0;0
2020-12-27 11:15:00;23;2;3;2;21;18;16;15;0;0;0;0;0;0
2020-12-27 11:30:00;28;1;1;1;18;15;14;13;0;3;0;0;0;0
2020-12-27 11:45:00;22;3;1;1;16;7;7;9;0;0;0;0;0;0
2020-12-27 12:00:00;34;7;8;6;36;14;14;15;2;2;0;0;0;0
2020-12-27 12:15:00;24;4;2;2;23;12;13;13;0;0;0;0;0;0
2020-12-27 12:30:00;19;3;3;4;14;8;8;10;0;0;0;0;0;0
