DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-05 00:00:00;0;0;1;2;1;2;2;2;0;0;0;0;0;0
2020-12-05 00:15:00;1;1;1;2;2;2;1;1;0;0;0;0;0;0
2020-12-05 00:30:00;1;4;3;3;5;3;2;3;0;0;0;0;0;0
2020-12-05 00:45:00;1;0;0;0;5;1;1;1;0;0;0;0;0;0
2020-12-05 01:00:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 01:15:00;1;3;3;3;1;0;0;0;0;0;0;0;0;0
2020-12-05 01:30:00;0;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-12-05 01:45:00;5;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-05 02:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-05 02:15:00;1;1;1;1;0;2;2;3;0;0;0;0;0;0
2020-12-05 02:30:00;0;1;1;1;3;1;1;1;0;0;0;0;0;0
2020-12-05 02:45:00;1;1;1;1;2;0;1;1;0;0;0;0;0;0
2020-12-05 03:00:00;0;0;0;0;2;1;1;1;0;0;0;0;0;0
2020-12-05 03:15:00;0;1;1;1;2;1;1;1;0;0;0;0;0;0
2020-12-05 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 03:45:00;0;1;1;1;2;2;2;2;0;0;0;0;0;0
2020-12-05 04:00:00;0;3;2;1;2;0;0;0;0;0;0;0;0;0
2020-12-05 04:15:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-05 04:30:00;0;1;1;2;4;1;2;2;0;0;0;0;0;0
2020-12-05 04:45:00;0;0;1;1;0;1;1;2;0;0;0;0;0;0
2020-12-05 05:00:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-05 05:15:00;0;2;2;2;4;1;1;2;0;0;0;0;0;0
2020-12-05 05:30:00;1;1;1;1;14;4;4;4;0;0;0;0;0;0
2020-12-05 05:45:00;6;3;4;3;7;1;2;4;0;0;0;0;0;0
2020-12-05 06:00:00;5;2;2;2;5;2;1;1;0;0;0;0;0;0
2020-12-05 06:15:00;3;4;4;6;6;4;3;3;0;0;0;0;0;0
2020-12-05 06:30:00;3;3;3;3;5;2;2;2;0;0;0;0;0;0
2020-12-05 06:45:00;0;5;4;4;11;4;4;5;0;0;0;0;0;0
2020-12-05 07:00:00;6;5;7;5;13;13;10;8;0;0;0;0;0;0
2020-12-05 07:15:00;6;6;5;5;9;10;7;9;0;2;0;0;0;0
2020-12-05 07:30:00;13;7;6;5;26;16;14;14;0;0;0;0;0;0
2020-12-05 07:45:00;4;16;14;8;19;21;17;15;0;3;0;0;2;0
2020-12-05 08:00:00;6;6;5;6;22;9;8;10;0;0;0;0;0;0
2020-12-05 08:15:00;15;13;14;9;32;11;11;8;1;0;0;0;0;0
2020-12-05 08:30:00;13;12;10;10;28;17;15;12;1;0;0;0;0;0
2020-12-05 08:45:00;10;17;12;13;35;25;17;16;0;0;0;0;0;0
2020-12-05 09:00:00;15;15;11;9;51;21;16;16;1;0;0;0;0;0
2020-12-05 09:15:00;14;16;17;14;54;23;20;13;1;0;1;0;0;0
2020-12-05 09:30:00;25;15;14;11;67;31;25;21;1;0;0;0;0;0
2020-12-05 09:45:00;21;23;21;18;50;28;20;15;1;0;0;0;0;1
2020-12-05 10:00:00;24;21;17;13;61;33;23;21;2;0;1;0;0;0
2020-12-05 10:15:00;16;23;18;13;57;33;25;26;1;0;1;0;0;0
2020-12-05 10:30:00;27;22;23;17;65;17;16;15;0;2;0;0;0;0
2020-12-05 10:45:00;30;28;23;23;72;44;25;17;3;4;2;0;30;0
2020-12-05 11:00:00;17;23;16;19;79;27;18;20;0;3;0;0;0;0
2020-12-05 11:15:00;17;23;22;17;70;34;28;18;2;4;0;0;0;0
2020-12-05 11:30:00;20;29;24;19;52;46;35;28;4;0;0;0;0;2
2020-12-05 11:45:00;24;20;17;14;70;40;27;20;0;4;0;0;1;0
2020-12-05 12:00:00;26;27;24;15;67;23;18;17;7;1;2;0;0;0
2020-12-05 12:15:00;21;25;24;21;60;28;25;24;4;0;0;0;0;0
2020-12-05 12:30:00;23;19;16;9;79;35;33;29;2;0;0;0;0;0
2020-12-05 12:45:00;12;29;24;21;62;29;21;22;0;2;0;0;0;0
2020-12-05 13:00:00;17;20;17;11;57;25;20;22;0;2;0;0;0;0
2020-12-05 13:15:00;23;19;16;13;50;26;23;16;2;8;0;0;0;0
2020-12-05 13:30:00;10;19;13;11;52;20;18;14;1;3;0;0;0;0
2020-12-05 13:45:00;16;20;17;17;53;32;21;21;2;4;0;0;3;0
2020-12-05 14:00:00;19;23;23;21;60;29;22;24;0;0;0;0;0;0
2020-12-05 14:15:00;17;26;24;25;64;31;23;20;2;2;0;0;0;0
2020-12-05 14:30:00;21;17;17;17;62;32;22;24;0;2;0;0;0;0
2020-12-05 14:45:00;26;19;16;15;66;22;19;17;0;0;0;0;0;0
2020-12-05 15:00:00;20;19;20;14;46;23;18;14;4;0;0;0;0;0
2020-12-05 15:15:00;20;21;20;19;57;17;17;16;2;0;0;0;0;2
2020-12-05 15:30:00;16;19;16;20;56;26;18;13;0;4;0;0;0;0
2020-12-05 15:45:00;30;22;16;15;52;30;23;17;2;3;0;0;0;0
2020-12-05 16:00:00;15;20;14;14;43;25;20;22;1;0;0;0;0;0
2020-12-05 16:15:00;11;22;19;18;63;26;19;20;0;0;0;0;0;0
2020-12-05 16:30:00;17;18;16;14;51;20;14;18;2;5;0;0;0;0
2020-12-05 16:45:00;21;25;23;25;57;20;20;20;3;3;0;0;0;0
2020-12-05 17:00:00;14;16;13;12;49;27;21;16;2;0;6;0;0;1
2020-12-05 17:15:00;13;13;11;12;58;29;25;20;1;0;0;0;0;0
2020-12-05 17:30:00;25;22;15;20;60;36;28;27;0;4;0;0;0;0
2020-12-05 17:45:00;15;16;14;12;50;22;23;19;2;3;0;0;0;0
2020-12-05 18:00:00;14;10;10;10;44;26;22;28;5;0;0;0;0;0
2020-12-05 18:15:00;12;14;15;12;46;29;21;19;0;1;0;0;0;0
2020-12-05 18:30:00;10;11;11;10;23;11;11;13;3;0;0;0;0;0
2020-12-05 18:45:00;10;15;15;15;32;18;15;17;0;1;0;0;0;0
2020-12-05 19:00:00;9;4;4;5;26;10;10;10;0;0;0;0;0;0
2020-12-05 19:15:00;9;10;12;9;27;13;14;14;0;0;0;0;0;0
2020-12-05 19:30:00;16;10;11;10;35;12;11;9;1;3;2;0;0;0
2020-12-05 19:45:00;6;11;11;9;27;8;7;6;1;1;0;0;0;2
2020-12-05 20:00:00;5;6;4;5;21;8;8;8;0;0;0;0;0;0
2020-12-05 20:15:00;4;11;12;12;16;8;8;6;1;1;0;0;0;0
2020-12-05 20:30:00;4;4;4;5;18;9;6;7;0;0;0;0;0;0
2020-12-05 20:45:00;5;11;11;11;8;15;9;17;0;0;0;0;0;0
2020-12-05 21:00:00;7;4;4;4;9;10;8;7;0;0;0;0;0;0
2020-12-05 21:15:00;1;9;8;9;12;6;4;2;0;0;0;0;0;0
2020-12-05 21:30:00;0;3;2;3;7;2;2;1;0;0;0;0;0;0
2020-12-05 21:45:00;2;3;3;3;6;3;3;3;0;0;0;0;0;0
2020-12-05 22:00:00;3;3;3;2;8;6;6;6;0;0;0;0;0;0
2020-12-05 22:15:00;4;5;5;6;12;2;2;1;0;0;0;0;0;0
2020-12-05 22:30:00;3;3;2;2;7;4;4;3;0;0;0;0;0;0
2020-12-05 22:45:00;4;3;3;3;4;5;5;4;0;0;0;0;0;0
2020-12-05 23:00:00;2;3;3;3;3;4;4;4;0;0;0;0;0;0
2020-12-05 23:15:00;1;2;2;2;5;5;4;3;0;0;0;0;0;0
2020-12-05 23:30:00;3;4;4;4;2;6;5;3;0;0;0;0;0;0
2020-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
