DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-11 00:00:00;9;4;1;2;0;3;8;1;0;0;0
2020-02-11 00:15:00;7;5;2;1;0;3;15;4;0;1;0
2020-02-11 00:30:00;4;4;1;2;0;3;13;4;0;2;0
2020-02-11 00:45:00;6;1;0;1;0;2;10;1;0;0;0
2020-02-11 01:00:00;6;2;0;2;1;6;5;0;0;0;0
2020-02-11 01:15:00;10;6;0;0;0;0;7;3;0;3;0
2020-02-11 01:30:00;3;4;1;0;0;1;6;2;0;0;0
2020-02-11 01:45:00;7;5;1;0;0;2;8;0;0;0;0
2020-02-11 02:00:00;4;2;3;0;0;1;5;1;0;1;0
2020-02-11 02:15:00;2;6;2;1;0;2;7;1;0;0;0
2020-02-11 02:30:00;6;4;1;0;0;1;10;3;0;0;0
2020-02-11 02:45:00;1;5;0;0;1;1;5;1;0;0;0
2020-02-11 03:00:00;4;4;1;1;0;3;6;0;0;1;0
2020-02-11 03:15:00;3;3;0;0;0;2;6;0;0;1;0
2020-02-11 03:30:00;3;7;4;1;0;2;8;1;0;1;0
2020-02-11 03:45:00;2;4;1;0;0;4;7;1;0;0;0
2020-02-11 04:00:00;14;6;2;0;0;3;14;2;0;2;0
2020-02-11 04:15:00;9;6;1;2;1;4;15;8;0;0;0
2020-02-11 04:30:00;7;12;6;1;0;3;23;4;0;1;0
2020-02-11 04:45:00;20;16;7;0;0;1;49;17;0;1;0
2020-02-11 05:00:00;24;16;10;0;0;2;91;78;0;3;0
2020-02-11 05:15:00;31;21;16;6;0;11;124;118;1;2;0
2020-02-11 05:30:00;53;27;22;8;1;12;107;100;1;7;0
2020-02-11 05:45:00;95;39;33;22;8;37;119;128;1;6;0
2020-02-11 06:00:00;146;58;61;18;4;26;145;140;0;3;0
2020-02-11 06:15:00;123;48;48;28;11;41;135;159;0;5;0
2020-02-11 06:30:00;77;52;57;31;13;53;133;148;0;8;1
2020-02-11 06:45:00;87;52;60;37;18;60;135;158;0;9;1
2020-02-11 07:00:00;89;46;42;50;18;66;141;145;0;14;0
2020-02-11 07:15:00;88;47;54;77;40;105;165;178;1;20;1
2020-02-11 07:30:00;78;48;63;60;34;82;147;156;2;17;1
2020-02-11 07:45:00;92;45;56;39;21;64;137;145;3;17;0
2020-02-11 08:00:00;81;46;40;36;18;53;135;150;3;9;0
2020-02-11 08:15:00;102;50;52;33;8;47;117;123;2;13;0
2020-02-11 08:30:00;72;50;48;46;16;65;102;122;1;12;0
2020-02-11 08:45:00;76;43;39;25;11;41;117;114;2;3;1
2020-02-11 09:00:00;84;40;37;33;9;42;112;112;1;10;1
2020-02-11 09:15:00;82;25;19;35;10;48;98;103;2;9;0
2020-02-11 09:30:00;77;34;33;26;11;37;91;86;0;11;1
2020-02-11 09:45:00;67;33;37;31;3;35;81;75;3;12;0
2020-02-11 10:00:00;83;39;40;18;3;24;82;69;2;11;2
2020-02-11 10:15:00;88;45;33;19;3;25;82;84;5;13;1
2020-02-11 10:30:00;97;33;39;17;0;16;83;64;0;11;1
2020-02-11 10:45:00;98;40;37;13;2;19;75;60;0;6;0
2020-02-11 11:00:00;101;43;33;19;12;31;80;71;1;10;3
2020-02-11 11:15:00;98;37;30;10;4;16;96;65;1;10;1
2020-02-11 11:30:00;110;43;41;15;3;21;76;59;1;9;2
2020-02-11 11:45:00;105;39;38;17;5;23;92;64;1;5;1
2020-02-11 12:00:00;115;41;41;15;3;18;96;82;5;5;1
2020-02-11 12:15:00;106;39;31;11;5;18;87;93;3;12;1
2020-02-11 12:30:00;122;43;46;21;2;22;105;87;1;10;1
2020-02-11 12:45:00;101;43;44;21;4;27;101;98;2;11;2
2020-02-11 13:00:00;121;49;45;18;2;20;111;98;1;13;1
2020-02-11 13:15:00;102;44;45;12;1;17;107;122;0;9;3
2020-02-11 13:30:00;113;50;49;19;4;25;136;124;2;6;0
2020-02-11 13:45:00;145;58;44;12;2;15;102;113;2;9;1
2020-02-11 14:00:00;164;65;64;13;2;16;87;69;2;13;1
2020-02-11 14:15:00;217;84;80;17;1;18;104;95;2;10;1
2020-02-11 14:30:00;190;85;89;19;2;22;89;81;0;10;0
2020-02-11 14:45:00;187;78;75;20;8;27;101;89;0;12;1
2020-02-11 15:00:00;177;85;76;25;8;38;93;71;1;12;3
2020-02-11 15:15:00;193;83;96;21;11;33;87;83;2;10;1
2020-02-11 15:30:00;198;87;91;23;3;27;105;87;1;14;4
2020-02-11 15:45:00;187;99;92;18;6;25;89;84;7;11;1
2020-02-11 16:00:00;215;89;83;12;1;13;93;96;0;15;2
2020-02-11 16:15:00;179;98;99;19;3;25;96;104;1;17;0
2020-02-11 16:30:00;191;103;97;19;5;24;110;104;2;17;0
2020-02-11 16:45:00;191;99;94;30;6;38;100;79;1;14;2
2020-02-11 17:00:00;208;99;93;18;9;26;127;118;2;18;0
2020-02-11 17:15:00;197;105;94;21;6;30;111;106;1;14;1
2020-02-11 17:30:00;187;105;103;26;10;38;103;92;0;15;2
2020-02-11 17:45:00;171;85;85;15;2;20;102;105;6;8;1
2020-02-11 18:00:00;179;95;88;16;5;23;102;92;1;13;0
2020-02-11 18:15:00;167;81;80;16;6;24;96;88;2;9;1
2020-02-11 18:30:00;143;74;69;18;6;18;84;71;1;8;0
2020-02-11 18:45:00;123;64;55;18;3;20;89;60;2;10;0
2020-02-11 19:00:00;91;61;45;17;3;20;83;59;0;7;0
2020-02-11 19:15:00;99;35;27;13;3;17;63;44;2;4;0
2020-02-11 19:30:00;61;44;34;13;2;17;51;39;2;6;0
2020-02-11 19:45:00;88;27;27;8;2;13;65;22;1;5;0
2020-02-11 20:00:00;72;19;18;6;1;7;62;33;0;13;0
2020-02-11 20:15:00;65;21;18;5;1;6;66;46;1;5;2
2020-02-11 20:30:00;58;25;12;5;1;5;59;34;0;3;1
2020-02-11 20:45:00;57;18;11;5;0;6;61;48;0;8;0
2020-02-11 21:00:00;56;24;17;5;0;8;113;90;0;2;1
2020-02-11 21:15:00;52;32;7;6;1;8;89;76;0;4;0
2020-02-11 21:30:00;55;16;17;4;0;4;66;39;0;3;0
2020-02-11 21:45:00;105;37;35;4;0;4;34;14;1;2;0
2020-02-11 22:00:00;159;61;50;4;0;4;54;29;1;7;1
2020-02-11 22:15:00;107;48;35;1;1;2;41;15;0;8;1
2020-02-11 22:30:00;48;27;9;3;2;6;38;15;0;7;0
2020-02-11 22:45:00;28;12;3;4;0;7;18;7;0;5;0
2020-02-11 23:00:00;21;6;3;3;1;4;21;11;0;0;0
2020-02-11 23:15:00;17;9;4;3;0;3;24;13;0;3;0
2020-02-11 23:30:00;16;4;3;0;0;2;21;2;0;3;0
