DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-07-21 00:00:00;0;16;0;1;1;2;17;9;1;0
2020-07-21 00:15:00;0;13;1;0;2;2;25;14;1;0
2020-07-21 00:30:00;0;7;1;1;1;0;11;6;0;0
2020-07-21 00:45:00;0;17;0;1;1;1;11;8;0;0
2020-07-21 01:00:00;0;11;0;1;1;1;8;5;0;0
2020-07-21 01:15:00;0;8;0;0;0;2;15;3;2;2
2020-07-21 01:30:00;0;6;1;1;1;1;10;5;1;1
2020-07-21 01:45:00;0;10;0;0;0;0;5;5;0;0
2020-07-21 02:00:00;0;11;0;0;0;2;8;1;1;0
2020-07-21 02:15:00;0;10;1;0;0;0;8;0;1;0
2020-07-21 02:30:00;0;8;0;0;0;0;10;5;0;0
2020-07-21 02:45:00;0;4;0;0;0;0;7;5;0;0
2020-07-21 03:00:00;0;5;0;1;0;0;2;2;0;0
2020-07-21 03:15:00;0;10;0;0;0;0;6;5;0;0
2020-07-21 03:30:00;0;2;0;0;0;2;5;2;0;0
2020-07-21 03:45:00;0;7;0;0;0;0;7;5;0;0
2020-07-21 04:00:00;0;12;0;0;0;4;6;1;0;0
2020-07-21 04:15:00;0;19;0;0;1;3;10;5;1;0
2020-07-21 04:30:00;0;12;0;0;1;5;12;4;2;1
2020-07-21 04:45:00;0;21;0;1;2;10;18;10;1;1
2020-07-21 05:00:00;0;36;1;4;2;64;33;23;3;2
2020-07-21 05:15:00;0;36;3;4;1;115;79;88;10;13
2020-07-21 05:30:00;0;66;3;2;8;170;65;101;7;12
2020-07-21 05:45:00;0;112;32;49;53;139;48;78;21;29
2020-07-21 06:00:00;0;146;24;55;58;119;64;103;7;9
2020-07-21 06:15:00;0;118;7;20;25;158;52;104;24;29
2020-07-21 06:30:00;0;113;2;6;9;188;76;151;20;32
2020-07-21 06:45:00;0;114;4;11;11;207;66;141;24;39
2020-07-21 07:00:00;0;89;8;13;12;172;67;151;19;26
2020-07-21 07:15:00;0;89;7;22;15;209;75;182;19;19
2020-07-21 07:30:00;0;110;7;16;14;177;89;185;13;18
2020-07-21 07:45:00;0;113;9;13;10;192;100;171;17;25
2020-07-21 08:00:00;0;116;5;12;8;147;80;146;19;23
2020-07-21 08:15:00;0;123;15;12;12;158;77;162;14;14
2020-07-21 08:30:00;0;100;2;7;8;113;89;135;7;9
2020-07-21 08:45:00;0;88;7;16;8;80;77;132;7;5
2020-07-21 09:00:00;0;97;7;13;19;72;70;125;7;4
2020-07-21 09:15:00;0;99;7;10;18;59;75;113;10;8
2020-07-21 09:30:00;0;100;14;17;19;51;74;116;11;3
2020-07-21 09:45:00;0;122;6;11;12;50;84;129;17;8
2020-07-21 10:00:00;0;106;12;14;13;48;82;117;10;4
2020-07-21 10:15:00;0;126;11;16;20;46;84;118;11;10
2020-07-21 10:30:00;0;116;14;12;14;53;84;133;13;9
2020-07-21 10:45:00;0;115;15;10;15;58;98;134;13;9
2020-07-21 11:00:00;0;120;14;21;22;47;83;110;4;7
2020-07-21 11:15:00;0;128;11;22;22;47;80;106;8;10
2020-07-21 11:30:00;0;130;8;18;19;51;88;124;10;5
2020-07-21 11:45:00;0;114;13;31;31;42;69;109;5;2
2020-07-21 12:00:00;0;113;17;25;28;43;85;102;8;5
2020-07-21 12:15:00;0;116;13;17;20;40;77;107;8;4
2020-07-21 12:30:00;0;121;15;19;20;40;89;103;4;6
