DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-06-08 00:00:00;5;0;2;0;8;4;6;16;8;24;16;8;24;0
2020-06-08 00:15:00;9;1;1;0;12;2;2;20;10;30;20;10;30;0
2020-06-08 00:30:00;10;1;4;1;4;4;2;20;10;30;20;10;30;0
2020-06-08 00:45:00;7;5;4;0;10;5;10;20;10;30;20;10;30;0
2020-06-08 01:00:00;2;4;2;0;8;5;2;24;12;35;24;12;35;0
2020-06-08 01:15:00;2;4;3;1;4;4;3;24;12;36;24;12;36;0
2020-06-08 01:30:00;6;1;1;0;5;6;3;26;13;39;26;13;39;0
2020-06-08 01:45:00;4;2;2;0;9;2;3;26;13;39;26;13;39;0
2020-06-08 02:00:00;2;2;4;1;9;3;1;26;13;39;26;13;39;0
2020-06-08 02:15:00;1;0;1;1;4;1;1;24;12;36;24;12;36;0
2020-06-08 02:30:00;1;2;5;0;4;2;0;24;12;36;24;12;36;0
2020-06-08 02:45:00;1;0;2;0;12;1;1;26;13;39;26;13;39;0
2020-06-08 03:00:00;2;2;0;0;5;1;1;26;13;39;26;13;39;0
2020-06-08 03:15:00;1;3;2;3;7;3;2;24;12;36;24;12;36;0
2020-06-08 03:30:00;2;2;3;0;6;1;2;26;13;39;26;13;39;0
2020-06-08 03:45:00;4;3;3;1;3;1;0;26;13;39;26;13;39;0
2020-06-08 04:00:00;2;2;3;1;10;0;2;26;13;39;26;13;39;0
2020-06-08 04:15:00;2;4;5;1;16;4;0;22;11;33;22;11;33;0
2020-06-08 04:30:00;7;4;1;3;19;6;1;26;13;39;26;13;39;0
2020-06-08 04:45:00;8;14;13;8;22;4;5;26;13;39;26;13;39;0
2020-06-08 05:00:00;27;29;27;19;37;11;8;20;10;31;20;10;31;0
2020-06-08 05:15:00;49;38;46;40;41;11;8;20;10;30;20;10;30;0
2020-06-08 05:30:00;48;55;54;49;56;21;3;20;10;30;20;10;30;0
2020-06-08 05:45:00;32;46;45;38;64;20;4;20;10;30;20;10;30;0
2020-06-08 06:00:00;41;45;39;32;50;18;11;20;10;30;20;10;30;0
2020-06-08 06:15:00;49;53;56;47;62;32;17;18;9;27;18;9;27;0
2020-06-08 06:30:00;78;79;67;71;84;44;27;20;10;30;20;10;30;0
2020-06-08 06:45:00;85;76;71;66;82;35;25;20;10;30;20;10;30;0
2020-06-08 07:00:00;70;86;69;61;81;51;24;20;10;30;20;10;30;0
2020-06-08 07:15:00;92;91;68;69;98;56;30;20;10;30;20;10;30;0
2020-06-08 07:30:00;78;102;72;62;91;65;46;20;10;30;20;10;30;0
2020-06-08 07:45:00;106;91;62;68;84;53;50;20;10;29;20;10;29;0
2020-06-08 08:00:00;80;83;53;48;103;50;36;20;10;30;20;10;30;0
2020-06-08 08:15:00;69;68;43;46;104;46;41;21;11;30;21;11;30;0
2020-06-08 08:30:00;97;60;51;46;84;48;45;20;10;30;20;10;30;0
2020-06-08 08:45:00;86;76;42;35;105;47;39;20;10;30;20;10;30;0
2020-06-08 09:00:00;78;71;40;37;107;54;51;20;10;30;20;10;30;0
2020-06-08 09:15:00;83;61;40;36;99;45;37;18;9;28;18;9;28;0
2020-06-08 09:30:00;95;72;44;36;111;52;51;20;10;30;20;10;30;0
2020-06-08 09:45:00;93;90;48;38;111;50;53;20;10;30;20;10;30;0
2020-06-08 10:00:00;91;58;44;34;119;71;58;20;10;30;20;10;30;0
2020-06-08 10:15:00;86;69;44;38;132;65;63;20;10;30;20;10;30;0
2020-06-08 10:30:00;107;77;60;53;112;61;68;21;11;30;21;11;30;0
2020-06-08 10:45:00;114;56;44;36;106;61;86;20;10;30;20;10;30;0
2020-06-08 11:00:00;94;39;57;31;133;50;80;20;10;30;20;10;30;0
2020-06-08 11:15:00;98;42;49;32;123;70;83;21;11;30;21;11;30;0
2020-06-08 11:30:00;101;75;38;22;103;64;82;18;9;27;18;9;27;0
2020-06-08 11:45:00;98;63;34;30;131;75;84;20;10;30;20;10;30;0
2020-06-08 12:00:00;115;67;30;26;150;51;77;20;10;30;20;10;30;0
2020-06-08 12:15:00;92;66;29;33;138;71;86;20;10;30;20;10;30;0
2020-06-08 12:30:00;110;54;36;37;126;62;74;20;10;30;20;10;30;0
2020-06-08 12:45:00;102;64;40;29;139;79;72;20;10;30;20;10;30;0
2020-06-08 13:00:00;107;59;40;25;138;63;88;20;10;30;20;10;31;0
2020-06-08 13:15:00;92;83;44;44;136;71;91;20;10;29;20;10;29;0
2020-06-08 13:30:00;99;88;62;61;124;64;76;20;10;31;20;10;31;0
2020-06-08 13:45:00;108;83;51;54;124;61;81;20;10;29;20;10;29;0
2020-06-08 14:00:00;123;67;50;42;114;50;90;20;10;30;20;10;30;0
2020-06-08 14:15:00;113;59;39;30;121;50;108;18;9;27;18;9;27;0
2020-06-08 14:30:00;129;67;49;29;145;59;137;20;10;31;20;10;31;0
2020-06-08 14:45:00;115;75;52;41;140;71;131;20;10;30;20;10;30;0
2020-06-08 15:00:00;100;58;35;30;157;86;135;20;10;30;20;10;30;0
2020-06-08 15:15:00;112;58;41;25;133;59;102;20;10;30;20;10;30;0
2020-06-08 15:30:00;115;73;36;25;144;68;133;20;10;30;20;10;30;0
2020-06-08 15:45:00;126;71;42;27;150;74;139;20;10;30;20;10;30;0
2020-06-08 16:00:00;119;75;41;37;149;62;142;20;10;29;20;10;29;0
2020-06-08 16:15:00;120;63;37;24;156;74;125;20;10;30;20;10;30;0
2020-06-08 16:30:00;114;69;39;38;140;80;122;20;10;30;20;10;30;0
2020-06-08 16:45:00;105;76;42;27;145;69;140;20;10;30;20;10;30;0
2020-06-08 17:00:00;131;73;41;28;142;72;148;20;10;30;20;10;30;0
2020-06-08 17:15:00;118;83;33;23;125;70;114;18;9;27;18;9;27;0
2020-06-08 17:30:00;109;65;42;29;141;81;134;20;10;30;20;10;30;0
2020-06-08 17:45:00;118;75;43;34;141;69;110;20;10;30;20;10;30;0
