2020-09-23 00:00:00;8;6;13;7;0;1;0
2020-09-23 00:15:00;14;13;11;6;1;1;0
2020-09-23 00:30:00;8;5;13;4;1;0;0
2020-09-23 00:45:00;5;6;8;5;1;1;0
2020-09-23 01:00:00;7;6;11;3;0;5;0
2020-09-23 01:15:00;7;5;5;6;0;2;0
2020-09-23 01:30:00;9;6;12;6;0;0;0
2020-09-23 01:45:00;7;6;3;1;0;0;0
2020-09-23 02:00:00;11;14;4;2;1;2;0
2020-09-23 02:15:00;7;4;5;2;0;0;0
2020-09-23 02:30:00;8;5;6;3;0;0;0
2020-09-23 02:45:00;4;5;8;2;0;0;0
2020-09-23 03:00:00;12;6;11;4;1;0;0
2020-09-23 03:15:00;6;4;5;1;0;1;0
2020-09-23 03:30:00;5;3;6;4;0;1;0
2020-09-23 03:45:00;7;4;7;2;0;0;0
2020-09-23 04:00:00;7;2;8;7;0;0;0
2020-09-23 04:15:00;11;7;10;1;0;0;0
2020-09-23 04:30:00;12;12;33;6;2;2;0
2020-09-23 04:45:00;23;18;41;13;1;2;0
2020-09-23 05:00:00;32;26;107;54;1;11;0
2020-09-23 05:15:00;46;36;239;139;5;23;0
2020-09-23 05:30:00;46;69;212;133;7;21;0
2020-09-23 05:45:00;130;177;178;119;13;25;0
2020-09-23 06:00:00;168;197;139;101;132;12;0
2020-09-23 06:15:00;100;135;188;119;14;20;0
2020-09-23 06:30:00;85;124;200;152;90;43;0
2020-09-23 06:45:00;84;111;231;184;26;37;0
2020-09-23 07:00:00;84;103;206;185;20;37;0
2020-09-23 07:15:00;88;107;212;180;41;30;2
2020-09-23 07:30:00;86;133;199;217;41;45;2
2020-09-23 07:45:00;87;149;253;197;20;78;0
2020-09-23 08:00:00;88;144;226;175;27;60;0
2020-09-23 08:15:00;87;134;199;157;140;49;0
2020-09-23 08:30:00;89;119;172;163;15;32;0
2020-09-23 08:45:00;75;123;137;141;16;26;2
2020-09-23 09:00:00;64;109;133;108;56;22;0
2020-09-23 09:15:00;69;91;118;120;147;18;1
2020-09-23 09:30:00;100;125;111;120;20;19;0
2020-09-23 09:45:00;90;124;114;103;20;20;0
2020-09-23 10:00:00;71;112;108;101;15;18;0
2020-09-23 10:15:00;72;122;116;121;15;29;0
2020-09-23 10:30:00;96;119;106;106;13;26;0
2020-09-23 10:45:00;76;132;104;122;19;23;0
2020-09-23 11:00:00;88;145;109;120;22;27;1
2020-09-23 11:15:00;96;131;130;131;24;29;0
2020-09-23 11:30:00;90;127;97;124;18;36;0
2020-09-23 11:45:00;85;139;105;105;13;26;0
2020-09-23 12:00:00;113;172;107;112;30;21;0
2020-09-23 12:15:00;89;161;114;122;31;28;0
2020-09-23 12:30:00;81;141;116;126;21;33;0
2020-09-23 12:45:00;107;141;140;133;19;35;1
2020-09-23 13:00:00;114;176;140;140;13;32;0
2020-09-23 13:15:00;116;159;158;140;20;24;0
2020-09-23 13:30:00;122;176;181;165;23;34;3
2020-09-23 13:45:00;104;168;177;148;21;42;0
2020-09-23 14:00:00;177;219;169;151;20;30;0
2020-09-23 14:15:00;216;287;114;119;20;26;0
2020-09-23 14:30:00;237;316;108;138;15;19;0
2020-09-23 14:45:00;189;267;127;139;20;29;2
2020-09-23 15:00:00;171;227;120;128;27;28;7
2020-09-23 15:15:00;197;257;133;122;24;40;0
2020-09-23 15:30:00;168;211;142;210;17;40;0
2020-09-23 15:45:00;189;252;138;166;10;22;0
2020-09-23 16:00:00;212;266;116;134;20;41;1
2020-09-23 16:15:00;207;269;142;154;19;27;0
2020-09-23 16:30:00;199;252;114;145;26;27;0
2020-09-23 16:45:00;181;244;130;143;26;27;14
2020-09-23 17:00:00;165;220;140;182;26;24;2
2020-09-23 17:15:00;165;217;113;153;20;26;0
2020-09-23 17:30:00;165;234;121;169;16;36;2
2020-09-23 17:45:00;144;213;128;151;22;27;0
2020-09-23 18:00:00;142;184;109;132;13;22;0
2020-09-23 18:15:00;105;194;118;124;17;14;0
2020-09-23 18:30:00;117;166;115;132;10;26;0
2020-09-23 18:45:00;115;171;105;109;12;18;6
2020-09-23 19:00:00;90;141;122;121;11;22;0
2020-09-23 19:15:00;89;137;72;95;10;15;0
2020-09-23 19:30:00;75;122;71;93;5;27;0
2020-09-23 19:45:00;74;84;89;86;33;15;0
2020-09-23 20:00:00;86;101;79;90;4;22;0
2020-09-23 20:15:00;78;102;70;64;4;11;0
2020-09-23 20:30:00;52;83;74;64;4;15;0
2020-09-23 20:45:00;44;64;89;51;3;6;0
2020-09-23 21:00:00;46;51;164;63;5;16;0
2020-09-23 21:15:00;51;57;228;97;2;16;0
2020-09-23 21:30:00;45;69;136;82;5;12;0
2020-09-23 21:45:00;107;122;76;47;6;17;0
2020-09-23 22:00:00;153;189;41;31;4;12;0
2020-09-23 22:15:00;90;84;37;24;1;9;0
2020-09-23 22:30:00;48;40;35;30;2;5;0
2020-09-23 22:45:00;35;28;32;26;2;3;0
2020-09-23 23:00:00;25;26;18;23;1;6;0
2020-09-23 23:15:00;20;25;16;22;2;2;0
2020-09-23 23:30:00;10;11;11;9;0;0;0
2020-09-23 23:45:00;18;16;8;7;1;2;0
