DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-19 00:00:00;23;17;0;0;0;0;52;46;0;0;0;0;0;0;0
2019-10-19 00:15:00;33;26;0;0;0;0;33;32;0;0;0;0;0;0;0
2019-10-19 00:30:00;37;28;0;0;0;0;34;32;0;0;0;0;0;0;0
2019-10-19 00:45:00;51;15;2;1;0;0;27;21;0;0;0;1;0;0;0
2019-10-19 01:00:00;28;20;2;2;0;1;33;32;0;0;0;0;0;0;0
2019-10-19 01:15:00;21;10;0;0;0;1;33;28;0;0;0;0;0;0;0
2019-10-19 01:30:00;17;9;1;1;2;0;19;21;0;0;0;2;0;0;0
2019-10-19 01:45:00;22;9;0;0;1;0;30;32;0;0;0;1;0;0;0
2019-10-19 02:00:00;10;9;0;0;1;0;31;28;0;0;0;1;0;0;0
2019-10-19 02:15:00;5;13;2;0;0;0;14;15;0;0;0;0;0;0;0
2019-10-19 02:30:00;21;16;0;0;0;0;15;15;0;0;0;0;0;0;0
2019-10-19 02:45:00;9;8;1;0;0;0;18;18;0;0;0;0;0;0;0
2019-10-19 03:00:00;7;10;0;0;0;0;18;15;0;0;0;0;0;0;0
2019-10-19 03:15:00;5;9;0;0;0;0;12;11;0;0;0;0;0;0;0
2019-10-19 03:30:00;3;5;1;0;0;0;12;12;0;0;0;0;0;0;0
2019-10-19 03:45:00;8;11;0;0;0;0;12;11;0;0;0;0;0;0;0
2019-10-19 04:00:00;8;9;0;0;0;0;13;10;0;0;0;0;0;0;0
2019-10-19 04:15:00;9;11;0;0;0;0;21;16;0;0;0;0;0;0;0
2019-10-19 04:30:00;6;8;0;0;0;0;11;10;0;0;0;0;0;0;0
2019-10-19 04:45:00;8;13;2;0;2;0;17;15;0;0;0;2;0;0;0
2019-10-19 05:00:00;7;10;1;0;0;0;24;24;0;0;0;0;0;0;0
2019-10-19 05:15:00;17;23;0;0;0;0;24;21;0;0;0;0;0;0;0
2019-10-19 05:30:00;37;37;2;0;0;0;27;28;0;0;0;0;0;0;0
2019-10-19 05:45:00;24;36;1;0;0;0;56;67;0;0;0;0;0;0;0
2019-10-19 06:00:00;14;19;0;0;1;0;59;69;0;0;0;1;0;0;0
2019-10-19 06:15:00;25;31;2;0;1;0;53;60;0;0;0;1;0;0;0
2019-10-19 06:30:00;43;33;0;0;1;0;57;61;0;0;0;3;0;0;0
2019-10-19 06:45:00;29;32;6;0;2;0;54;59;0;0;0;0;0;0;0
2019-10-19 07:00:00;28;27;1;0;2;0;45;50;0;0;0;2;0;0;0
2019-10-19 07:15:00;40;40;4;1;1;2;41;50;0;0;0;1;0;0;0
2019-10-19 07:30:00;41;47;0;0;8;0;70;79;0;0;0;9;0;0;0
2019-10-19 07:45:00;56;42;3;1;1;3;53;84;0;0;0;2;0;0;0
2019-10-19 08:00:00;43;50;0;1;4;1;46;90;0;0;0;5;0;0;0
2019-10-19 08:15:00;45;49;8;0;8;1;63;91;0;0;0;9;0;0;0
2019-10-19 08:30:00;56;61;3;0;7;1;55;124;0;0;0;8;0;0;0
2019-10-19 08:45:00;69;78;4;2;6;1;51;107;0;0;0;6;0;0;0
2019-10-19 09:00:00;54;80;6;2;5;3;53;124;0;0;0;6;0;0;0
2019-10-19 09:15:00;62;79;5;0;6;1;68;151;0;0;0;8;0;0;0
2019-10-19 09:30:00;71;98;4;1;8;3;66;179;0;0;0;8;0;0;0
2019-10-19 09:45:00;82;114;11;0;8;1;79;178;0;0;0;9;0;0;1
2019-10-19 10:00:00;72;113;5;1;5;2;59;165;0;0;0;7;0;0;0
2019-10-19 10:15:00;90;101;5;1;9;4;55;199;0;0;0;8;0;0;2
2019-10-19 10:30:00;75;106;6;0;5;0;59;180;0;0;0;6;0;0;0
2019-10-19 10:45:00;92;106;6;2;7;1;79;189;0;0;0;9;0;0;0
2019-10-19 11:00:00;81;100;8;0;5;3;70;197;0;0;0;7;0;0;0
2019-10-19 11:15:00;51;78;5;2;9;6;66;194;0;0;0;7;0;0;1
2019-10-19 11:30:00;65;102;11;1;9;3;60;172;0;0;0;14;2;0;0
2019-10-19 11:45:00;88;125;6;0;5;3;60;215;0;0;0;6;0;0;2
2019-10-19 12:00:00;85;107;8;2;7;2;50;168;0;0;0;7;0;0;0
2019-10-19 12:15:00;93;121;11;1;11;1;52;210;0;0;0;11;0;0;1
2019-10-19 12:30:00;91;127;9;1;13;1;58;199;0;0;0;9;0;1;0
2019-10-19 12:45:00;84;115;10;1;11;2;46;215;0;0;0;13;0;0;0
2019-10-19 13:00:00;81;105;4;3;9;4;56;208;0;0;0;10;0;0;0
2019-10-19 13:15:00;89;135;7;0;7;5;51;231;0;0;0;9;0;0;0
2019-10-19 13:30:00;92;118;4;2;5;1;87;248;0;0;0;6;0;0;0
2019-10-19 13:45:00;121;133;10;1;8;1;68;239;0;0;0;10;0;0;3
2019-10-19 14:00:00;71;100;8;3;13;3;35;205;0;0;0;13;0;0;0
2019-10-19 14:15:00;108;143;15;2;7;2;48;233;0;0;0;8;0;0;0
2019-10-19 14:30:00;98;132;9;2;10;1;59;218;0;0;0;13;0;0;0
2019-10-19 14:45:00;102;143;4;1;9;3;53;220;0;0;0;10;9;0;0
2019-10-19 15:00:00;114;138;7;1;8;2;38;203;0;0;0;7;0;0;0
2019-10-19 15:15:00;79;107;12;4;5;4;40;191;0;0;0;6;0;0;0
2019-10-19 15:30:00;88;109;4;1;10;2;53;195;0;0;0;9;0;0;1
2019-10-19 15:45:00;93;98;4;1;5;1;55;197;0;0;0;7;0;0;5
2019-10-19 16:00:00;82;108;5;1;3;3;26;157;0;0;0;4;0;0;0
2019-10-19 16:15:00;122;123;10;1;10;2;42;179;0;0;0;11;0;0;1
2019-10-19 16:30:00;92;114;3;1;12;3;29;167;0;0;0;11;0;0;0
2019-10-19 16:45:00;105;146;6;2;8;2;43;207;0;0;0;9;0;0;1
2019-10-19 17:00:00;118;141;10;1;8;0;44;212;0;0;0;10;0;0;6
2019-10-19 17:15:00;101;88;8;3;8;2;42;211;0;0;0;10;0;0;0
2019-10-19 17:30:00;91;100;6;3;10;3;33;182;0;0;0;11;2;0;0
2019-10-19 17:45:00;75;93;7;1;8;4;23;179;0;0;0;11;0;0;0
2019-10-19 18:00:00;78;87;9;0;6;1;18;166;0;0;0;6;0;0;4
2019-10-19 18:15:00;97;97;5;0;6;2;53;163;0;0;0;6;0;0;16
2019-10-19 18:30:00;89;52;6;1;9;1;40;110;0;0;0;9;0;0;65
2019-10-19 18:45:00;104;50;13;2;8;2;29;98;0;0;0;8;0;0;0
2019-10-19 19:00:00;116;62;3;0;3;0;38;93;0;0;0;5;0;0;0
2019-10-19 19:15:00;87;51;17;0;3;1;33;98;0;0;0;5;0;0;0
2019-10-19 19:30:00;84;39;9;1;5;0;47;101;0;0;0;4;0;0;1
2019-10-19 19:45:00;89;54;5;0;5;1;46;79;0;0;0;5;0;0;0
2019-10-19 20:00:00;72;40;4;2;7;4;31;106;0;0;0;7;0;0;0
2019-10-19 20:15:00;73;56;2;1;3;0;53;100;0;0;0;3;0;0;0
2019-10-19 20:30:00;90;48;4;0;0;0;54;64;0;0;0;0;0;0;0
2019-10-19 20:45:00;58;39;1;1;2;2;47;75;0;0;0;2;0;0;0
2019-10-19 21:00:00;75;43;1;1;1;1;44;58;0;0;0;2;0;0;0
2019-10-19 21:15:00;81;38;6;1;2;0;51;72;0;0;0;3;0;0;0
2019-10-19 21:30:00;78;41;4;0;2;0;55;59;0;0;0;3;0;0;0
2019-10-19 21:45:00;65;31;4;0;1;1;49;70;0;0;0;1;0;0;0
2019-10-19 22:00:00;90;44;3;0;3;1;52;69;0;0;0;4;0;0;0
2019-10-19 22:15:00;68;44;0;0;0;0;54;70;0;0;0;0;0;0;0
2019-10-19 22:30:00;84;52;0;1;1;1;51;58;0;0;0;1;0;0;0
2019-10-19 22:45:00;68;42;11;1;1;0;59;74;0;0;0;3;0;0;0
2019-10-19 23:00:00;63;35;0;1;0;1;42;58;0;0;0;1;0;0;0
2019-10-19 23:15:00;48;29;2;1;3;0;51;53;0;0;0;2;0;1;0
2019-10-19 23:30:00;62;34;0;0;0;1;44;43;0;0;0;1;0;0;0
2019-10-19 23:45:00;43;30;2;0;1;0;39;47;0;0;0;2;0;0;0
