DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-02-07 00:00:00;0;6;6;10;6;0;0
2020-02-07 00:15:00;0;6;3;10;7;3;3
2020-02-07 00:30:00;0;12;6;10;5;0;0
2020-02-07 00:45:00;0;4;1;13;5;1;1
2020-02-07 01:00:00;0;5;5;7;4;0;0
2020-02-07 01:15:00;0;6;0;4;7;0;0
2020-02-07 01:30:00;0;8;2;4;3;0;0
2020-02-07 01:45:00;0;2;2;8;4;0;0
2020-02-07 02:00:00;0;5;3;4;3;0;0
2020-02-07 02:15:00;0;3;2;2;1;0;0
2020-02-07 02:30:00;0;1;1;6;3;0;0
2020-02-07 02:45:00;0;4;3;2;2;0;0
2020-02-07 03:00:00;0;6;2;7;3;0;0
2020-02-07 03:15:00;0;1;2;8;6;0;0
2020-02-07 03:30:00;0;4;2;12;0;0;0
2020-02-07 03:45:00;0;4;8;5;3;0;0
2020-02-07 04:00:00;0;2;1;5;7;0;0
2020-02-07 04:15:00;0;4;3;10;7;0;0
2020-02-07 04:30:00;4;19;9;11;13;0;0
2020-02-07 04:45:00;0;20;14;22;11;0;0
2020-02-07 05:00:00;0;61;54;20;15;0;0
2020-02-07 05:15:00;3;70;60;28;23;0;0
2020-02-07 05:30:00;0;71;52;46;22;1;1
2020-02-07 05:45:00;9;51;67;43;56;2;2
2020-02-07 06:00:00;9;58;103;68;95;5;5
2020-02-07 06:15:00;1;91;103;62;56;4;4
2020-02-07 06:30:00;11;102;123;60;69;7;7
2020-02-07 06:45:00;11;100;119;61;80;4;4
2020-02-07 07:00:00;8;137;158;63;77;6;6
2020-02-07 07:15:00;15;161;180;79;91;6;6
2020-02-07 07:30:00;9;158;145;78;92;4;4
2020-02-07 07:45:00;26;149;147;107;125;5;5
2020-02-07 08:00:00;2;106;116;88;84;5;5
2020-02-07 08:15:00;21;104;112;92;86;4;4
2020-02-07 08:30:00;7;105;119;82;88;4;4
2020-02-07 08:45:00;7;89;102;94;108;3;3
2020-02-07 09:00:00;48;102;111;95;97;2;2
2020-02-07 09:15:00;4;83;101;88;87;4;4
2020-02-07 09:30:00;25;81;92;101;112;6;6
2020-02-07 09:45:00;10;108;107;102;96;2;2
2020-02-07 10:00:00;4;100;111;105;90;3;3
2020-02-07 10:15:00;6;101;85;130;112;3;3
2020-02-07 10:30:00;1;103;107;113;121;5;5
2020-02-07 10:45:00;4;108;88;120;108;3;3
2020-02-07 11:00:00;25;90;75;118;117;4;3
2020-02-07 11:15:00;29;104;106;118;118;2;3
2020-02-07 11:30:00;51;101;84;137;110;5;5
2020-02-07 11:45:00;20;108;102;131;142;4;4
2020-02-07 12:00:00;12;109;97;116;127;3;3
2020-02-07 12:15:00;11;114;90;136;181;4;3
2020-02-07 12:30:00;10;119;119;118;160;2;3
2020-02-07 12:45:00;51;121;105;139;160;5;5
2020-02-07 13:00:00;25;131;129;121;157;3;3
2020-02-07 13:15:00;24;130;116;131;165;7;7
2020-02-07 13:30:00;26;134;73;116;149;4;4
2020-02-07 13:45:00;102;109;124;137;153;6;6
2020-02-07 14:00:00;44;116;113;136;169;3;4
2020-02-07 14:15:00;17;119;112;136;174;2;2
2020-02-07 14:30:00;40;109;109;153;182;4;4
2020-02-07 14:45:00;43;106;130;152;189;3;3
2020-02-07 15:00:00;20;133;115;150;155;5;5
2020-02-07 15:15:00;31;102;105;155;184;3;3
2020-02-07 15:30:00;13;101;120;129;159;5;5
2020-02-07 15:45:00;22;117;107;155;172;4;4
2020-02-07 16:00:00;49;106;134;144;175;4;4
2020-02-07 16:15:00;5;110;96;144;149;2;2
2020-02-07 16:30:00;5;118;119;145;167;4;4
2020-02-07 16:45:00;20;117;111;143;185;6;6
2020-02-07 17:00:00;7;125;104;145;171;3;3
2020-02-07 17:15:00;14;120;115;146;183;3;3
2020-02-07 17:30:00;24;118;125;132;152;5;5
2020-02-07 17:45:00;5;122;110;149;169;4;4
2020-02-07 18:00:00;25;127;113;132;161;2;2
2020-02-07 18:15:00;16;112;120;142;137;4;4
2020-02-07 18:30:00;8;130;119;138;147;4;3
2020-02-07 18:45:00;9;117;115;93;124;5;6
2020-02-07 19:00:00;13;100;94;103;93;2;2
2020-02-07 19:15:00;2;92;86;108;96;4;4
2020-02-07 19:30:00;3;96;74;87;83;2;2
2020-02-07 19:45:00;4;72;23;85;95;4;4
2020-02-07 20:00:00;2;64;59;83;66;2;2
2020-02-07 20:15:00;3;63;60;85;78;3;3
2020-02-07 20:30:00;12;57;60;69;61;3;3
2020-02-07 20:45:00;16;52;54;59;59;1;1
2020-02-07 21:00:00;7;83;84;79;61;3;3
2020-02-07 21:15:00;3;64;58;76;70;0;0
2020-02-07 21:30:00;0;34;29;84;54;1;1
2020-02-07 21:45:00;18;38;29;71;62;1;1
2020-02-07 22:00:00;0;39;39;74;83;2;2
2020-02-07 22:15:00;5;36;24;87;87;2;2
2020-02-07 22:30:00;5;34;41;61;48;2;2
2020-02-07 22:45:00;0;33;17;55;46;0;0
2020-02-07 23:00:00;1;26;17;39;40;2;2
2020-02-07 23:15:00;1;33;9;52;34;1;1
2020-02-07 23:30:00;0;32;11;35;22;1;1
2020-02-07 23:45:00;0;26;21;48;23;0;0
