DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-05-12 00:00:00;2;3;0;0;8;4;0;8;6;0;0
2020-05-12 00:15:00;3;5;1;0;12;7;1;10;11;0;0
2020-05-12 00:30:00;4;7;1;0;9;6;0;6;5;0;0
2020-05-12 00:45:00;6;7;1;0;5;3;0;5;5;0;0
2020-05-12 01:00:00;3;5;1;0;8;5;1;7;7;0;0
2020-05-12 01:15:00;3;3;0;0;2;1;0;3;3;0;0
2020-05-12 01:30:00;7;6;0;0;6;2;0;4;4;0;0
2020-05-12 01:45:00;5;6;0;0;5;2;1;5;2;0;0
2020-05-12 02:00:00;6;7;0;0;5;2;0;5;3;0;0
2020-05-12 02:15:00;4;5;0;0;2;1;0;2;2;0;0
2020-05-12 02:30:00;6;6;1;1;6;3;0;4;2;0;0
2020-05-12 02:45:00;7;7;0;0;9;3;0;8;9;0;0
2020-05-12 03:00:00;4;5;0;0;6;2;0;6;4;0;0
2020-05-12 03:15:00;4;2;0;0;4;1;0;4;1;0;0
2020-05-12 03:30:00;7;5;0;0;4;3;0;4;4;0;0
2020-05-12 03:45:00;3;4;0;1;10;4;1;9;5;0;0
2020-05-12 04:00:00;10;8;0;0;4;6;0;4;6;0;0
2020-05-12 04:15:00;15;9;2;0;5;4;0;3;4;0;0
2020-05-12 04:30:00;16;12;0;0;11;8;0;11;7;0;0
2020-05-12 04:45:00;21;26;0;0;10;5;0;10;5;0;0
2020-05-12 05:00:00;26;24;3;7;23;14;2;24;17;0;0
2020-05-12 05:15:00;31;36;1;1;29;10;0;27;14;0;0
2020-05-12 05:30:00;65;62;5;3;36;21;0;40;29;0;0
2020-05-12 05:45:00;64;75;11;4;65;32;3;70;42;0;0
2020-05-12 06:00:00;49;62;15;3;60;33;1;59;44;0;0
2020-05-12 06:15:00;47;57;20;7;93;52;2;93;57;0;6
2020-05-12 06:30:00;94;113;27;8;125;84;3;133;95;0;23
2020-05-12 06:45:00;85;105;19;11;123;106;5;122;113;1;20
2020-05-12 07:00:00;60;90;8;8;111;112;7;101;121;2;10
2020-05-12 07:15:00;83;81;7;6;133;111;11;128;137;5;2
2020-05-12 07:30:00;75;90;9;5;104;122;8;102;128;4;1
2020-05-12 07:45:00;78;97;7;4;117;106;9;110;116;6;1
2020-05-12 08:00:00;87;83;6;6;83;91;5;78;100;5;9
2020-05-12 08:15:00;68;66;8;4;86;84;6;84;87;9;7
2020-05-12 08:30:00;80;90;6;4;87;67;4;91;72;4;2
2020-05-12 08:45:00;83;75;13;5;89;80;4;84;90;3;2
2020-05-12 09:00:00;87;66;4;5;91;73;5;83;76;2;4
2020-05-12 09:15:00;85;89;6;6;69;63;9;64;71;4;0
2020-05-12 09:30:00;84;92;11;7;104;86;5;97;105;6;1
2020-05-12 09:45:00;104;89;8;3;90;94;12;83;97;4;4
2020-05-12 10:00:00;74;99;11;6;70;71;6;75;83;6;4
2020-05-12 10:15:00;84;76;3;8;92;84;8;87;87;4;1
2020-05-12 10:30:00;88;89;8;7;86;86;9;83;87;6;2
2020-05-12 10:45:00;93;90;5;9;85;76;5;86;86;4;7
2020-05-12 11:00:00;81;95;3;11;90;83;13;89;83;6;0
2020-05-12 11:15:00;98;100;10;7;102;71;7;102;80;7;15
2020-05-12 11:30:00;76;94;9;6;83;78;2;79;84;7;8
2020-05-12 11:45:00;88;92;7;9;85;85;6;73;92;2;3
2020-05-12 12:00:00;84;105;15;5;87;116;10;94;119;4;33
2020-05-12 12:15:00;101;105;7;8;91;84;5;90;95;5;3
2020-05-12 12:30:00;82;115;14;7;93;105;6;96;114;5;12
2020-05-12 12:45:00;94;113;10;8;88;103;4;85;109;3;3
2020-05-12 13:00:00;90;114;12;9;86;82;7;89;83;0;10
2020-05-12 13:15:00;95;113;8;9;117;106;11;110;114;5;49
2020-05-12 13:30:00;95;132;11;2;89;82;11;90;87;10;19
2020-05-12 13:45:00;80;105;7;4;104;98;11;93;100;13;14
2020-05-12 14:00:00;101;136;14;4;102;101;5;102;108;13;16
2020-05-12 14:15:00;105;102;11;10;98;108;9;101;112;8;18
2020-05-12 14:30:00;94;132;16;13;113;105;9;116;109;10;5
2020-05-12 14:45:00;101;116;15;10;112;114;4;109;114;10;13
2020-05-12 15:00:00;107;126;17;13;101;120;11;100;119;9;8
2020-05-12 15:15:00;109;119;15;12;107;116;10;101;119;11;23
2020-05-12 15:30:00;107;122;12;16;91;105;4;89;103;12;4
2020-05-12 15:45:00;111;128;17;14;108;101;9;101;117;6;3
2020-05-12 16:00:00;111;126;20;19;109;115;7;105;119;8;1
2020-05-12 16:15:00;103;132;15;34;112;130;12;104;120;8;13
2020-05-12 16:30:00;100;146;21;39;99;121;9;99;114;21;7
2020-05-12 16:45:00;92;130;14;41;116;144;7;114;141;14;17
2020-05-12 17:00:00;94;137;17;28;117;128;7;109;125;7;10
2020-05-12 17:15:00;119;154;15;18;115;121;4;103;122;3;7
2020-05-12 17:30:00;99;128;7;14;101;106;6;100;107;7;9
2020-05-12 17:45:00;81;108;8;12;95;107;4;87;108;0;63
2020-05-12 18:00:00;91;96;11;11;100;102;8;97;101;3;29
2020-05-12 18:15:00;77;96;10;14;95;105;4;95;100;0;12
2020-05-12 18:30:00;66;78;5;9;82;74;5;78;76;2;6
2020-05-12 18:45:00;57;67;8;11;80;69;2;75;71;2;12
2020-05-12 19:00:00;52;76;4;4;78;87;2;77;84;1;3
2020-05-12 19:15:00;44;54;4;6;66;63;3;61;67;0;69
2020-05-12 19:30:00;41;51;6;8;65;56;4;61;51;0;3
2020-05-12 19:45:00;31;46;6;1;40;51;0;43;48;0;0
2020-05-12 20:00:00;32;33;5;2;54;51;1;50;47;0;0
2020-05-12 20:15:00;24;30;3;5;60;37;0;62;35;1;17
2020-05-12 20:30:00;38;37;1;3;37;35;2;33;39;0;0
2020-05-12 20:45:00;20;22;1;1;37;30;0;37;33;0;0
2020-05-12 21:00:00;26;21;2;3;35;25;1;36;25;0;0
2020-05-12 21:15:00;37;31;0;3;35;24;0;37;27;0;0
2020-05-12 21:30:00;23;23;4;1;25;18;1;22;21;0;0
2020-05-12 21:45:00;11;9;0;2;24;18;1;22;17;0;0
2020-05-12 22:00:00;15;17;1;0;32;23;1;31;24;0;0
2020-05-12 22:15:00;16;12;0;0;19;18;1;19;19;0;0
2020-05-12 22:30:00;10;11;1;1;20;14;0;17;14;0;1
2020-05-12 22:45:00;11;10;0;0;14;11;1;14;16;0;0
2020-05-12 23:00:00;11;8;0;1;26;19;0;23;18;0;0
2020-05-12 23:15:00;6;10;1;0;13;6;1;12;6;0;0
2020-05-12 23:30:00;7;13;2;0;20;13;0;16;17;0;0
