DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2019-10-03 00:00:00;10;12;32;2;0;22;0;0;0;0;0;0
2019-10-03 00:15:00;8;12;33;5;5;24;0;0;0;0;0;0
2019-10-03 00:30:00;3;11;26;1;1;18;0;0;0;0;0;0
2019-10-03 00:45:00;4;5;13;1;1;11;0;0;0;0;0;0
2019-10-03 01:00:00;7;7;16;0;0;11;0;0;0;0;0;0
2019-10-03 01:15:00;2;6;24;1;3;17;0;0;0;0;0;0
2019-10-03 01:30:00;2;4;14;1;1;11;0;0;0;0;0;0
2019-10-03 01:45:00;3;7;14;1;1;6;0;0;0;0;0;0
2019-10-03 02:00:00;8;10;20;0;0;10;0;0;0;0;0;0
2019-10-03 02:15:00;4;6;9;1;3;5;0;0;0;0;0;0
2019-10-03 02:30:00;6;7;14;1;0;8;0;0;0;0;0;0
2019-10-03 02:45:00;6;8;10;2;1;6;0;0;0;0;0;0
2019-10-03 03:00:00;7;15;23;1;1;11;0;0;0;0;0;0
2019-10-03 03:15:00;3;5;15;0;3;10;0;0;0;0;0;0
2019-10-03 03:30:00;8;9;16;0;0;8;0;0;0;0;0;0
2019-10-03 03:45:00;6;8;12;2;1;5;0;0;0;0;0;0
2019-10-03 04:00:00;5;3;12;0;1;12;0;0;0;0;0;0
2019-10-03 04:15:00;7;8;14;0;1;10;0;0;0;0;0;0
2019-10-03 04:30:00;3;8;15;0;1;7;0;0;0;0;0;0
2019-10-03 04:45:00;6;12;21;0;0;10;0;0;0;0;0;0
2019-10-03 05:00:00;5;2;9;0;2;8;0;0;0;0;0;0
2019-10-03 05:15:00;4;5;14;0;1;9;0;0;0;0;0;0
2019-10-03 05:30:00;6;5;11;0;1;8;0;0;0;0;0;0
2019-10-03 05:45:00;3;11;18;0;0;9;0;0;0;0;0;0
2019-10-03 06:00:00;4;6;9;0;0;5;0;0;0;0;0;0
2019-10-03 06:15:00;2;3;15;0;1;13;0;0;0;0;0;0
2019-10-03 06:30:00;1;2;12;0;0;9;0;0;0;0;0;0
2019-10-03 06:45:00;5;6;10;2;1;5;0;0;0;0;0;0
2019-10-03 07:00:00;1;8;16;1;2;8;0;0;0;0;0;0
