DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-25 00:00:00;0;0;0;2;2;1;1;7;7;2;0
2020-04-25 00:15:00;1;0;2;5;4;2;2;14;8;0;0
2020-04-25 00:30:00;0;2;0;3;4;2;1;6;9;1;0
2020-04-25 00:45:00;2;1;1;4;4;2;1;7;3;3;3
2020-04-25 01:00:00;0;0;0;5;4;1;0;3;2;0;0
2020-04-25 01:15:00;0;1;0;5;4;1;0;5;2;0;0
2020-04-25 01:30:00;1;0;0;2;2;1;4;3;3;2;2
2020-04-25 01:45:00;0;0;0;5;0;0;1;2;3;1;1
2020-04-25 02:00:00;0;0;0;5;3;1;0;0;1;1;0
2020-04-25 02:15:00;0;0;0;2;0;0;2;5;0;0;0
2020-04-25 02:30:00;0;0;0;4;3;0;0;1;0;0;0
2020-04-25 02:45:00;3;1;0;2;2;1;0;0;0;0;0
2020-04-25 03:00:00;0;0;0;3;1;0;0;0;0;0;0
2020-04-25 03:15:00;0;0;0;1;1;1;3;4;5;0;0
2020-04-25 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-25 03:45:00;0;0;0;2;1;0;0;0;0;1;1
2020-04-25 04:00:00;0;2;0;3;2;3;0;0;0;0;0
2020-04-25 04:15:00;0;0;0;5;1;1;0;2;1;0;0
2020-04-25 04:30:00;0;0;0;2;0;0;1;1;0;0;0
2020-04-25 04:45:00;0;2;1;1;2;6;0;3;3;1;1
2020-04-25 05:00:00;0;1;0;8;2;1;2;4;3;1;1
2020-04-25 05:15:00;0;2;1;5;5;4;2;5;2;1;1
2020-04-25 05:30:00;2;4;1;8;5;8;5;10;18;2;3
2020-04-25 05:45:00;1;3;0;6;3;3;3;14;15;3;2
2020-04-25 06:00:00;0;3;0;20;8;4;2;8;5;1;0
2020-04-25 06:15:00;1;3;0;11;6;6;4;12;7;2;1
2020-04-25 06:30:00;1;3;1;16;5;18;2;18;13;1;1
2020-04-25 06:45:00;6;4;2;13;13;6;6;18;10;3;3
2020-04-25 07:00:00;1;6;1;21;8;2;8;13;6;2;1
2020-04-25 07:15:00;1;3;2;22;21;5;6;18;13;3;3
2020-04-25 07:30:00;4;5;0;17;8;2;6;15;11;3;3
2020-04-25 07:45:00;118;4;1;24;7;1;10;18;21;3;2
2020-04-25 08:00:00;3;4;2;16;14;2;7;23;16;3;2
2020-04-25 08:15:00;3;7;3;27;10;1;9;24;10;2;1
2020-04-25 08:30:00;7;8;1;19;10;27;4;25;15;2;0
2020-04-25 08:45:00;7;11;4;27;14;9;7;26;17;2;2
2020-04-25 09:00:00;10;9;1;28;19;41;16;23;17;1;1
