DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-23 00:00:00;0;0;0;0;5;4;3;0;0;0;0;0;0;0
2020-11-23 00:15:00;0;0;0;0;3;6;11;5;0;0;0;0;0;0
2020-11-23 00:30:00;0;0;0;0;2;4;5;3;0;0;0;0;0;0
2020-11-23 00:45:00;0;0;0;0;0;4;6;2;0;0;0;0;0;0
2020-11-23 01:00:00;0;0;0;0;0;4;5;0;0;0;0;0;0;0
2020-11-23 01:15:00;0;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-11-23 01:30:00;0;0;0;0;0;3;4;0;0;0;0;0;0;0
2020-11-23 01:45:00;0;0;0;0;2;6;7;2;0;0;0;0;0;0
2020-11-23 02:00:00;0;0;0;0;0;5;4;1;0;0;0;0;0;0
2020-11-23 02:15:00;0;0;0;0;0;10;9;1;0;0;0;0;0;0
2020-11-23 02:30:00;0;0;0;0;2;1;1;0;0;0;0;0;0;0
2020-11-23 02:45:00;0;0;0;0;2;2;2;4;0;0;0;0;0;0
2020-11-23 03:00:00;0;0;0;0;3;3;8;2;0;0;0;0;0;0
2020-11-23 03:15:00;0;0;0;0;1;5;4;0;0;0;0;0;0;0
2020-11-23 03:30:00;0;0;0;0;0;11;5;1;0;0;0;0;0;0
2020-11-23 03:45:00;0;0;0;0;1;3;3;2;0;0;0;0;0;0
2020-11-23 04:00:00;0;0;0;0;2;2;5;0;0;0;0;0;0;0
2020-11-23 04:15:00;0;0;0;0;2;13;11;2;0;0;0;0;0;0
2020-11-23 04:30:00;0;0;0;0;3;11;15;12;0;0;0;0;0;0
2020-11-23 04:45:00;0;0;0;0;8;15;16;6;0;0;0;0;0;0
2020-11-23 05:00:00;0;0;0;0;13;27;24;7;0;0;0;0;0;0
2020-11-23 05:15:00;0;0;0;0;12;24;14;15;0;0;0;0;0;0
2020-11-23 05:30:00;0;0;0;0;19;44;32;8;0;0;0;0;0;0
2020-11-23 05:45:00;0;0;0;0;15;33;19;20;0;0;0;0;0;0
2020-11-23 06:00:00;0;0;0;0;17;30;34;28;0;0;0;0;5;0
2020-11-23 06:15:00;0;0;0;0;19;40;28;31;0;0;0;0;0;0
2020-11-23 06:30:00;0;0;0;0;38;57;46;27;0;0;0;0;2;0
2020-11-23 06:45:00;0;0;0;0;23;67;53;43;0;0;1;0;0;0
2020-11-23 07:00:00;0;0;0;0;65;50;46;30;0;0;0;0;0;0
2020-11-23 07:15:00;0;0;0;0;72;84;54;45;0;0;0;0;1;0
2020-11-23 07:30:00;0;0;0;0;69;74;99;27;0;0;8;0;2;0
2020-11-23 07:45:00;0;0;0;0;74;109;120;46;0;0;3;0;0;0
2020-11-23 08:00:00;0;0;0;0;46;87;88;40;0;0;0;0;0;0
2020-11-23 08:15:00;0;0;0;0;47;72;69;27;0;0;0;0;0;0
2020-11-23 08:30:00;0;0;0;0;34;95;106;41;0;0;2;0;0;0
2020-11-23 08:45:00;0;0;0;0;42;87;84;39;0;0;0;0;2;0
2020-11-23 09:00:00;0;0;0;0;41;84;77;32;0;0;0;0;0;0
2020-11-23 09:15:00;0;0;0;0;24;83;101;38;0;0;0;0;0;0
2020-11-23 09:30:00;0;0;0;0;42;83;87;35;0;0;0;0;0;0
2020-11-23 09:45:00;0;0;0;0;38;111;102;36;0;0;0;0;0;0
2020-11-23 10:00:00;0;0;0;0;38;84;101;35;0;0;0;0;3;0
2020-11-23 10:15:00;0;0;0;0;38;97;97;50;0;0;0;0;0;0
2020-11-23 10:30:00;0;0;0;0;39;99;123;44;0;0;0;0;6;0
2020-11-23 10:45:00;0;0;0;0;45;114;114;42;0;0;0;0;0;0
2020-11-23 11:00:00;0;0;0;0;40;85;116;30;0;0;0;0;0;0
2020-11-23 11:15:00;0;0;0;0;31;103;113;47;0;0;0;0;2;0
2020-11-23 11:30:00;0;0;0;0;41;97;114;38;0;0;4;0;0;1
2020-11-23 11:45:00;0;0;0;0;38;108;123;53;0;0;0;0;3;0
2020-11-23 12:00:00;0;0;0;0;45;97;114;42;0;0;2;0;0;0
2020-11-23 12:15:00;0;0;0;0;35;101;143;42;0;0;0;0;0;0
2020-11-23 12:30:00;0;0;0;0;35;99;114;42;0;0;0;0;0;0
2020-11-23 12:45:00;0;0;0;0;35;100;107;39;0;0;1;1;0;0
2020-11-23 13:00:00;0;0;0;0;67;108;130;40;0;0;14;1;5;3
2020-11-23 13:15:00;0;0;0;0;47;109;118;30;0;0;0;7;5;3
2020-11-23 13:30:00;0;0;0;0;56;94;114;44;0;0;3;0;1;0
2020-11-23 13:45:00;0;0;0;0;42;94;105;45;0;0;2;0;31;0
2020-11-23 14:00:00;0;0;0;0;40;106;139;40;0;0;6;0;4;0
2020-11-23 14:15:00;0;0;0;0;40;102;136;44;0;0;1;0;2;0
2020-11-23 14:30:00;0;0;0;0;45;105;131;49;0;0;0;5;19;0
