2019-08-14 13:15:00;164;124;86;44;47;128;7;57;45;45;38;38;0;0;0;0
2019-08-14 13:30:00;164;136;82;47;42;150;8;45;53;43;45;44;7;0;1;0
2019-08-14 13:45:00;167;165;100;42;45;165;10;39;50;50;44;45;1;0;1;0
2019-08-14 14:00:00;155;156;90;39;42;147;16;58;46;48;39;46;2;0;0;0
2019-08-14 14:15:00;163;149;85;51;25;150;7;42;48;52;47;49;2;0;0;2
2019-08-14 14:30:00;171;180;67;55;45;179;11;47;54;51;45;52;0;0;0;5
2019-08-14 14:45:00;173;186;101;52;50;177;12;56;63;65;56;60;0;0;1;2
2019-08-14 15:00:00;162;171;97;53;53;168;16;35;46;47;38;40;0;0;0;0
2019-08-14 15:15:00;183;181;90;60;53;149;9;62;38;37;34;34;0;0;1;0
2019-08-14 15:30:00;175;174;76;56;45;138;10;64;53;52;53;52;7;6;0;0
2019-08-14 15:45:00;188;171;86;59;55;162;12;58;46;47;43;43;0;1;2;0
2019-08-14 16:00:00;191;166;94;60;92;130;23;55;51;49;52;46;0;0;0;0
2019-08-14 16:15:00;166;216;108;46;52;180;17;54;63;58;53;54;0;0;0;2
2019-08-14 16:30:00;174;176;77;57;53;167;8;55;49;49;45;43;0;0;6;0
2019-08-14 16:45:00;204;170;74;39;57;158;27;65;63;62;60;60;0;0;3;0
2019-08-14 17:00:00;174;203;95;58;55;174;16;65;55;57;49;53;0;0;0;0
2019-08-14 17:15:00;170;211;94;43;52;192;11;53;59;56;50;53;0;0;1;0
2019-08-14 17:30:00;159;189;103;58;46;168;9;63;59;57;50;53;0;1;0;0
2019-08-14 17:45:00;158;185;126;53;54;166;12;56;58;61;61;59;4;3;4;1
2019-08-14 18:00:00;124;156;112;46;52;137;16;50;64;64;47;50;0;0;0;0
2019-08-14 18:15:00;143;155;117;49;45;133;12;52;58;57;60;59;0;0;0;0
2019-08-14 18:30:00;151;175;122;34;52;140;9;55;37;39;33;35;2;0;0;0
2019-08-14 18:45:00;163;154;110;38;40;132;3;56;32;34;30;28;0;3;2;1
2019-08-14 19:00:00;112;164;123;45;55;142;17;51;58;60;57;63;3;20;3;6
2019-08-14 19:15:00;133;119;97;44;30;114;5;28;39;37;31;31;0;0;1;0
2019-08-14 19:30:00;127;131;107;31;40;126;7;35;25;26;20;23;0;0;1;0
2019-08-14 19:45:00;116;92;47;28;41;81;5;28;28;30;24;24;15;0;1;3
2019-08-14 20:00:00;135;306;293;33;30;85;3;25;19;19;19;18;0;0;0;0
2019-08-14 20:15:00;115;92;67;5;37;83;6;41;22;22;23;23;0;0;3;1
2019-08-14 20:30:00;105;80;56;5;18;86;2;22;21;22;19;18;0;0;0;1
2019-08-14 20:45:00;78;63;49;8;34;55;5;26;19;18;18;19;2;0;0;0
2019-08-14 21:00:00;65;55;36;6;13;58;4;20;17;17;12;13;1;0;0;0
2019-08-14 21:15:00;69;62;37;3;19;57;3;25;8;9;8;8;0;0;0;0
2019-08-14 21:30:00;63;59;34;8;23;53;2;15;15;15;13;14;0;0;0;0
2019-08-14 21:45:00;81;59;40;6;12;55;2;16;16;17;15;14;0;0;0;0
2019-08-14 22:00:00;63;64;41;7;14;57;1;14;16;17;17;17;0;0;0;0
2019-08-14 22:15:00;58;60;35;4;8;56;4;6;22;20;17;18;0;0;0;0
2019-08-14 22:30:00;95;48;32;4;9;50;0;7;15;15;15;15;0;0;0;0
2019-08-14 22:45:00;64;48;33;5;6;43;3;6;7;7;7;7;0;0;0;0
2019-08-14 23:00:00;38;44;31;1;12;44;1;1;9;12;8;8;0;0;0;0
2019-08-14 23:15:00;43;28;27;0;5;31;2;7;8;9;9;8;0;0;0;0
2019-08-14 23:30:00;37;35;23;1;7;32;1;5;9;8;7;6;0;0;0;0
2019-08-14 23:45:00;26;35;32;0;5;39;2;6;11;13;10;10;0;0;0;0
