DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2019-08-07 00:00:00;11;12;8;4;4;9;0;1;3;3;4;3;0;0;0;0
2019-08-07 00:15:00;18;20;24;2;3;21;3;5;4;4;5;5;0;0;0;0
2019-08-07 00:30:00;10;33;25;0;3;37;0;2;6;7;6;7;0;0;0;0
2019-08-07 00:45:00;16;17;18;2;4;13;1;7;8;7;6;6;0;0;0;0
2019-08-07 01:00:00;8;17;12;1;3;14;0;0;8;6;6;6;0;0;0;0
2019-08-07 01:15:00;18;11;15;1;1;11;1;5;3;3;5;4;0;0;0;0
2019-08-07 01:30:00;21;5;12;1;0;5;0;1;1;1;1;1;0;0;0;0
2019-08-07 01:45:00;11;6;7;0;3;8;0;2;4;5;3;3;0;0;0;0
2019-08-07 02:00:00;6;8;8;1;2;7;2;3;0;0;0;0;0;0;0;0
2019-08-07 02:15:00;8;6;6;1;6;6;1;2;1;1;1;1;0;0;0;0
2019-08-07 02:30:00;8;2;3;1;1;3;0;1;0;0;0;0;0;0;0;0
2019-08-07 02:45:00;3;4;5;1;1;8;3;1;1;5;1;1;0;0;0;0
2019-08-07 03:00:00;5;7;5;1;5;6;0;0;2;3;1;2;0;0;0;0
2019-08-07 03:15:00;3;8;10;0;5;6;0;4;1;1;1;1;0;0;0;0
2019-08-07 03:30:00;5;5;5;2;0;6;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:45:00;6;11;10;0;3;12;0;1;4;3;2;3;0;0;0;0
2019-08-07 04:00:00;4;5;4;0;0;4;0;1;1;1;1;1;0;0;0;0
2019-08-07 04:15:00;9;5;6;0;2;8;0;0;4;4;5;4;0;0;0;0
2019-08-07 04:30:00;7;7;6;0;5;7;0;1;2;2;2;2;0;0;0;0
2019-08-07 04:45:00;17;11;8;0;5;10;2;1;4;4;4;4;0;0;0;0
2019-08-07 05:00:00;18;18;15;2;3;17;0;6;7;7;5;6;0;0;0;0
2019-08-07 05:15:00;18;20;17;3;7;18;0;11;16;15;16;16;0;0;0;0
2019-08-07 05:30:00;43;55;40;8;17;61;0;18;44;30;31;30;0;0;0;0
2019-08-07 05:45:00;44;68;40;5;14;65;1;14;23;24;24;22;0;0;0;0
2019-08-07 06:00:00;48;84;44;10;32;84;2;9;26;26;26;27;0;0;0;0
2019-08-07 06:15:00;62;91;57;5;25;91;2;22;35;37;39;39;0;0;0;0
2019-08-07 06:30:00;86;123;67;23;37;125;1;22;45;46;41;44;0;0;1;0
2019-08-07 06:45:00;80;119;60;10;19;121;1;41;59;60;57;56;0;0;0;0
2019-08-07 07:00:00;69;149;64;11;41;142;5;44;53;49;51;50;0;0;0;0
2019-08-07 07:15:00;90;157;71;12;26;143;1;43;50;48;49;51;0;0;0;0
2019-08-07 07:30:00;125;150;81;12;52;148;8;48;53;56;56;56;0;0;0;0
2019-08-07 07:45:00;117;139;72;22;36;123;7;84;61;62;64;65;0;0;6;0
2019-08-07 08:00:00;121;146;79;18;34;130;4;49;54;57;46;48;0;0;2;0
2019-08-07 08:15:00;106;129;87;25;36;121;4;42;52;52;49;47;0;0;0;0
2019-08-07 08:30:00;142;135;81;26;44;116;3;45;56;53;53;55;0;0;0;0
2019-08-07 08:45:00;109;148;83;15;40;148;5;46;76;76;66;65;0;0;0;1
2019-08-07 09:00:00;116;155;85;36;40;147;9;45;44;43;43;44;0;0;0;0
2019-08-07 09:15:00;117;147;70;28;43;137;9;33;54;54;47;47;0;0;0;1
2019-08-07 09:30:00;131;143;78;35;49;126;5;44;37;35;34;30;5;0;0;0
2019-08-07 09:45:00;150;196;98;36;45;166;10;55;55;54;56;58;0;0;2;2
2019-08-07 10:00:00;142;185;100;34;47;153;13;50;52;53;47;49;0;0;0;0
2019-08-07 10:15:00;127;180;106;33;39;152;16;50;46;43;43;43;0;0;0;0
2019-08-07 10:30:00;179;186;103;44;47;174;7;47;52;53;52;50;0;0;0;1
2019-08-07 10:45:00;163;181;96;41;52;173;15;47;47;47;45;49;0;0;2;1
2019-08-07 11:00:00;156;171;106;30;36;145;8;81;56;52;55;55;0;0;0;0
2019-08-07 11:15:00;207;190;89;28;60;173;8;47;51;47;44;46;0;1;3;2
2019-08-07 11:30:00;167;170;92;56;43;147;10;55;51;53;50;53;0;0;0;0
2019-08-07 11:45:00;163;178;80;44;53;154;10;39;65;65;59;61;0;0;0;0
2019-08-07 12:00:00;137;179;83;23;42;165;12;52;53;55;53;52;0;0;0;0
2019-08-07 12:15:00;160;181;95;49;42;163;16;69;68;64;65;64;0;0;1;0
2019-08-07 12:30:00;185;160;92;51;52;146;17;54;57;56;53;53;0;0;0;0
2019-08-07 12:45:00;165;198;84;49;40;183;11;57;57;54;44;42;0;0;1;0
2019-08-07 13:00:00;186;192;92;43;48;149;9;50;59;56;49;53;0;1;4;1
2019-08-07 13:15:00;182;197;80;30;48;177;18;54;61;61;56;58;0;0;2;2
2019-08-07 13:30:00;165;172;63;31;54;163;9;54;54;54;48;51;0;0;1;1
2019-08-07 13:45:00;147;183;74;39;41;167;17;60;61;60;55;55;0;0;0;0
2019-08-07 14:00:00;168;193;85;62;55;172;6;42;55;55;54;55;0;0;2;0
2019-08-07 14:15:00;188;175;89;52;60;158;8;43;52;51;46;51;6;0;0;0
2019-08-07 14:30:00;200;196;94;73;51;173;11;45;40;41;37;38;0;0;0;0
2019-08-07 14:45:00;182;192;88;43;51;175;10;58;50;48;44;47;0;0;0;0
2019-08-07 15:00:00;209;178;84;42;52;152;18;59;43;47;42;45;0;0;0;2
2019-08-07 15:15:00;204;209;83;62;58;177;13;62;35;38;30;33;0;2;3;1
2019-08-07 15:30:00;193;191;87;62;63;166;2;43;55;58;51;54;0;0;0;3
2019-08-07 15:45:00;215;181;78;73;57;148;8;46;68;67;68;65;0;0;0;0
2019-08-07 16:00:00;212;196;71;54;55;215;11;44;63;64;57;56;0;0;4;0
2019-08-07 16:15:00;196;201;76;67;58;168;9;50;56;56;54;56;0;0;2;2
2019-08-07 16:30:00;194;161;80;70;53;152;10;48;49;48;43;44;0;0;0;1
2019-08-07 16:45:00;189;193;81;70;64;168;10;67;49;50;42;44;0;1;0;0
2019-08-07 17:00:00;184;171;75;58;69;164;15;60;54;51;47;47;0;0;0;0
2019-08-07 17:15:00;199;201;86;75;54;181;16;54;58;57;53;53;2;1;0;1
2019-08-07 17:30:00;195;200;87;64;70;180;8;54;71;72;66;65;0;0;0;1
2019-08-07 17:45:00;182;209;70;60;74;182;10;59;72;74;62;63;0;0;1;3
2019-08-07 18:00:00;193;176;74;36;73;170;12;54;53;50;48;46;1;0;2;0
2019-08-07 18:15:00;178;188;83;61;56;175;14;48;60;62;57;55;0;1;0;0
2019-08-07 18:30:00;166;161;96;42;58;142;20;48;42;40;37;38;0;0;0;0
2019-08-07 18:45:00;179;177;89;38;51;157;9;54;39;37;37;40;0;0;5;0
2019-08-07 19:00:00;184;149;70;28;56;137;3;36;58;58;52;52;0;0;4;0
2019-08-07 19:15:00;137;114;40;30;38;109;12;24;37;34;24;25;0;0;0;1
2019-08-07 19:30:00;166;135;54;26;46;121;8;23;30;28;26;28;2;3;0;0
2019-08-07 19:45:00;156;111;54;17;50;96;7;26;24;24;22;23;0;6;0;0
2019-08-07 20:00:00;164;88;50;27;35;77;3;21;23;23;22;22;0;0;0;0
2019-08-07 20:15:00;122;81;50;4;27;80;4;18;22;22;23;21;0;0;0;0
2019-08-07 20:30:00;101;88;48;4;19;89;6;16;19;20;15;18;0;0;0;0
2019-08-07 20:45:00;75;81;55;9;23;77;7;17;12;12;13;12;0;0;0;0
2019-08-07 21:00:00;76;73;56;4;10;79;0;11;14;16;12;14;0;0;0;0
2019-08-07 21:15:00;70;76;48;6;19;77;0;8;41;38;36;36;0;0;0;1
2019-08-07 21:30:00;71;51;46;5;14;53;2;13;17;17;16;16;1;0;3;0
2019-08-07 21:45:00;81;64;48;10;22;60;4;12;8;10;8;8;0;0;0;2
2019-08-07 22:00:00;70;71;53;19;28;69;5;16;29;29;29;30;0;0;0;0
2019-08-07 22:15:00;69;66;38;5;9;58;2;10;25;23;19;21;0;0;0;0
2019-08-07 22:30:00;73;45;41;4;7;46;3;5;16;17;17;17;0;0;0;0
2019-08-07 22:45:00;32;35;31;4;5;37;0;6;10;12;9;10;0;0;0;0
