DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-06-19 00:00:00;2;7;7;17;16;1;0;0;0;0;0;0;0
2020-06-19 00:15:00;7;9;4;12;6;2;0;0;0;0;0;0;0
2020-06-19 00:30:00;4;10;5;21;10;1;0;0;0;0;0;0;0
2020-06-19 00:45:00;3;7;2;20;16;1;0;0;0;0;0;0;0
2020-06-19 01:00:00;2;10;1;8;8;0;0;0;0;0;0;0;0
2020-06-19 01:15:00;1;3;5;5;8;0;0;0;0;0;0;0;0
2020-06-19 01:30:00;4;1;3;11;7;0;0;0;0;0;0;0;0
2020-06-19 01:45:00;2;6;2;7;8;0;0;0;0;0;0;0;0
2020-06-19 02:00:00;2;5;1;9;6;1;0;0;0;0;0;0;0
2020-06-19 02:15:00;1;6;1;13;6;1;0;0;0;0;0;0;0
2020-06-19 02:30:00;5;7;1;2;1;0;0;0;0;0;0;0;0
2020-06-19 02:45:00;1;8;0;16;7;1;0;0;0;0;0;0;0
2020-06-19 03:00:00;3;5;3;14;3;0;0;0;0;0;0;0;0
2020-06-19 03:15:00;3;4;2;8;3;0;0;0;0;0;0;0;0
2020-06-19 03:30:00;4;1;2;4;4;0;0;0;0;0;0;0;0
2020-06-19 03:45:00;3;3;0;8;3;0;0;0;0;0;0;0;0
2020-06-19 04:00:00;1;5;0;10;2;1;0;0;0;0;0;0;0
2020-06-19 04:15:00;3;6;1;10;8;0;0;0;0;0;0;0;0
2020-06-19 04:30:00;2;9;4;12;8;0;0;0;0;0;0;0;0
2020-06-19 04:45:00;3;15;5;27;16;0;0;0;0;0;0;0;0
2020-06-19 05:00:00;6;15;5;29;24;1;0;0;0;0;0;0;0
2020-06-19 05:15:00;7;16;6;68;62;2;0;0;0;0;0;0;0
2020-06-19 05:30:00;11;32;12;75;87;0;0;0;0;0;0;0;0
2020-06-19 05:45:00;21;42;14;79;99;3;0;0;0;0;0;0;0
2020-06-19 06:00:00;14;40;12;68;76;1;0;0;0;0;0;0;0
2020-06-19 06:15:00;18;31;27;86;117;6;0;0;0;0;0;0;0
2020-06-19 06:30:00;28;46;26;110;145;3;0;0;1;0;0;0;0
2020-06-19 06:45:00;25;70;37;118;127;7;0;3;0;0;0;0;0
2020-06-19 07:00:00;20;44;27;133;143;4;0;1;0;0;0;0;0
2020-06-19 07:15:00;40;72;48;136;147;7;0;0;6;1;0;11;0
2020-06-19 07:30:00;71;93;54;161;159;22;0;2;4;1;0;0;0
2020-06-19 07:45:00;47;94;44;131;153;25;0;0;8;0;0;0;0
2020-06-19 08:00:00;37;76;42;121;134;22;0;2;3;0;0;0;0
2020-06-19 08:15:00;58;81;52;117;138;19;0;0;26;0;0;0;0
2020-06-19 08:30:00;39;66;37;111;129;17;0;0;4;0;0;3;2
2020-06-19 08:45:00;54;70;47;122;142;22;0;3;0;0;0;0;0
2020-06-19 09:00:00;42;66;35;101;108;16;0;1;5;0;2;0;0
2020-06-19 09:15:00;46;69;46;112;129;18;0;0;2;0;0;0;0
2020-06-19 09:30:00;60;73;40;112;129;19;0;0;1;0;0;0;0
2020-06-19 09:45:00;46;83;50;110;122;22;0;3;1;0;0;0;8
2020-06-19 10:00:00;42;70;49;93;110;22;0;0;9;0;0;0;0
2020-06-19 10:15:00;44;76;46;119;131;20;0;0;12;0;0;0;0
2020-06-19 10:30:00;54;94;47;128;132;24;0;0;2;0;0;0;0
2020-06-19 10:45:00;70;91;41;117;114;22;0;0;7;0;0;0;0
2020-06-19 11:00:00;58;101;44;120;140;28;0;0;2;0;0;2;0
2020-06-19 11:15:00;56;102;44;140;153;36;0;3;3;0;0;0;3
2020-06-19 11:30:00;71;104;50;122;137;29;0;0;7;0;0;0;0
2020-06-19 11:45:00;46;91;48;123;143;32;0;2;1;0;0;0;0
2020-06-19 12:00:00;79;121;47;120;136;33;0;2;10;0;0;0;2
2020-06-19 12:15:00;79;125;39;153;163;41;0;1;8;2;0;1;0
2020-06-19 12:30:00;71;116;54;127;143;29;0;3;7;0;0;0;0
2020-06-19 12:45:00;66;104;54;140;150;34;0;0;3;0;0;0;0
2020-06-19 13:00:00;60;121;58;146;161;37;0;0;14;0;0;10;6
2020-06-19 13:15:00;70;94;56;135;153;31;0;2;3;0;0;7;0
2020-06-19 13:30:00;65;100;54;150;162;26;0;0;0;0;0;1;0
2020-06-19 13:45:00;78;110;58;132;149;26;0;2;2;0;0;0;0
2020-06-19 14:00:00;76;106;62;145;155;40;0;2;6;0;0;0;5
2020-06-19 14:15:00;82;134;63;160;166;36;0;1;12;0;0;0;11
2020-06-19 14:30:00;84;123;54;129;138;37;0;3;3;0;0;0;0
2020-06-19 14:45:00;69;108;72;149;162;35;0;2;1;0;2;1;0
2020-06-19 15:00:00;59;101;63;133;149;31;0;2;1;0;0;4;0
2020-06-19 15:15:00;71;123;65;135;143;31;0;1;11;0;0;0;4
2020-06-19 15:30:00;78;107;49;141;143;36;0;1;20;0;0;0;0
2020-06-19 15:45:00;67;93;55;138;145;35;0;1;0;0;0;2;0
2020-06-19 16:00:00;79;108;55;131;154;29;0;0;2;3;2;0;0
2020-06-19 16:15:00;58;87;56;130;143;30;0;0;1;0;0;0;0
2020-06-19 16:30:00;54;100;54;136;145;25;0;1;3;2;0;0;0
2020-06-19 16:45:00;58;83;59;144;156;20;0;1;9;0;0;5;0
2020-06-19 17:00:00;69;105;63;140;130;29;0;3;0;0;0;0;0
2020-06-19 17:15:00;69;102;56;123;135;27;0;1;5;0;0;0;0
2020-06-19 17:30:00;73;90;61;122;147;29;0;1;7;0;0;0;0
2020-06-19 17:45:00;56;82;56;125;158;18;0;1;0;3;0;0;0
2020-06-19 18:00:00;60;92;54;120;142;29;0;0;19;0;0;1;0
2020-06-19 18:15:00;58;91;47;130;141;20;0;0;7;3;0;0;0
2020-06-19 18:30:00;53;69;39;101;122;21;0;0;0;0;0;0;0
2020-06-19 18:45:00;46;69;34;109;109;31;0;2;10;1;0;1;0
2020-06-19 19:00:00;39;63;38;102;113;18;0;0;20;0;0;0;0
2020-06-19 19:15:00;34;62;31;96;99;14;0;0;1;0;0;0;0
2020-06-19 19:30:00;40;47;26;91;70;15;0;0;1;0;0;0;0
2020-06-19 19:45:00;36;44;34;83;75;13;0;1;3;0;0;0;0
2020-06-19 20:00:00;25;47;33;76;78;10;0;0;3;0;0;0;0
2020-06-19 20:15:00;28;53;30;65;55;7;0;1;2;0;0;2;0
2020-06-19 20:30:00;23;37;19;77;71;10;0;0;1;0;0;5;0
2020-06-19 20:45:00;19;32;17;63;71;9;0;0;6;0;0;1;1
2020-06-19 21:00:00;14;29;28;70;75;5;0;0;2;0;0;0;0
2020-06-19 21:15:00;18;28;23;79;68;7;0;0;0;0;0;6;0
2020-06-19 21:30:00;21;39;21;58;56;7;0;0;26;0;0;0;0
2020-06-19 21:45:00;27;48;10;50;44;6;0;1;3;0;0;0;0
2020-06-19 22:00:00;36;62;20;49;56;4;0;1;3;0;0;0;0
2020-06-19 22:15:00;18;38;17;47;49;5;0;0;0;0;0;0;0
2020-06-19 22:30:00;10;20;10;60;56;11;0;0;0;0;0;0;0
2020-06-19 22:45:00;14;25;16;61;45;4;0;0;1;0;0;0;4
2020-06-19 23:00:00;15;20;19;43;42;7;0;0;0;0;0;0;0
2020-06-19 23:15:00;11;23;23;41;32;5;0;0;0;0;0;0;0
2020-06-19 23:30:00;11;19;9;25;23;3;0;0;0;0;0;0;0
2020-06-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
